Record Num,Entity,Type of Plan,Plan Name,Volunteer,All Grps,Gen'l Twn Grp,Police Grp,Fire Grp,NonCrtfd Ed Grp,Other Dscrptn,Other Grp,Number of Members:,Pay-As-You-Go,req'd emplyr contrib,emplyr contrib made,contrib percentage,GASB5 ValDate,GASB5 PBO,GASB5 NetAssets,GASB27 ValDate,GASB27 AAL,GASB27 AssetValue,Comments,Aggregate Method,Plan NPO,footnotes
1156,"AVON",0,"Retirement Plan For Board of Education of Town of Avon",0,0,0,0,0,1,,0,101,0,63062,25000,0,,,,"01/01/05 00:00:00",2516806,2599242,,0,-135966,
1157,"AVON",0,"Retirement Plan For Dispatchers of Town of Avon",0,0,0,0,0,0,,1,4,0,34668,34668,0,,,,"01/01/05 00:00:00",617946,497371,,0,-4829,
1158,"CANTON",0,"Town of Canton Employee Retirement Plan",0,0,1,0,0,1,,1,155,0,510751,296481,0,,,,"01/01/05 00:00:00",13616685,10305378,,0,418558,
1159,"CANTON",0,"Town of Canton Volunteer Firefighters and Ambulance Retirement Plan",1,0,0,0,1,0,,1,38,0,27945,11300,0,,,,"07/01/05 00:00:00",377423,170114,,0,77732,
1160,"FARMINGTON",0,"Town of Farmington Retirement Income Plan",0,1,0,0,0,0,,0,473,0,717978,717978,0,,,,"07/01/05 00:00:00",57637003,55297689,,0,-243951,
1161,"GLASTONBURY",0,"Town of Glastonbury Pension Plan",0,1,0,0,0,0,,0,721,0,1229040,1389600,0,,,,"01/01/05 00:00:00",74806313,73436605,,0,-160560,
1162,"GROTON",0,"Town of Groton - Retirement System",0,1,0,0,0,0,,0,609,0,264070,281045,0,,,,"07/01/04 00:00:00",68246938,76643163,,0,-1348793,
1163,"GUILFORD",0,"Town of Guilford Employees Pension Plan",0,1,0,0,0,0,,0,119,0,451075,332610,0,,,,"07/01/04 00:00:00",9462938,8067558,,0,222961,
1164,"GUILFORD",0,"Town of Guilford Police Retirement Fund",0,0,0,1,0,0,,0,67,0,430145,499590,0,,,,"07/01/04 00:00:00",10525528,6458339,,0,-317510,
1165,"GUILFORD",0,"Town of Guilford Public School Employees (Non-Certified) Pension Plan",0,0,0,0,0,1,,0,210,0,388151,167322,0,,,,"07/01/04 00:00:00",7367317,7167690,,0,398998,
1166,"BLOOMFIELD",0,"The Town of Bloomfield Police Retirement Income Plan",0,0,0,1,0,0,,0,90,0,989295,989295,0,,,,"01/01/04 00:00:00",23528195,17622392,,0,0,
1167,"BLOOMFIELD",0,"The Town of Bloomfield Retirement Income Plan",0,1,0,0,0,0,,0,331,0,1210443,1210443,0,,,,"01/01/04 00:00:00",31059358,23958227,,0,-676,
1168,"NEW LONDON",0,"City of New London Noncontributory Pension Program",0,1,0,0,0,0,,0,75,1,1161000,822937,0,,,,"07/01/04 00:00:00",9998000,0,,0,2685318,
1169,"NEW LONDON",0,"City of New London Contributory Pension Program",0,1,0,0,0,0,,0,380,0,1267000,743801,0,,,,"07/01/04 00:00:00",40424000,36447000,,0,-3297078,
1170,"RIDGEFIELD",0,"Retirement Plan of Ridgefield-Town",0,0,1,0,0,0,,0,506,0,936243,685252,0,,,,"07/01/05 00:00:00",22351161,20393318,,0,452204,
1171,"RIDGEFIELD",0,"Retirement Plan of Ridgefield-Police Plan",0,0,0,1,0,0,,0,67,0,598211,478136,0,,,,"07/01/05 00:00:00",9386167,8069795,,0,338318,
1172,"RIDGEFIELD",0,"Retirement Plan of Ridgefield-Fire Plan",0,0,0,0,1,0,,0,45,0,313832,269630,0,,,,"07/01/05 00:00:00",15142739,12671512,,0,142415,
1173,"SIMSBURY",0,"General Government Retirement Income Plan",0,0,1,0,0,0,,1,198,0,346341,346341,0,,,,"07/01/04 00:00:00",13960599,12827946,,0,0,
1174,"SIMSBURY",0,"Police Retirement Income Plan",0,0,0,1,0,0,,0,54,0,244811,244811,0,,,,"07/01/04 00:00:00",11031742,10735800,,0,0,
1175,"SIMSBURY",0,"Board of Education Retirement Income Plan",0,0,0,0,0,1,,0,271,0,362557,362557,0,,,,"07/01/04 00:00:00",9897971,8662907,,0,-11074,
1176,"WINCHESTER",0,"Town of Winchester Employees' Retirement Plan",0,1,0,0,0,0,,0,94,0,276655,240816,0,,,,"01/01/04 00:00:00",6632855,6024005,,0,172340,
1177,"NEW CANAAN",0,"Town of New Canaan Retirement Plan",0,1,0,0,0,0,,0,728,0,0,0,0,,,,"12/31/04 00:00:00",84763795,92905161,,0,0,
1178,"BRISTOL",0,"City of Bristol Retirement System",0,0,1,0,0,1,,1,1093,0,49000,49000,0,,,,"07/01/04 00:00:00",113840000,147678000,,0,-2046000,
1179,"BRISTOL",0,"City of Bristol Firefighter's Benefit Fund",0,0,0,0,1,0,,0,161,0,0,0,0,,,,"07/01/04 00:00:00",55865000,106636000,,0,-2049000,
1180,"BRISTOL",0,"City of Bristol Police Benefit Fund",0,0,0,1,0,0,,0,202,0,0,0,0,,,,"07/01/04 00:00:00",73101000,117755000,,0,-3433000,
1181,"COVENTRY",0,"Retirement Plan For Employees of The Town of Coventry",0,1,0,0,0,0,,0,162,0,577638,630801,0,,,,"07/01/04 00:00:00",6994210,4785764,,0,-311797,
1182,"CROMWELL",0,"Town of Cromwell Pension Plan",0,0,1,0,0,1,,1,244,0,388573,388573,0,,,,"07/01/04 00:00:00",9304989,9940291,,0,-6400,
1183,"DARIEN",0,"Town of Darien Town Pension Fund",0,1,0,0,0,0,,0,494,0,953347,898319,0,,,,"07/01/04 00:00:00",,,,1,33534,
1184,"DARIEN",0,"Town of Darien Police Pension Fund",0,0,0,1,0,0,,0,103,0,420221,420221,0,,,,"07/01/04 00:00:00",,,,1,0,
1185,"EAST HAMPTON",0,"Town of East Hampton Pension Plan",0,1,0,0,0,0,,0,280,0,551929,551929,0,,,,"01/01/04 00:00:00",14282705,13303561,,0,-1045636,
1186,"EAST HARTFORD",0,"Employees' Retirement Plan",0,1,0,0,0,0,,0,1423,0,5219000,5207000,0,,,,"07/01/04 00:00:00",190132000,155442000,,0,1560000,
1187,"ENFIELD",0,"Town of Enfield Pension Plan Gr-1663",0,1,0,0,0,0,,0,698,0,1106000,1106000,0,,,,"07/01/04 00:00:00",29802000,30602000,,0,-218000,
1188,"ENFIELD",0,"Town of Enfield Police Department Pension Plan - Gr2299",0,0,0,1,0,0,,0,136,0,285000,285000,0,,,,"07/01/04 00:00:00",29529000,30190000,,0,143000,
1189,"GRANBY",0,"Town of Granby Pension Plan",0,1,0,0,0,0,,0,98,0,286552,286552,0,,,,"07/01/03 00:00:00",9239604,7602992,,0,91759,
1190,"LEDYARD",0,"Town of Ledyard Pension Plan",0,1,0,0,0,0,,0,225,0,852248,700877,0,,,,"07/01/03 00:00:00",10451396,5629357,,0,566429,
1191,"LITCHFIELD",0,"Town of Litchfield Municipal Employees Retirement Plan",0,1,0,0,0,0,,0,172,0,320000,320000,0,,,,"07/01/05 00:00:00",6316000,4662000,,0,-58000,
1192,"LITCHFIELD",0,"Volunteer Fire Dept. Supplemental Retirement Plan",1,0,0,0,1,0,,0,220,0,83000,100000,0,,,,"07/01/05 00:00:00",2262000,1433000,,0,-75000,
1193,"MIDDLETOWN",0,"City of Middletown Retirement System",0,1,0,0,0,0,,0,867,0,178000,179000,0,,,,"07/01/04 00:00:00",,,,1,-2000,
1194,"MONROE",0,"Town of Monroe Retirement Income Plan",0,0,1,0,1,0,,1,119,0,81640,96684,0,,,,"07/01/04 00:00:00",6609256,7166828,,0,-156847,
1195,"MONROE",0,"Town of Monroe Board of Education Plan",0,0,0,0,0,1,,0,139,0,189652,225289,0,,,,"01/01/05 00:00:00",6625058,6192809,,0,-290994,
1196,"HARTFORD",0,"City MERF",0,1,0,0,0,0,,0,5104,0,9207000,9207000,0,,,,"07/01/04 00:00:00",,,,1,7512000,
1197,"HARTFORD",0,"RAF/PBF/FRF pre 5/1/1947 PLAN",0,0,0,0,0,0,,1,261,0,2519000,2519000,0,,,,"07/01/04 00:00:00",11706000,0,,0,0,
1198,"NEW BRITAIN",0,"New Britain Policemen's Pension Fund",0,0,0,1,0,0,,0,278,0,650000,642000,0,,,,"03/01/05 00:00:00",71971000,77963000,,0,-455000,"***"
1199,"NEW BRITAIN",0,"New Britain Firemen's Pension Fund",0,0,0,0,1,0,,0,248,0,234000,292000,0,,,,"03/01/05 00:00:00",70151000,78249000,,0,-890000,"***"
1200,"NORWICH",0,"City of Norwich Employees' Retirement Fund",0,1,0,0,0,0,,0,932,0,1214000,1446000,0,,,,"01/01/04 00:00:00",140498000,131244000,,0,640000,
1201,"NORWICH",0,"City of Norwich Volunteer Firefighters' Relief Plan",1,0,0,0,1,0,,0,154,0,151000,120000,0,,,,"01/01/04 00:00:00",2779000,1057000,"Appears to be a new plan for FY 05.",0,31000,
1202,"PLAINVILLE",0,"Town of Plainville Retirement Plan - Municipal Employees",0,1,0,0,0,0,,0,158,0,182542,182542,0,,,,"07/01/04 00:00:00",9045435,9029717,,0,0,
1203,"PLAINVILLE",0,"Town of Plainville Retirement Plan For Policemen",0,0,0,1,0,0,,0,54,0,224815,224815,0,,,,"07/01/04 00:00:00",9312218,9576599,,0,0,
1204,"SOUTHBURY",0,"Town of Southbury Retirement Income Plan",0,1,0,0,0,0,,0,151,0,592343,700000,0,,,,"07/01/04 00:00:00",8649205,5778471,,0,-156282,
1205,"SOUTHINGTON",0,"Town of Southington Police Pension Trust Fund",0,0,0,1,0,0,,0,109,0,549000,549000,0,,,,"07/01/04 00:00:00",,,,1,-95000,
1206,"VERNON",0,"Police Pension Plan",0,0,0,1,0,0,,0,83,0,822023,822023,0,,,,"01/01/05 00:00:00",20331260,15110913,,0,0,
1207,"VERNON",0,"Town Pension Plan",0,0,1,0,0,1,,1,599,0,1118434,1118434,0,,,,"01/01/05 00:00:00",27219959,17319759,,0,0,
1208,"VERNON",0,"Volunteer Fire Dept. Retirement Plan",1,0,0,0,1,0,,0,160,0,86237,86237,0,,,,"01/01/05 00:00:00",808727,533750,,0,0,
1209,"WALLINGFORD",0,"Town of Wallingford Consolidated Pension Plan",0,1,0,0,0,0,,0,1151,0,701000,718000,0,,,,"07/01/05 00:00:00",142169000,134810000,,0,-22000,
1210,"WALLINGFORD",0,"Town of Wallingford Volunteer Firefighters Plan",1,0,0,0,1,0,,0,144,0,12000,12000,0,,,,"07/01/05 00:00:00",805000,867000,,0,-22000,
1211,"WATERBURY",0,"City of Waterbury Retirement Fund",0,1,0,0,0,0,,0,3771,0,40374000,41404000,0,,,,"06/30/05 00:00:00",507434000,41621000,,0,84481000,
1212,"WATERFORD",0,"Town of Waterford Pension Trust Fund Plan",0,1,0,0,0,0,,0,31,0,17839,17839,0,,,,"07/01/03 00:00:00",1832456,1694470,,0,0,
1213,"WEST HARTFORD",0,"Town of West Hartford Pension Fund",0,1,0,0,0,0,,0,1679,0,5120000,5460000,0,,,,"01/01/05 00:00:00",215631000,171644000,,0,-1288000,
1214,"WETHERSFIELD",0,"Town of Wethersfield Pension Plan",0,1,0,0,0,0,,0,528,0,595859,596661,0,,,,"07/01/03 00:00:00",50754000,53114000,,0,-127875,
1215,"WASHINGTON",0,"Town of Washington Retirement Plan",0,1,0,0,0,0,,0,44,0,68987,68987,0,,,,"01/01/04 00:00:00",,,,1,29631,
