Record Num,Entity,Type of Plan,Plan Name,Volunteer,Closed Plan,All Grps,Gen'l Twn Grp,Police Grp,Fire Grp,NonCrtfd Ed Grp,Other Dscrptn,Other Grp,Number of Members:,Pay-As-You-Go,req'd emplyr contrib,emplyr contrib made,contrib percentage,GASB5 ValDate,GASB5 PBO,GASB5 NetAssets,GASB27 ValDate,GASB27 AAL,GASB27 AssetValue,Comments,Aggregate Method,Plan NPO,footnotes
2333,"BETHLEHEM",0,"Bethlehem LOSAP",1,0,0,0,0,1,0,,0,78,0,78086,78086,0,,,,"07/01/10 00:00:00",610180,364578,,0,0,
2334,"BRANFORD",0,"Branford Police Employees Retirement Plan",0,0,0,0,1,0,0,,0,88,0,1014103,887078,0,,,,"07/01/09 00:00:00",20691823,15681847,,0,-361464,
2335,"BRIDGEPORT",0,"Public Safety Plan A",0,1,0,0,1,1,0,,0,899,0,13556622,5000000,0,,,,"07/01/10 00:00:00",339216000,192669000,,0,-60591626,
2336,"BRIDGEPORT",0,"Police Retirement Plan B - post 6/3/81 employees",0,0,0,0,1,0,0,,0,491,0,5351197,6176243,0,,,,"07/01/10 00:00:00",136819000,113272000,,0,-4046198,
2337,"BRIDGEPORT",0,"Firefighters' Retirement Plan B - post 12/31/83 employees",0,0,0,0,0,1,0,,0,337,0,3936546,4207055,0,,,,"07/01/10 00:00:00",84768000,65956000,,0,-1950620,
2338,"BRIDGEPORT",0,"Janitors And Engineers Retirement Fund",0,0,0,0,0,0,0,"Janitors and Engineers",1,40,1,906091,891196,0,,,,"07/01/10 00:00:00",8021000,3000,,0,1762963,
2339,"BROOKLYN",0,"Retirement Plan For Town of Brooklyn",0,0,1,0,0,0,0,,0,105,0,190125,190125,0,,,,"07/01/10 00:00:00",3462025,2706859,,0,-18484,
2340,"BROOKLYN",0,"Fire Department Service Award Program For Town of Brooklyn",1,0,0,0,0,1,0,,0,88,0,71666,65000,0,,,,"01/01/10 00:00:00",1063350,102030,,0,336302,
2341,"BURLINGTON",0,"Town of Burlington Employees Pension Plan",0,0,1,0,0,0,0,,0,26,0,195411,195411,0,,,,"07/01/10 00:00:00",2258211,1434919,,0,203684,
2342,"BURLINGTON",0,"Town of Burlington Constables Plan",0,0,0,0,1,0,0,,0,2,0,30328,30328,0,,,,"07/01/10 00:00:00",568252,583990,,0,3096,
2343,"CLINTON",0,"Police Employees' Retirement Plan",0,0,0,0,1,0,0,,0,38,0,681644,681644,0,,,,"07/01/09 00:00:00",12801996,8255570,,0,257982,
2344,"CLINTON",0,"Board of Education Noncertified Personnel Pension Plan",0,0,0,0,0,0,1,,0,97,0,299083,300000,0,,,,"07/01/09 00:00:00",4795521,3140941,,0,-116968,
2345,"DEEP RIVER",0,"Town of Deep River Employee's Retirement Plan",0,0,1,0,0,0,0,,0,35,0,287059,252835,0,,,,"07/01/09 00:00:00",1994719,928782,,0,1150406,
2346,"DEEP RIVER",0,"Firefighters' Merit Plan",1,0,0,0,0,1,0,,0,48,0,31989,45250,0,,,,"07/01/09 00:00:00",421336,272650,,0,-74275,
2347,"DURHAM",0,"Retirement Plan For Employees of The Town of Durham",0,0,1,0,0,0,0,,0,38,0,137029,137029,0,,,,"07/01/10 00:00:00",2651388,1683903,,0,12431,
2348,"EAST WINDSOR",0,"Town of East Windsor Pension Plan",0,0,1,0,0,0,0,,0,219,0,798737,798918,0,,,,"07/01/09 00:00:00",15558600,11229183,,0,1687680,
2349,"EASTON",0,"Town of Easton Retirement Plans I and II",0,0,0,1,0,0,1,,0,187,0,686523,691269,0,,,,"07/01/10 00:00:00",13219729,10177663,,0,-55317,
2350,"FAIRFIELD",0,"Town of Fairfield Town Employees Retirement Plan",0,0,0,1,0,0,1,,0,1182,0,2887000,2887000,0,,,,"07/01/10 00:00:00",160674000,162459000,,0,-1184000,
2351,"FAIRFIELD",0,"Town of Fairfield Police and Fire Retirement Plan",0,0,0,0,1,1,0,,0,393,0,44000,44000,0,,,,"07/01/10 00:00:00",157685000,166810000,,0,-2612000,
2352,"GOSHEN",0,"Town of Goshen Pension Plan",0,1,1,0,0,0,0,,0,6,1,31296,18700,0,,,,"07/01/10 00:00:00",133987,24816,,0,195981,
2353,"GUILFORD",0,"Town of Guilford Employees Pension Plan",0,0,1,0,0,0,0,,0,150,0,758016,368873,0,,,,"07/01/10 00:00:00",15753023,12593212,,0,1029560,
2354,"GUILFORD",0,"Town of Guilford Police Retirement Fund",0,0,0,0,1,0,0,,0,75,0,785536,1158685,0,,,,"07/01/10 00:00:00",18554074,10571824,,0,-927437,
2355,"GUILFORD",0,"Town of Guilford Public School Employees (Non-Certified) Pension Plan",0,0,0,0,0,0,1,,0,238,0,684894,166000,0,,,,"07/01/10 00:00:00",11416556,9465949,,0,2447716,
2356,"HAMDEN",0,"Retirement Plan of The Town of Hamden",0,1,1,0,0,0,0,,0,1259,0,19088623,6550000,0,,,,"07/01/10 00:00:00",323748595,81352519,,0,142078524,
2357,"HARTFORD",0,"City MERF",0,0,1,0,0,0,0,,0,5243,0,18846000,18846000,0,,,,"07/01/10 00:00:00",1175040,1041572,,0,4154000,
2358,"HARTFORD",0,"RAF/PBF/FRF pre 5/1/1947 PLAN",0,1,1,0,0,0,0,,0,151,0,1400000,1400000,0,,,,"07/01/10 00:00:00",6155000,0,,0,0,
2359,"HARWINTON",0,"Town of Harwinton Pension Trust",0,0,1,0,0,0,0,,0,21,0,237501,190000,0,,,,"07/01/09 00:00:00",1598631,1172375,,0,114955,
2360,"MADISON",0,"Town of Madison Police Department Retirement Plan",0,0,0,0,1,0,0,,0,58,0,280857,281000,0,,,,"07/01/09 00:00:00",12764296,11491958,,0,-53831,
2361,"MADISON",0,"Retirement Plan For The Employees of The Town of Madison",0,0,0,1,0,0,1,,0,294,0,645549,645220,0,,,,"07/01/09 00:00:00",13093707,11969512,,0,-321287,
2362,"MADISON",0,"Volunteer Fire Dept. Supplemental Retirement Program",1,0,0,0,0,1,0,,0,97,0,103836,103836,0,,,,"07/01/09 00:00:00",1823730,1761403,,0,0,
2363,"MANCHESTER",0,"Town of Manchester Retirement Plan",0,0,1,0,0,0,0,,0,1484,0,4477000,4477000,0,,,,"07/01/10 00:00:00",164350000,131598000,,0,0,
2364,"MILFORD",0,"City of Milford Retirement System",0,0,1,0,0,0,0,,0,1442,0,0,0,0,,,,"07/01/10 00:00:00",307980000,375679000,,0,-24000,
2365,"MORRIS",0,"Town of Morris Pension Plan",0,0,1,0,0,0,0,,0,11,0,42437,43817,0,,,,"07/01/10 00:00:00",714207,592705,,0,-1985,
2366,"MORRIS",0,"Volunteer Fire Plan",1,0,0,0,0,1,0,,0,41,0,5435,6915,0,,,,"07/01/10 00:00:00",88815,82679,,0,-3970,
2367,"NEW FAIRFIELD",0,"Town of Fairfield Town Employees Retirement Plan",0,0,0,1,0,1,0,,0,82,0,254490,254490,0,,,,"01/01/11 00:00:00",5310844,5269548,,0,21977,
2368,"NEW FAIRFIELD",0,"New Fairfield Board of Education Retirement Income Plan",0,0,0,0,0,0,1,,0,156,0,356906,336872,0,,,,"07/01/10 00:00:00",4141592,3463193,,0,18971,
2369,"NEW LONDON",0,"City of New London Noncontributory Pension Program",0,1,1,0,0,0,0,,0,53,1,723000,746173,0,,,,"07/01/09 00:00:00",7969000,0,,0,2940039,
2370,"NEW LONDON",0,"City of New London Contributory Pension Program",0,0,1,0,0,0,0,,0,377,0,802000,789714,0,,,,"07/01/09 00:00:00",45094000,43007000,,0,-1882053,
2371,"NEW MILFORD",0,"Town of New Milford Pension Plan",0,0,1,0,0,0,0,,0,686,0,1993893,1976967,0,,,,"07/01/10 00:00:00",47147722,39514943,,0,-349679,
2372,"NEWINGTON",0,"Town of Newington Municipal Employees' Pension Plan",0,1,0,0,0,0,0,,0,338,0,1219000,1219000,0,,,,"07/01/09 00:00:00",32079000,20807000,,0,-9000,
2373,"NEWINGTON",0,"Town of Newington Police Officers' Pension Plan",0,0,0,0,1,0,0,,0,119,0,1800000,1800000,0,,,,"07/01/09 00:00:00",43199000,27947000,,0,-179000,
2374,"NEWINGTON",0,"Town of Newington Administrative Employees' Pension Plan",0,1,0,0,0,0,0,"administrative",1,49,0,237000,237000,0,,,,"07/01/09 00:00:00",9942000,7026000,,0,-5000,
2375,"NEWINGTON",0,"Town of Newington Volunteer Firefighters' Pension Plan",1,1,0,0,0,1,0,,0,110,0,77000,77000,0,,,,"07/01/09 00:00:00",1169000,758000,,0,0,
2376,"NORTH HAVEN",0,"Pension Plan For General Employees of The Town of North Haven",0,0,0,1,0,0,1,,0,397,0,1838125,1838125,0,,,,"07/01/09 00:00:00",49343283,38940688,,0,71248,
2377,"NORTH HAVEN",0,"Town of North Haven Police Department Pension Plan",0,0,0,0,1,0,0,,0,97,0,809049,809049,0,,,,"07/01/10 00:00:00",26283327,16614473,,0,0,
2378,"NORTH HAVEN",0,"Town of North Haven Fire Department Pension Plan",0,0,0,0,0,1,0,,0,57,0,511620,511620,0,,,,"07/01/10 00:00:00",15606930,10390955,,0,0,
2379,"NORTH HAVEN",0,"Town of North Haven Volunteer Firefighters'  Pension Plan",1,0,0,0,0,1,0,,0,121,0,68415,68415,0,,,,"07/01/09 00:00:00",914946,530277,,0,-7146,
2380,"NORTH HAVEN",0,"Town of North Haven Pension Plan - Elected Officials",0,0,0,0,0,0,0,"Elected Officials",1,6,1,191527,147390,0,,,,"07/01/09 00:00:00",1540084,0,,0,650088,
2381,"PLYMOUTH",0,"Town of Plymouth Pension Plan",0,0,1,0,0,0,0,,0,86,0,282921,212022,0,,,,"07/01/10 00:00:00",10431734,6364010,,0,70899,
2382,"PLYMOUTH",0,"Town of Plymouth Board of Education Pension Plan",0,0,0,0,0,0,1,,0,73,0,222198,232281,0,,,,"07/01/10 00:00:00",4575969,3966319,,0,-6236,
2383,"RIDGEFIELD",0,"Retirement Plan of Ridgefield-Town",0,0,0,1,0,0,1,,0,568,0,1573625,1523632,0,,,,"06/30/11 00:00:00",36681033,33015572,,0,576592,
2384,"RIDGEFIELD",0,"Retirement Plan of Ridgefield-Police Plan",0,0,0,0,1,0,0,,0,68,0,658822,615578,0,,,,"06/30/11 00:00:00",22686678,19700425,,0,495439,
2385,"RIDGEFIELD",0,"Retirement Plan of Ridgefield-Fire Plan",0,0,0,0,0,1,0,,0,54,0,418651,391172,0,,,,"06/30/11 00:00:00",13909112,11858463,,0,179571,
2386,"ROCKY HILL",0,"Town of Rocky Hill: General Employees Pension Plan",0,0,1,0,0,0,1,,0,301,0,1203931,1023081,0,,,,"09/01/10 00:00:00",28654640,22758265,,0,1225259,
2387,"ROCKY HILL",0,"Town of Rocky Hill: Police Officer Pension Plan",0,0,0,0,1,0,0,,0,49,0,769584,704704,0,,,,"09/01/10 00:00:00",20018744,15124745,,0,540741,
2388,"ROCKY HILL",0,"Town of Rocky Hill: Firefighters Pension Plan",1,0,0,0,0,1,0,,0,160,0,69719,50000,0,,,,"07/01/10 00:00:00",1156417,777258,,0,-17525,
2389,"ROCKY HILL",0,"Town of Rocky Hill: Ambulance Pension Plan",1,0,0,0,0,0,0,"Ambulance personnel",1,38,0,27339,35635,0,,,,"07/01/10 00:00:00",481039,463331,,0,-13016,
2390,"SIMSBURY",0,"General Government Retirement Income Plan",0,0,0,1,0,0,0,"other employees",1,224,0,759126,759126,0,,,,"07/01/09 00:00:00",19472317,14497423,,0,0,
2391,"SIMSBURY",0,"Police Retirement Income Plan",0,0,0,0,1,0,0,,0,61,0,505605,505605,0,,,,"07/01/09 00:00:00",15088590,12005104,,0,0,
2392,"SIMSBURY",0,"Board of Education Retirement Income Plan",0,0,0,0,0,0,1,,0,335,0,876860,876860,0,,,,"07/01/09 00:00:00",15949914,10561198,,0,-9295,
2393,"SOUTH WINDSOR",0,"South Windsor Town Plan",0,0,1,0,0,0,0,,0,191,0,1500972,1278427,0,,,,"01/01/10 00:00:00",23350652,12424948,,0,2922239,
2394,"SOUTH WINDSOR",0,"South Windsor Board of Education Plan",0,0,0,0,0,0,1,,0,152,0,487057,407333,0,,,,"01/01/10 00:00:00",9162890,7867409,,0,1263489,
2395,"STRATFORD",0,"Town of Stratford Employees' Retirement Plan",0,0,1,0,0,0,0,,0,989,0,8526398,8526398,0,,,,"07/01/09 00:00:00",232659000,123652000,,0,-14663325,
2396,"SUFFIELD",0,"Town of Suffield Retirement Plan",0,0,1,0,0,0,0,,0,286,0,965635,965634,0,,,,"07/01/09 00:00:00",23057237,19269025,,0,-99707,
2397,"NEW CANAAN",0,"Town of New Canaan Retirement Plan",0,0,1,0,0,0,0,,0,855,0,2883369,0,0,,,,"06/30/10 00:00:00",103621969,107442090,,0,2883369,
2398,"SALISBURY",0,"Town of Salisbury Pension Plan",0,1,1,0,0,0,0,,0,11,0,64820,64820,0,,,,"01/01/10 00:00:00",1319907,1187828,,0,-118,
2399,"STAFFORD",0,"Town of Stafford Pension Plan",0,0,1,0,0,0,0,,0,79,0,433834,433834,0,,,,"01/01/11 00:00:00",5845823,4205289,,0,-1807,
