Record Num,Entity,Type of Plan,Plan Name,Volunteer,Closed Plan,All Grps,Gen'l Twn Grp,Police Grp,Fire Grp,NonCrtfd Ed Grp,Other Dscrptn,Other Grp,Number of Members:,Pay-As-You-Go,req'd emplyr contrib,emplyr contrib made,contrib percentage,GASB5 ValDate,GASB5 PBO,GASB5 NetAssets,GASB27 ValDate,GASB27 AAL,GASB27 AssetValue,Comments,Aggregate Method,Plan NPO,footnotes
2254,"NEW FAIRFIELD",0,"New Fairfield Board of Education Retirement Income Plan",0,0,0,0,0,0,1,,0,148,0,331207,254134,0,,,,"07/01/09 00:00:00",3843695,3031659,,0,-5320,
2256,"MORRIS",0,"Volunteer Fire Plan",1,0,0,0,0,1,0,,0,38,0,3429,3919,0,,,,"07/01/09 00:00:00",93172,73972,,0,-2566,
2257,"NEW MILFORD",0,"Town of New Milford Pension Plan",0,0,1,0,0,0,0,,0,695,0,1782241,2021513,0,,,,"07/01/09 00:00:00",43204296,37509988,,0,383755,
2258,"NEWINGTON",0,"Town of Newington Municipal Employees' Pension Plan",0,1,0,1,0,0,0,,1,345,0,969000,969000,0,,,,"07/01/08 00:00:00",29653000,21122000,,0,-9000,
2259,"NEWINGTON",0,"Town of Newington Police Officers' Pension Plan",0,0,0,0,1,0,0,,0,115,0,1525000,1525000,0,,,,"07/01/08 00:00:00",41215000,28005000,,0,-180000,
2260,"NEWINGTON",0,"Town of Newington Administrative Employees' Pension Plan",0,1,0,0,0,0,0,,1,50,0,196000,196000,0,,,,"07/01/08 00:00:00",9393000,7368000,,0,-5000,
2261,"NEWINGTON",0,"Town of Newington Volunteer Firefighters' Pension Plan",1,1,0,0,0,1,0,,0,110,0,64000,64000,0,,,,"07/01/09 00:00:00",1169000,758000,,0,0,
2262,"NORTH HAVEN",0,"Pension Plan For General Employees of The Town of North Haven",0,0,0,1,0,0,1,,0,396,0,1442647,1406219,0,,,,"07/01/09 00:00:00",49343283,38940688,,0,71625,
2263,"NORTH HAVEN",0,"Town of North Haven Police Department Pension Plan",0,0,0,0,1,0,0,,0,89,0,808780,808780,0,,,,"07/01/08 00:00:00",21494845,17674899,,0,0,
2264,"NORTH HAVEN",0,"Town of North Haven Fire Department Pension Plan",0,0,0,0,0,1,0,,0,58,0,491673,491673,0,,,,"07/01/08 00:00:00",13420680,11218605,,0,0,
2265,"NORTH HAVEN",0,"Town of North Haven Volunteer Firefighters'  Pension Plan",1,0,0,0,0,1,0,,0,121,0,95692,95692,0,,,,"07/01/09 00:00:00",914946,530277,,0,-7797,
2266,"NORTH HAVEN",0,"Town of North Haven Pension Plan - Elected Officials",0,0,0,0,0,0,0,"CEO, Town Clerk, Tax Collector",1,6,1,185948,147390,0,,,,"07/01/09 00:00:00",1540084,0,,0,609228,
2267,"PLYMOUTH",0,"Town of Plymouth Pension Plan",0,0,1,0,0,0,0,,0,91,0,158836,158836,0,,,,"07/01/08 00:00:00",9195986,6648575,,0,0,
2268,"PLYMOUTH",0,"Town of Plymouth Board of Education Pension Plan",0,0,0,0,0,0,1,,0,73,0,222436,218589,0,,,,"07/01/08 00:00:00",3998273,3506017,,0,3847,
2269,"RIDGEFIELD",0,"Retirement Plan of Ridgefield-Town",0,0,0,1,0,0,1,,0,581,0,1556663,1543653,0,,,,"07/01/10 00:00:00",33917740,29632882,,0,549602,
2270,"RIDGEFIELD",0,"Retirement Plan of Ridgefield-Police Plan",0,0,0,0,1,0,0,,0,68,0,647992,618886,0,,,,"07/01/10 00:00:00",21144884,17897417,,0,483024,
2271,"RIDGEFIELD",0,"Retirement Plan of Ridgefield-Fire Plan",0,0,0,0,0,1,0,,0,53,0,385142,367843,0,,,,"07/01/10 00:00:00",13036226,10869291,,0,160076,
2272,"ROCKY HILL",0,"Town of Rocky Hill: General Employees Pension Plan",0,0,0,1,0,0,1,,0,311,0,1023081,1023081,0,,,,"09/01/08 00:00:00",24750801,21046139,,0,1054608,
2273,"ROCKY HILL",0,"Town of Rocky Hill: Police Officer Pension Plan",0,0,0,0,1,0,0,,0,49,0,704704,704704,0,,,,"09/01/08 00:00:00",18028640,13869702,,0,480508,
2274,"ROCKY HILL",0,"Town of Rocky Hill: Firefighters Pension Plan",1,0,0,0,0,1,0,,0,146,0,41594,50000,0,,,,"07/01/08 00:00:00",998352,823446,,0,-39850,
2275,"ROCKY HILL",0,"Town of Rocky Hill: Ambulance Pension Plan",1,0,0,0,0,0,0,"Ambulance",1,37,0,35635,35635,0,,,,"07/01/09 00:00:00",470970,343463,,0,-3959,
2276,"SIMSBURY",0,"General Government Retirement Income Plan",0,0,0,1,0,0,0,,1,224,0,586140,586140,0,,,,"07/01/08 00:00:00",18510133,16241456,,0,0,
2277,"SIMSBURY",0,"Police Retirement Income Plan",0,0,0,0,1,0,0,,0,61,0,393136,393136,0,,,,"07/01/08 00:00:00",14758110,13428830,,0,0,
2278,"SIMSBURY",0,"Board of Education Retirement Income Plan",0,0,0,0,0,0,1,,0,335,0,706849,706849,0,,,,"07/01/08 00:00:00",14693074,11395756,,0,-9184,
2279,"SOUTH WINDSOR",0,"South Windsor Town Plan",0,0,0,1,1,0,0,,1,191,0,1573634,963169,0,,,,"01/01/09 00:00:00",23350652,12424948,,0,2705777,
2280,"SOUTH WINDSOR",0,"South Windsor Board of Education Plan",0,0,0,0,0,0,1,,0,153,0,522765,432575,0,,,,"01/01/09 00:00:00",8534681,6670839,,0,1186432,
2281,"STRATFORD",0,"Town of Stratford Employees' Retirement Plan",0,0,1,0,0,0,0,,0,989,0,7233412,7233452,0,,,,"07/01/08 00:00:00",225549000,132753000,,0,-14550174,"***"
2282,"SUFFIELD",0,"Town of Suffield Retirement Plan",0,0,1,0,0,0,0,,0,286,0,790600,790600,0,,,,"07/01/09 00:00:00",23057237,19269025,,0,-101354,
2283,"THOMPSON",0,"Town of Thompson Board of Education Retirement System",0,0,0,0,0,0,1,,0,58,0,217089,217089,0,,,,"06/30/09 00:00:00",3590879,2478233,,0,0,
2284,"WASHINGTON",0,"Town of Washington Retirement Plan",0,0,1,0,0,0,0,,0,60,0,144849,140000,0,,,,"01/01/09 00:00:00",2522024,1822934,,0,4430,
2285,"WATERTOWN",0,"Town of Watertown-General Town Employees",0,0,1,0,0,0,0,,0,246,0,299018,299018,0,,,,"01/01/10 00:00:00",16624132,15888764,,0,0,
2286,"WATERTOWN",0,"Town of Watertown-Police Employees",0,0,0,0,1,0,0,,0,61,0,625539,625539,0,,,,"01/01/10 00:00:00",17976016,14238384,,0,0,
2287,"WILTON",0,"Wilton Employees' Retirement Plan",0,0,1,0,0,0,0,,0,576,0,2755081,3668343,0,,,,"06/30/09 00:00:00",69666174,59617503,,0,-2074956,
2288,"WOODBURY",0,"Town of Woodbury Pension Plan",0,0,1,0,0,0,0,,0,86,0,276203,276203,0,,,,"07/01/08 00:00:00",5840325,4715614,,0,-159524,
2290,"AVON",0,"Retirement Plan For Dispatchers of Town of Avon",0,1,0,0,0,0,0,,1,4,0,16657,16657,0,,,,"07/01/09 00:00:00",724297,584157,,0,-4695,
2291,"AVON",0,"Retirement Plan For Board of Education of Town of Avon",0,0,0,0,0,0,1,,0,133,0,210811,210811,0,,,,"01/01/08 00:00:00",3983460,3477901,,0,-40995,
2292,"AVON",0,"Retirement Plan For Non-Organized Employees of Town of Avon",0,1,0,0,0,0,0,,1,59,0,677793,677793,0,,,,"07/01/09 00:00:00",14118092,8496756,,0,-13807,
2293,"AVON",0,"Retirement Plan For Public Works Employees of Town of Avon",0,1,0,0,0,0,0,,1,19,0,274338,274338,0,,,,"07/01/09 00:00:00",5611114,2859985,,0,-717,
2294,"AVON",0,"Retirement Plan For Police Officers of Town of Avon",0,1,0,0,1,0,0,,0,35,0,789719,789719,0,,,,"07/01/09 00:00:00",17747165,9531801,,0,-7839,
2295,"BERLIN",0,"Town of Berlin Defined Benefit Plan",0,1,1,0,0,0,0,,0,71,0,355088,175000,0,,,,"07/01/09 00:00:00",4974116,1303836,,0,1516,
2296,"HADDAM",0,"Town of Haddam Volunteer Firefighter's Plan",1,0,0,0,0,1,0,,0,108,0,101037,75000,0,,,,"07/01/09 00:00:00",1415228,878949,,0,80417,
2297,"HADDAM",0,"Town of Haddam Employee Pension Plan",0,0,1,0,0,0,0,,0,43,0,295860,312000,0,,,,"01/01/10 00:00:00",2687852,2315555,,0,254019,
2298,"LITCHFIELD",0,"Town of Litchfield Municipal Employees Retirement Plan",0,0,1,0,0,0,0,,0,174,0,774000,921000,0,,,,"07/01/09 00:00:00",10517000,5051000,,0,-315000,
2299,"LITCHFIELD",0,"Volunteer Fire Dept. Supplemental Retirement Plan",1,0,0,0,0,1,0,,0,249,0,224000,198000,0,,,,"07/01/09 00:00:00",3155000,1641000,,0,-211000,
2300,"BRANFORD",0,"Branford Police Employees Retirement Plan",0,0,0,0,1,0,0,,0,88,0,793742,1101866,0,,,,"07/01/09 00:00:00",20691823,15681847,,0,-494743,
2301,"CLINTON",0,"Board of Education Noncertified Personnel Pension Plan",0,0,0,0,0,0,1,,0,94,0,272725,300000,0,,,,"07/01/08 00:00:00",4377785,2982734,,0,-115953,
2302,"CLINTON",0,"Police Employees' Retirement Plan",0,0,0,0,1,0,0,,0,38,0,561524,561524,0,,,,"07/01/08 00:00:00",11971020,8216786,,0,261735,
2303,"EASTON",0,"Town of Easton Retirement Plans I and II",0,0,0,1,0,0,1,,0,187,0,687975,554000,0,,,,"07/01/09 00:00:00",12922832,9129252,,0,-53629,
2304,"EAST WINDSOR",0,"Town of East Windsor Pension Plan",0,0,1,0,0,0,0,,0,212,0,1234919,1154030,0,,,,"07/01/08 00:00:00",13997324,10201533,,0,1686446,
2305,"EAST HARTFORD",0,"East Hartford Employees' Retirement Plan",0,0,1,0,0,0,0,,0,1412,0,8189000,8180000,0,,,,"07/01/09 00:00:00",250672000,170923000,,0,1372000,
2306,"GRANBY",0,"Town of Granby Pension Plan",0,0,1,0,0,0,0,,0,100,0,275958,275958,0,,,,"07/01/08 00:00:00",12948590,11082294,,0,90828,
2307,"GREENWICH",0,"Retirement System of The Town of Greenwich",0,0,1,0,0,0,0,,0,2416,0,7161824,7161824,0,,,,"07/01/09 00:00:00",374254658,331354183,"There was a PBF plan but it is now closed- it was for service prior to 1953",0,0,
2308,"GROTON",0,"Town of Groton - Retirement System",0,0,1,0,0,0,0,,0,677,0,1441333,1441333,0,,,,"07/01/09 00:00:00",92732994,85476282,,0,-1026633,
2309,"GUILFORD",0,"Town of Guilford Employees Pension Plan",0,0,0,1,0,1,0,,0,140,0,656737,528854,0,,,,"07/01/09 00:00:00",14707765,12227085,,0,647269,
2310,"GUILFORD",0,"Town of Guilford Public School Employees (Non-Certified) Pension Plan",0,0,0,0,0,0,1,,0,230,0,566469,166400,0,,,,"07/01/09 00:00:00",10416997,9604360,,0,1949460,
2311,"GUILFORD",0,"Town of Guilford Police Retirement Fund",0,0,0,0,1,0,0,,0,75,0,692437,633314,0,,,,"07/01/09 00:00:00",17532651,10538561,,0,-560219,
2312,"MADISON",0,"Town of Madison Police Department Retirement Plan",0,0,0,0,1,0,0,,0,54,0,228672,231172,0,,,,"07/01/08 00:00:00",12064850,11401835,,0,-53289,
2313,"MADISON",0,"Volunteer Fire Dept. Supplemental Retirement Program",1,0,0,0,0,1,0,,0,98,0,89874,89874,0,,,,"07/01/08 00:00:00",1847637,1778861,,0,0,
2314,"MADISON",0,"Retirement Plan For The Employees of The Town of Madison",0,0,0,1,0,0,1,,0,281,0,549749,549749,0,,,,"07/01/08 00:00:00",12296712,12048208,,0,-317140,
2315,"BRISTOL",0,"City of Bristol Retirement System",0,0,0,1,0,0,1,,1,1246,0,0,0,0,,,,"07/01/09 00:00:00",150284000,203537000,,0,-1814000,
2316,"BRISTOL",0,"City of Bristol Firefighter's Benefit Fund",0,0,0,0,0,1,0,,0,184,0,0,0,0,,,,"07/01/09 00:00:00",61873000,155135000,,0,-1845000,
2317,"BRISTOL",0,"City of Bristol Police Benefit Fund",0,0,0,0,1,0,0,,0,222,0,0,0,0,,,,"07/01/09 00:00:00",83227000,170404000,,0,-3091000,
2318,"COVENTRY",0,"Retirement Plan For Employees of The Town of Coventry",0,0,1,0,0,0,0,,0,170,0,832855,832855,0,,,,"07/01/09 00:00:00",10659218,5940132,,0,329490,
2319,"MANCHESTER",0,"Town of Manchester Retirement Plan",0,0,0,1,1,0,1,,0,1467,0,4138000,4138000,0,,,,"07/01/09 00:00:00",158939000,129259000,,0,0,
2320,"MORRIS",0,"Town of Morris Pension Plan",0,0,1,0,0,0,0,,0,10,0,33321,34801,0,,,,"07/01/09 00:00:00",645085,515321,,0,-625,
