Record Num,Entity,Type of Plan,Plan Name,Volunteer,Closed Plan,All Grps,Gen'l Twn Grp,Police Grp,Fire Grp,NonCrtfd Ed Grp,Other Dscrptn,Other Grp,Number of Members:,Pay-As-You-Go,req'd emplyr contrib,emplyr contrib made,contrib percentage,GASB5 ValDate,GASB5 PBO,GASB5 NetAssets,GASB27 ValDate,GASB27 AAL,GASB27 AssetValue,Comments,Aggregate Method,Plan NPO,footnotes
339,"SOMERS",0,"Town of Somers Firefighters' Plan",1,0,0,0,0,1,0,,0,75,0,11577,11577,0,,,,"07/01/12 00:00:00",273824,212076,,0,23579,
340,"SOUTHBURY",0,"Town of Southbury Retirement Income Plan",0,0,1,0,0,0,0,,0,181,0,621135,621135,0,,,,"07/01/12 00:00:00",16640835,13446338,,0,-276688,
341,"STAFFORD",0,"Town of Stafford Pension Plan",0,0,0,1,0,0,0,"Library",1,88,0,419467,422486,0,,,,"01/01/13 00:00:00",6761399,5054545,,0,-4731,
342,"STAFFORD",0,"Town of Stafford Water Pollution Control Authority",0,0,0,0,0,0,0,"WPCA",1,8,0,56976,56980,0,,,,"01/01/13 00:00:00",713779,460181,,0,-5557,
343,"STAFFORD",0,"Town of Stafford Board of Education",0,0,0,0,0,0,1,,0,190,0,519338,519338,0,,,,"01/01/13 00:00:00",7545294,6094343,,0,-21594,
344,"STONINGTON",0,"Town of Stonington Retirement Plan",0,0,1,0,0,0,0,,0,355,0,1119643,1130478,0,,,,"07/01/12 00:00:00",27778855,22549207,,0,-701976,
345,"THOMASTON",0,"Town of Thomaston Retirement Plan",0,0,1,0,0,0,0,,0,162,0,824021,895000,0,,,,"01/01/13 00:00:00",17942090,12055451,,0,305813,
346,"TORRINGTON",0,"City of Torrington Police And Firemen's Retirement Fund",0,0,0,0,1,1,0,,0,284,0,3357655,3322432,0,,,,"07/01/12 00:00:00",74851017,40906296,,0,361329,
347,"TORRINGTON",0,"City of Torrington Municipal Employees' Retirement Fund",0,0,0,1,0,0,1,"PUBLIC WORKS",1,265,0,1374634,1447879,0,,,,"07/01/12 00:00:00",39814544,27587108,,0,148119,
348,"TRUMBULL",0,"Town of Trumbull Police Benefit Retirement Plan",0,0,0,0,1,0,0,,0,116,0,3088000,1600000,0,,,,"07/01/12 00:00:00",55581894,35989018,,0,22881860,
349,"TRUMBULL",0,"Town of Trumbull Retirement Plan",0,0,0,1,0,0,1,,0,835,0,4576000,3700000,0,,,,"07/01/12 00:00:00",67905000,19096003,,0,31536138,
350,"VERNON",0,"Police Pension Plan",0,0,0,0,1,0,0,,0,98,0,1365291,1365291,0,,,,"01/01/13 00:00:00",33489061,16662221,,0,-126800,
351,"VERNON",0,"Town Pension Plan",0,0,0,1,0,0,1,,1,701,0,1788972,1788972,0,,,,"01/01/13 00:00:00",56269385,31354306,,0,-294364,
352,"VERNON",0,"Volunteer Fire Dept. Retirement Plan",1,0,0,0,0,1,0,,0,181,0,45237,45237,0,,,,"01/01/13 00:00:00",973134,1267827,,0,0,
353,"WALLINGFORD",0,"Town of Wallingford Consolidated Pension Plan",0,0,1,0,0,0,0,,0,1148,0,6652000,6652000,0,,,,"07/01/12 00:00:00",201358000,139371000,,0,-23000,
354,"WALLINGFORD",0,"Town of Wallingford Volunteer Firefighters Plan",1,0,0,0,0,1,0,,0,155,0,31000,31000,0,,,,"07/01/11 00:00:00",1075000,951000,,0,-20000,
355,"WATERBURY",0,"City of Waterbury Retirement Fund",0,0,1,0,0,0,0,,0,3926,0,16062000,16062000,0,,,,"07/01/12 00:00:00",563275000,398638000,,0,-233165000,"***"
356,"WATERFORD",0,"Town of Waterford Pension Trust Fund Plan",0,1,1,0,0,0,0,,0,21,0,78744,78744,0,,,,"07/01/11 00:00:00",1429565,846370,,0,0,
357,"WEST HARTFORD",0,"Town of West Hartford Pension Fund",0,0,1,0,0,0,0,,0,1963,0,14167000,14167000,0,,,,"07/01/11 00:00:00",308852000,148816000,,0,-1623000,
358,"WESTBROOK",0,"Westbrook Retirement Plan",0,0,1,0,0,0,0,,0,128,0,313274,313274,0,,,,"07/01/13 00:00:00",7299773,6434759,,0,3556,
359,"WESTBROOK",0,"Westbrook Volunteer Firefighters' Pension Fund",1,0,0,0,0,1,0,,0,76,0,117870,117870,0,,,,"07/01/13 00:00:00",1608694,817777,,0,30028,
360,"WESTBROOK",0,"Constables Retirement Plan",0,0,0,0,1,0,0,,0,9,0,22846,22846,0,,,,"07/01/13 00:00:00",222019,36455,,0,9728,
361,"WESTPORT",0,"Town of Westport - Police Pension Plan",0,0,0,0,1,0,0,,0,135,0,2297852,2297852,0,,,,"07/01/12 00:00:00",88121396,65505405,,0,955171,
362,"WESTPORT",0,"Town of Westport Fire Pension Fund",0,0,0,0,0,1,0,,0,122,0,1870427,1870427,0,,,,"07/01/12 00:00:00",67453842,52102440,,0,-575124,
363,"WESTPORT",0,"Town of Westport Public Works Pension Plan",0,1,0,0,0,0,0,"Public Works",1,59,0,406370,406370,0,,,,"07/01/12 00:00:00",16570176,13848548,,0,-49939,
364,"WESTPORT",0,"Town of Westport Municipal Interim Pension Fund",0,0,0,1,0,0,1,"Library",1,564,0,2024016,2024016,0,,,,"07/01/12 00:00:00",53043338,49666190,,0,430056,
365,"WESTPORT",0,"Town of Westport - Non Union Pension Plan",0,1,0,0,0,0,0,"Non-Union",1,165,0,1195432,1195432,0,,,,"07/01/12 00:00:00",33888375,24949815,,0,1531667,
366,"WETHERSFIELD",0,"Town of Wethersfield Pension Plan",0,0,1,0,0,0,0,,0,618,0,1821991,1821991,0,,,,"07/01/12 00:00:00",84152000,67898000,"PLAN IS CLOSED TO SOME MEMBERS BUT NOT TO ALL MEMBERS.",0,-101587,
367,"WILLINGTON",0,"Town of Willington Pension Fund",0,0,1,0,0,0,0,,0,4,0,24763,25908,0,,,,"07/01/13 00:00:00",573045,479496,,0,-36121,
368,"WINDHAM",0,"Town of Windham Retirement Income Plan-Fire",0,0,0,0,0,1,0,,0,52,0,526194,526194,0,,,,"07/01/11 00:00:00",9989719,6947426,,0,-86673,
369,"WINDHAM",0,"Town of Windham Retirement Income Plan-Police",0,0,0,0,1,0,0,,0,65,0,777583,777583,0,,,,"07/01/11 00:00:00",14524523,11259929,,0,-51281,
370,"WINDHAM",0,"Town of Windham Retirement Income Plan-Municipal",0,0,0,1,0,0,0,,0,172,0,496485,496485,0,,,,"01/01/13 00:00:00",10244221,10469452,,0,-203332,
371,"WINDHAM",0,"Town of Windham Retirement Income Plan-Board of Education",0,0,0,0,0,0,1,,0,234,0,337885,337885,0,,,,"07/01/11 00:00:00",7282371,7227208,,0,-18377,
372,"WINDSOR",0,"Town of Windsor Connecticut Retirement Plan",0,1,0,1,0,0,1,,1,545,0,1367561,1367561,0,,,,"07/01/11 00:00:00",55428256,56804114,,0,0,
373,"WOLCOTT",0,"Town of Wolcott Town and Police Plan",0,0,0,1,1,0,0,,0,163,0,886264,888418,0,,,,"01/01/13 00:00:00",21982643,14222210,,0,70777,
374,"WOLCOTT",0,"Town of Wolcott Board of Education",0,0,0,0,0,0,1,,0,203,0,532540,557457,0,,,,"09/01/12 00:00:00",11741641,9123019,,0,157232,
375,"SIMSBURY",0,"General Government Retirement Income Plan",0,0,0,1,0,0,0,,1,235,0,714779,779972,0,,,,"07/01/12 00:00:00",23104691,16705634,,0,-65193,
376,"SIMSBURY",0,"Police Retirement Income Plan",0,0,0,0,1,0,0,,0,66,0,465641,508111,0,,,,"07/01/12 00:00:00",16826819,13162518,,0,-42470,
377,"SIMSBURY",0,"Board of Education Retirement Income Plan",0,0,0,0,0,0,1,,0,359,0,1012381,1111651,0,,,,"07/01/12 00:00:00",21305007,13482404,,0,-229723,
378,"SOUTH WINDSOR",0,"South Windsor Town Plan",0,0,1,0,0,0,0,,0,190,0,1697994,1697994,0,,,,"01/01/12 00:00:00",29038451,17001457,,0,3148925,
379,"SOUTH WINDSOR",0,"South Windsor Board of Education Plan",0,0,0,0,0,0,1,,0,153,0,443288,518288,0,,,,"01/01/12 00:00:00",10655240,9116329,,0,926956,
380,"STRATFORD",0,"Town of Stratford Employees' Retirement Plan",0,0,1,0,0,0,0,,0,979,0,10264676,9778500,0,,,,"07/01/11 00:00:00",259719000,114143000,,0,-14552943,"***"
381,"STAMFORD",0,"Classified Employees Retirement Trust Fund",0,0,0,1,0,0,0,,0,1508,0,5902000,5897100,0,,,,"07/01/12 00:00:00",219465000,188447000,,0,8900,
382,"STAMFORD",0,"Police Pension Trust Fund",0,0,0,0,1,0,0,,0,561,0,4885000,4885000,0,,,,"07/01/12 00:00:00",204563000,174748000,,0,-845000,
383,"STAMFORD",0,"Firefighter's Pension Trust Fund",0,0,0,0,0,1,0,,0,464,0,2340000,2340000,0,,,,"07/01/12 00:00:00",147783000,137082000,,0,35000,
384,"STAMFORD",0,"Custodian And Mechanics Retirement Trust Fund",0,0,0,0,0,0,0,"Custodians and Mechanics",1,652,0,1497000,1497000,0,,,,"07/01/12 00:00:00",54525000,48074000,,0,-769000,
385,"SUFFIELD",0,"Town of Suffield Retirement Plan",0,0,1,0,0,0,0,,0,293,0,1166615,1166646,0,,,,"07/01/11 00:00:00",26790558,20726827,,0,-74976,
386,"THOMPSON",0,"Town of Thompson Board of Education Retirement System",0,0,0,0,0,0,1,,0,63,0,170931,170931,0,,,,"06/30/12 00:00:00",4670211,4074180,,0,0,
387,"WARREN",0,"Town of Warren Pension Plan",0,0,1,0,0,0,0,,0,14,0,51527,33000,0,,,,"07/01/12 00:00:00",788478,461094,,0,-209024,
388,"WASHINGTON",0,"Town of Washington Retirement Plan",0,0,1,0,0,0,0,,0,58,0,172775,172775,0,,,,"01/01/12 00:00:00",2968055,2200631,,0,-1011,
389,"WATERTOWN",0,"Town of Watertown-General Town Employees",0,0,1,0,0,0,0,,0,249,0,367373,367373,0,,,,"01/01/13 00:00:00",18732739,17637843,,0,0,
390,"WATERTOWN",0,"Town of Watertown-Police Employees",0,0,0,0,1,0,0,,0,66,0,736930,736930,0,,,,"01/01/13 00:00:00",21296992,16381494,,0,0,
391,"WEST HAVEN",0,"City of West Haven Police Pension Fund",0,1,0,0,1,0,0,,0,248,0,3141846,1286500,0,,,,"01/01/11 00:00:00",120389438,110509793,,0,-36484805,"***"
392,"WEST HAVEN",0,"City of West Haven Allingtown Fire District Plan",0,0,0,0,0,1,0,,0,52,0,1460986,1516586,0,,,,"07/01/13 00:00:00",22738356,4379827,,0,-477007,
393,"WINCHESTER",0,"Town of Winchester Employees' Retirement Plan",0,0,1,0,0,0,0,,0,104,0,421725,167311,0,,,,"01/01/12 00:00:00",9524425,6956843,,0,2097830,
394,"WOODBURY",0,"Town of Woodbury Pension Plan",0,0,1,0,0,0,0,,0,91,0,351584,400000,0,,,,"07/01/12 00:00:00",7706213,5593394,,0,-201303,
395,"WILTON",0,"Wilton Employees' Retirement Plan",0,0,1,0,0,0,0,,0,550,0,3675413,4410496,0,,,,"07/01/12 00:00:00",84045141,72890925,,0,-3884229,
396,"PLYMOUTH",0,"Town of Plymouth Pension Plan",0,0,1,0,0,0,0,,0,87,0,354912,269350,0,,,,"07/01/12 00:00:00",12104658,5965114,,0,212190,
397,"PLYMOUTH",0,"Town of Plymouth Board of Education Pension Plan",0,0,0,0,0,0,1,,0,73,0,218012,193850,0,,,,"07/01/12 00:00:00",5269573,4429563,,0,18767,
398,"RIDGEFIELD",0,"Retirement Plan of Ridgefield-Town",0,0,0,1,0,0,1,,0,568,0,1454663,1589725,0,,,,"06/30/13 00:00:00",42080401,39712979,,0,359202,
399,"RIDGEFIELD",0,"Retirement Plan of Ridgefield-Police Plan",0,0,0,0,1,0,0,,0,73,0,650407,683842,0,,,,"06/30/13 00:00:00",25845511,22991238,,0,280672,
400,"RIDGEFIELD",0,"Retirement Plan of Ridgefield-Fire Plan",0,0,0,0,0,1,0,,0,51,0,415095,436433,0,,,,"06/30/13 00:00:00",15737168,13822087,,0,114228,
401,"ROCKY HILL",0,"Town of Rocky Hill General Employees Pension Plan",0,0,0,1,0,0,1,,0,309,0,1461942,1203931,0,,,,"09/01/12 00:00:00",32954792,24438531,,0,1459685,
402,"ROCKY HILL",0,"Town of Rocky Hill: Police Officer Pension Plan",0,0,0,0,1,0,0,,0,51,0,571830,769584,0,,,,"09/01/12 00:00:00",18898638,15953314,,0,332129,
403,"ROCKY HILL",0,"Town of Rocky Hill Firefighters Pension Plan",1,0,0,0,0,1,0,,0,171,0,76430,72325,0,,,,"07/01/12 00:00:00",1228997,825858,,0,-11092,
404,"ROCKY HILL",0,"Town of Rocky Hill: Ambulance Pension Plan",1,0,0,0,0,0,0,"Ambulance",1,47,0,14998,30628,0,,,,"07/01/12 00:00:00",528393,565042,,0,-57963,
406,"CLINTON",0,"Police Employees' Retirement Plan",0,0,0,0,1,0,0,,0,41,0,836845,836845,0,,,,"07/01/12 00:00:00",15950658,8658132,,0,250637,
407,"CLINTON",0,"Board of Education Noncertified Personnel Pension Plan",0,0,0,0,0,0,1,,0,107,0,305861,305861,0,,,,"07/01/11 00:00:00",5312837,3683914,,0,-121126,
408,"DURHAM",0,"Retirement Plan For Employees of The Town of Durham",0,0,1,0,0,0,0,,0,43,0,143226,143226,0,,,,"07/01/12 00:00:00",2738363,1800286,,0,12220,
