Record Num,Entity,Type of Plan,Plan Name,Volunteer,All Grps,Gen'l Twn Grp,Police Grp,Fire Grp,Teachers,NonCrtfd Ed Grp,Other Dscrptn,Other Grp,Number of Members:,Pay-As-You-Go,req'd emplyr contrib,emplyr contrib made,contrib percentage,GASB5 ValDate,GASB5 PBO,GASB5 NetAssets,GASB45 ValDate,GASB45 AAL,GASB45 AssetValue,Comments,Alternate Method,Plan NOPEBO,footnotes,Trust or Equivalent,Healthcare,Insurance,Other OPEB,DesriptionOtherOPEB
301,"WATERTOWN",0,"Town of Watertown OPEB Plan",0,1,0,0,0,0,0,,0,653,1,3061982,1338660,0,,,,"07/01/12 00:00:00",38325972,600613,,0,10162101,,1,1,1,0,
302,"WEST HAVEN",0,"City of West Haven OPEB Plan",0,1,0,0,0,0,0,,0,1723,1,9588218,6906130,0,,,,"07/01/11 00:00:00",136899137,0,,0,24244899,,0,1,1,0,
303,"WEST HAVEN",0,"City of West Haven Allingtown Fire District Plan",0,0,0,0,1,0,0,,0,73,1,1367000,635000,0,,,,"06/30/10 00:00:00",16717000,0,,0,2801428,,0,1,1,0,
304,"WINCHESTER",0,"Town of Winchester OPEB Plan",0,1,0,0,0,0,0,,0,,1,623424,385582,0,,,,"07/01/12 00:00:00",9700000,0,,0,1441465,,0,1,0,0,
305,"WINDSOR LOCKS",0,"Town of Windsor Locks OPEB Plan",0,1,0,0,0,0,0,,0,363,0,375382,179841,0,,,,"07/01/11 00:00:00",3924205,1065348,,0,1031678,,1,1,0,0,
306,"WOODBRIDGE",0,"Town of Woodbridge OPEB Plan",0,1,0,0,0,0,0,,0,224,0,1738953,1077710,0,,,,"07/01/11 00:00:00",16150729,923184,,0,3359211,,1,1,0,0,
307,"WOODBURY",0,"Town of Woodbury OPEB Plan",0,1,0,0,0,0,0,,0,,1,187805,161304,0,,,,"06/30/13 00:00:00",5175133,0,,0,236030,,0,1,0,0,
308,"WILTON",0,"Town of Wilton OPEB Plan",0,1,0,0,0,0,0,,0,777,0,786617,786617,0,,,,"07/01/12 00:00:00",7426288,2584820,,0,0,,1,1,0,0,
309,"PLYMOUTH",0,"Town of Plymouth OPEB Plan",0,1,0,0,0,0,0,,0,384,1,1066000,744000,0,,,,"07/01/10 00:00:00",14612000,0,,0,2065568,,0,1,0,0,
310,"POMFRET",0,"Town of Pomfret Public Schools OPEB Program",0,0,0,0,0,1,0,,0,,1,283178,20202,0,,,,"06/30/13 00:00:00",2852274,0,,0,937308,,0,1,0,0,
311,"PRESTON",0,"Town of Preston OPEB Plan - Public Schools",0,0,0,0,0,1,0,,0,,1,133900,53600,0,,,,"07/01/11 00:00:00",1964800,0,,0,413200,,0,1,0,0,
312,"ROXBURY",0,"Town of Roxbury Post Retirement Health Plan",0,1,0,0,0,0,0,,0,,1,37154,0,0,,,,"07/01/12 00:00:00",468989,0,,0,137309,,0,1,0,0,
313,"RIDGEFIELD",0,"Town of Ridgefield OPEB Plan",0,1,0,0,0,0,0,,0,948,0,2059000,2105000,0,,,,"07/01/11 00:00:00",21844000,629000,,0,866000,,1,1,0,0,
314,"ROCKY HILL",0,"Town of Rocky Hill OPEB Plan - Town",0,0,1,0,0,0,0,,0,198,0,1557365,422470,0,,,,"07/01/12 00:00:00",13948210,321287,,0,4198427,,1,1,0,0,
315,"ROCKY HILL",0,"Town of Rocky Hill OPEB Plan - Board of Education",0,0,0,0,0,1,1,,0,314,1,157897,103148,0,,,,"07/01/12 00:00:00",1296253,0,,0,26356,,1,1,0,0,
316,"CLINTON",0,"Town of Clinton Post-Retirement Medical Program - Town Employees",0,1,0,0,0,0,0,,0,115,1,173400,98700,0,,,,"07/01/12 00:00:00",2267600,0,,0,256700,,0,1,1,0,
317,"CLINTON",0,"Town of Clinton Post-Retirement Medical Program - Bd. of Ed",0,0,0,0,0,1,1,,0,317,1,542000,220000,0,,,,"07/01/11 00:00:00",8125000,0,,0,1476838,,0,1,0,0,
318,"CANAAN",0,"Town of Canaan OPEB Plan",0,0,0,0,0,0,0,"Highway Employees",1,5,1,90640,16606,0,,,,"07/01/12 00:00:00",675676,0,,0,211253,,0,1,0,0,
319,"COLEBROOK",0,"Town of Colebrook Volunteer Fire Dept. Tax Abatement Program",1,0,0,0,1,0,0,,0,63,1,17215,0,0,,,,,,,,0,0,,0,0,0,1,"Real Estate & Motor Vehicle Property Tax Abatement"
320,"CHAPLIN",0,"Chaplin Public Schools OPEB Program",0,0,0,0,0,1,0,,0,,1,83629,17020,0,,,,"06/30/13 00:00:00",945472,0,,1,262495,,0,1,0,0,
321,"COLUMBIA",0,"Town of Columbia Post-Retirement Medical Insurance Program",0,1,0,0,0,0,0,,0,118,1,59000,24000,0,,,,"07/01/12 00:00:00",615600,0,,0,173700,,0,1,0,0,
322,"DURHAM",0,"Town of Durham Medical Benefit Plan",0,1,0,0,0,0,0,,0,31,1,7500,0,0,,,,"07/01/11 00:00:00",50000,0,,0,33237,,0,1,0,0,
323,"DERBY",0,"City of Derby OPEB Plan",0,1,0,0,0,0,0,,0,383,1,2547670,788076,0,,,,"07/01/12 00:00:00",27332100,0,,0,9361808,,0,1,1,0,
324,"EAST HADDAM",0,"Town of East Haddam Post-Retirement Medical Program",0,1,0,0,0,0,0,,0,196,1,81961,67362,0,,,,"07/11/12 00:00:00",947220,0,,0,84722,,0,1,0,0,
325,"NORTH HAVEN",0,"Town of North Haven OPEB Plan",0,1,0,0,0,0,0,,0,794,1,5307319,1801824,0,,,,"06/30/11 00:00:00",62589632,0,,0,14691927,,0,1,1,0,
326,"NEWINGTON",0,"Town of Newington OPEB Plan",0,1,0,0,0,0,0,,0,,0,1713000,2090000,0,,,,"07/01/11 00:00:00",18620000,1721000,,0,244000,,1,1,1,0,
327,"PROSPECT",0,"Town of Prospect-OPEB",0,1,0,0,0,0,0,,0,,1,77759,10854,0,,,,"06/30/13 00:00:00",618172,0,,1,359348,,0,1,0,0,
328,"PORTLAND",0,"Town of Portland OPEB Plan",0,1,0,0,0,0,0,,0,,1,179924,72443,0,,,,"07/01/12 00:00:00",2309074,0,,0,358394,,0,1,0,0,
329,"SALISBURY",0,,0,1,0,0,0,0,0,,0,,0,,,0,,,,,,,,0,,,0,0,0,0,
330,"REDDING",0,"Town of Redding OPEB Plan",0,1,0,0,0,0,0,,0,252,1,357269,21284,0,,,,"07/01/12 00:00:00",1998171,0,,0,1860612,,0,1,1,0,
331,"PUTNAM",0,"Town of Putnam Medical Benefit Plan",0,0,0,0,0,1,1,,0,,1,565600,133763,0,,,,"07/01/11 00:00:00",6761400,0,,0,2146363,,0,1,0,0,
