Record Num,Entity,Type of Plan,Plan Name,Volunteer,Closed Plan,MERS Plan,All Grps,Gen'l Twn Grp,Police Grp,Fire Grp,NonCrtfd Ed Grp,Other Dscrptn,Other Grp,Number of Members:,Pay-As-You-Go,Comments,Plan NPO,footnotes,Total Pension Liability-GASB6768,Plan Fiduciary Net Position-GASB6768,Investment Rate of Return-GASB6768,Discount Rate-GASB6768,Money-Weighted Rate of Return-GASB6768,Emplyr Required ADC-GASB67,Emplyr Contribution-GASB67,Covered Employee Payroll-GASB6768,Valuation Date--GASB6768,Entry Age Method
1145,"RIDGEFIELD",0,"Retirement Plan of Ridgefield-Fire Plan",0,1,0,0,0,0,1,0,,0,48,0,,,,18713898,18914845,6.7500000000000004e-02,6.7500000000000004e-02,1.1640000000000000e-01,274287,271519,1662933,"2016-07-01 00:00:00",1
1146,"ROCKY HILL",0,"Town of Rocky Hill General Employees Pension Plan",0,0,0,0,1,0,0,1,,0,323,0,,,,40580579,38381575,7.0000000000000007e-02,7.0000000000000007e-02,1.3580000000000000e-01,674581,526785,8772402,"2016-09-01 00:00:00",1
1147,"ROCKY HILL",0,"Town of Rocky Hill: Police Officer Pension Plan",0,0,0,0,0,1,0,0,,0,59,0,,,,22837502,23830997,7.0000000000000007e-02,7.0000000000000007e-02,1.3560000000000000e-01,355298,341085,3283573,"2016-09-01 00:00:00",1
1148,"ROCKY HILL",0,"Town of Rocky Hill Firefighters Pension Plan",1,0,0,0,0,0,1,0,,0,188,0,,,,1636828,1341489,7.0000000000000007e-02,7.0000000000000007e-02,1.3510000000000000e-01,44740,47740,,"2016-07-01 00:00:00",1
1149,"ROCKY HILL",0,"Town of Rocky Hill: Ambulance Pension Plan",1,0,0,0,0,0,0,0,"Volunteer Ambulance",1,53,0,,,,619989,715667,7.0000000000000007e-02,7.0000000000000007e-02,1.3589999999999999e-01,5945,5945,,"2016-07-01 00:00:00",0
1150,"SUFFIELD",0,"Town of Suffield Retirement Plan",0,0,0,1,0,0,0,0,,0,338,0,,,,39505549,30531458,7.2499999999999995e-02,7.2499999999999995e-02,1.1370000000000000e-01,1432199,1432199,9608088,"2015-07-01 00:00:00",1
1151,"THOMPSON",0,"Town of Thompson Board of Education Retirement System",0,0,0,0,0,0,0,1,,0,75,0,,,,6084179,6212012,6.7500000000000004e-02,6.7500000000000004e-02,1.3890000000000000e-01,138070,138070,1854289,"2016-07-01 00:00:00",1
1153,"AVON",0,"Retirement Plan for Town Employees",0,1,0,1,0,0,0,0,,0,97,0,"Actuarial Valuation Date is from RSI-2A on page 71.",,,41728257,17564320,7.0000000000000007e-02,7.0000000000000007e-02,1.2520000000000001e-01,2784344,2784344,1008320,"2016-07-01 00:00:00",1
1154,"AVON",0,"Retirement Plan For Board of Education of Town of Avon",0,1,0,0,0,0,0,1,,0,214,0,"Actuarial Valuation Date is from RSI-2B on page 72.",,,11907831,9589830,7.0000000000000007e-02,7.0000000000000007e-02,1.2590000000000001e-01,514235,514235,4459116,"2016-07-01 00:00:00",1
1155,"BETHANY",0,"Bethany Volunteer Fire Association Plan",1,0,0,0,0,0,1,0,,0,,0,"Discount rate not listed in notes.",,,501444,286826,2.9999999999999999e-02,,6.7000000000000004e-02,35254,16000,,"2016-07-01 00:00:00",0
1156,"BLOOMFIELD",0,"The Town of Bloomfield Retirement Income Plan",0,1,0,1,0,0,0,0,,0,394,0,"Plan closed per e-mail from Jim Wren to Bill Plummer on 3/31/17.",,,65269969,47599749,7.0000000000000007e-02,7.0000000000000007e-02,1.3750000000000001e-01,2597773,2597743,10265665,"2016-01-01 00:00:00",0
1157,"BLOOMFIELD",0,"The Town of Bloomfield Police Retirement Income Plan",0,1,0,0,0,1,0,0,,0,86,0,"Plan closed per e-mail from Jim Wren to Bill Plummer on 3/31/17.",,,44447899,27482878,7.0000000000000007e-02,7.0000000000000007e-02,1.3449999999999998e-01,2048807,2048807,1603104,"2016-01-01 00:00:00",0
1158,"CANTERBURY",0,,0,0,0,0,0,0,0,0,,0,,0,,,,,,,,,,,,,0
1159,"CANTON",0,"Town of Canton Employee Retirement Plan",0,1,0,1,0,0,0,0,,0,124,0,,,,22229521,15983419,6.5000000000000002e-02,6.5000000000000002e-02,1.0050000000000001e-01,1081283,1081283,1359056,"2017-01-01 00:00:00",1
1160,"CANTON",0,"Town of Canton Volunteer Firefighters and Ambulance Retirement Plan",1,1,0,0,0,0,1,0,"ambulance",1,29,0,,,,470121,314059,6.5000000000000002e-02,6.5000000000000002e-02,1.0850000000000000e-01,29582,31182,,"2017-01-01 00:00:00",1
1161,"BRISTOL",0,"City of Bristol Retirement System",0,0,0,0,1,0,0,1,,0,1366,0,"Entry Age Cost Mehtod referenced on p. 65 -bottom of page.",,,216646738,207714553,7.4999999999999997e-02,7.4000000000000010e-02,1.2060000000000000e-01,756393,1064936,30263226,"2016-07-01 00:00:00",1
1162,"BRISTOL",0,"City of Bristol Firefighter's Benefit Fund",0,0,0,0,0,0,1,0,,0,181,0,"Entry Age Cost Mehtod referenced on p. 65 -bottom of page.",,,74254214,194163731,7.4999999999999997e-02,7.4000000000000010e-02,1.2060000000000000e-01,0,0,5542914,"2016-07-01 00:00:00",1
1163,"BRISTOL",0,"City of Bristol Police Benefit Fund",0,0,0,0,0,1,0,0,,0,249,0,,,,128678756,206486576,7.4999999999999997e-02,7.4000000000000010e-02,1.2060000000000000e-01,0,0,9139541,"2016-07-01 00:00:00",1
1164,"CHESTER",0,"Town of Chester Employee Retirement Plan",0,0,0,1,0,0,0,0,,0,27,0,,,,2332943,1759779,6.5000000000000002e-02,6.5000000000000002e-02,1.1289999999999999e-01,146669,146669,1005780,"2017-01-01 00:00:00",1
1165,"CHESTER",0,"Town of Chester Volunteer Firefighter Retirement Plan",1,0,0,0,0,0,1,0,,0,65,0,,,,828367,663479,5.9999999999999998e-02,5.9999999999999998e-02,1.0730000000000001e-01,30827,35827,,"2016-07-01 00:00:00",1
1166,"COLCHESTER",0,"Town of Colchester Police Pension Plan",0,1,0,0,0,1,0,0,,0,9,0,,,,2535890,2029506,7.0000000000000007e-02,7.0000000000000007e-02,9.5600000000000004e-02,123370,121754,665300,"2016-07-01 00:00:00",1
1167,"COVENTRY",0,"Retirement Plan For Employees of The Town of Coventry",0,0,0,1,0,0,0,0,,0,185,0,,,,17073571,14594506,7.4999999999999997e-02,7.4999999999999997e-02,1.3150000000000001e-01,617847,617847,6536271,"2016-07-01 00:00:00",1
1168,"CROMWELL",0,"Town of Cromwell Pension Plan",0,0,0,1,0,0,0,0,,0,298,0,,,,24885207,22548705,7.0000000000000007e-02,7.0000000000000007e-02,8.3900000000000002e-02,708939,708939,9072753,"2016-07-01 00:00:00",1
1169,"DARIEN",0,"Town of Darien Town Pension Fund",0,0,0,1,0,0,0,0,,0,569,0,,,,69594674,75753600,6.5000000000000002e-02,6.5000000000000002e-02,1.2580000000000000e-01,1347529,1347529,19953035,"2015-07-01 00:00:00",1
1170,"DARIEN",0,"Town of Darien Police Pension Fund",0,0,0,0,0,1,0,0,,0,105,0,,,,43978102,50367794,6.5000000000000002e-02,6.5000000000000002e-02,1.2650000000000000e-01,278285,278285,5059519,"2015-07-01 00:00:00",1
1171,"EAST HAMPTON",0,"East Hampton Employees' Retirement Plan",0,0,0,1,0,0,0,0,,0,370,0,,,,39546488,29670353,7.0000000000000007e-02,7.0000000000000007e-02,1.1509999999999999e-01,1020204,1026712,7177458,"2016-07-01 00:00:00",1
1172,"EAST HARTFORD",0,"East Hartford Employees' Retirement Plan",0,0,0,1,0,0,0,0,,0,1325,0,,,,404392000,224622000,7.9000000000000001e-02,7.9000000000000001e-02,1.1010000000000000e-01,12737000,12738000,38956000,"2016-07-01 00:00:00",1
1173,"ESSEX",0,"Town of Essex Employees' Retirement Plan",0,0,0,1,0,0,0,0,,0,71,0,,,,4468029,3349406,7.2499999999999995e-02,7.2499999999999995e-02,1.4630000000000001e-01,235969,246332,1841298,"2016-07-01 00:00:00",1
1174,"ESSEX",0,"Town of Essex Merit Service Plan",1,0,0,0,0,0,1,0,,0,71,0,,,,1456675,937958,7.2499999999999995e-02,7.2499999999999995e-02,1.4240000000000000e-01,68378,118378,,"2016-07-01 00:00:00",1
1175,"ESSEX",0,"Town of Essex Police Retirement Plan",0,0,0,0,0,1,0,0,,0,8,0,,,,1822536,816875,7.2499999999999995e-02,7.2499999999999995e-02,1.3489999999999999e-01,124744,225535,227076,"2016-07-01 00:00:00",1
1176,"FARMINGTON",0,"Town of Farmington Retirement Income Plan",0,0,0,1,0,0,0,0,,0,683,0,,,,115229398,85792245,7.0000000000000007e-02,7.0000000000000007e-02,1.1640000000000000e-01,3118029,3118029,21564107,"2016-07-01 00:00:00",1
1177,"GLASTONBURY",0,"Town of Glastonbury Pension Plan",0,0,0,1,0,0,0,0,,0,865,0,,,,187359615,136079039,6.8750000000000006e-02,6.8750000000000006e-02,1.2429999999999999e-01,6325363,6325363,27677315,"2016-07-01 00:00:00",0
1179,"GREENWICH",0,"Retirement System of The Town of Greenwich",0,0,0,1,0,0,0,0,,0,2279,0,"Note:  We call the Police Benefit Pension Fund a DC fund per e-mail request from Peter Mynarski, Greenwich's Controller, to David L. on 5/30/14.",,,563002974,438448693,6.7500000000000004e-02,6.7500000000000004e-02,1.4480000000000001e-01,22020736,22019795,69020228,"2016-07-01 00:00:00",1
1180,"GROTON",0,"Town of Groton - Retirement System",0,0,0,1,0,0,0,0,,0,626,0,"Long-Term Inv. ROR --See p. 76.  Assume 75 means 7.5%.",,,122644163,103583835,7.4999999999999997e-02,7.4999999999999997e-02,7.4999999999999997e-02,2488575,2488575,22096847,"2016-07-01 00:00:00",1
1181,"GRANBY",0,"Town of Granby Pension Plan",0,0,0,1,0,0,0,0,,0,117,0,,,,19880728,16685262,7.2499999999999995e-02,7.2499999999999995e-02,1.4690000000000000e-01,487591,487591,4086754,"2016-07-01 00:00:00",1
1182,"LITCHFIELD",0,"Town of Litchfield Municipal Employees Retirement Plan",0,0,0,1,0,0,0,0,,0,173,0,,,,16268788,13298567,7.0000000000000007e-02,7.0000000000000007e-02,1.0500000000000000e-01,682000,720000,3685000,"2016-07-01 00:00:00",1
1183,"LITCHFIELD",0,"Volunteer Fire Dept. Supplemental Retirement Plan",1,0,0,0,0,0,1,0,"ambulance",1,270,0,,,,4115774,3693369,7.0000000000000007e-02,7.0000000000000007e-02,1.0520000000000000e-01,107000,158000,,"2016-07-01 00:00:00",1
1184,"MERIDEN",0,"Meriden Employees' Retirement Plan",0,1,0,1,0,0,0,0,,0,1124,0,,,,191409076,139232560,7.7499999999999999e-02,7.7499999999999999e-02,9.4200000000000006e-02,3284920,3316370,35780810,"2016-07-01 00:00:00",1
1185,"MERIDEN",0,"Meriden Police Pension Plan",0,1,0,0,0,1,0,0,,0,192,0,,,,116265923,59017396,7.7499999999999999e-02,7.7499999999999999e-02,9.5399999999999985e-02,4464984,4464984,3915359,"2016-07-01 00:00:00",1
1186,"MERIDEN",0,"Meriden Firemen's Pension Plan",0,1,0,0,0,0,1,0,,0,169,0,,,,86690405,46205399,7.7499999999999999e-02,7.7499999999999999e-02,9.7699999999999995e-02,3054069,3054069,3831328,"2016-07-01 00:00:00",1
1188,"MIDDLETOWN",0,"City of Middletown Retirement System",0,0,0,1,0,0,0,0,,0,1045,0,,,,361964000,399630000,7.0000000000000007e-02,7.0000000000000007e-02,1.2179999999999999e-01,2807000,2807000,39021000,"2016-07-01 00:00:00",1
1189,"MIDDLEBURY",0,"Town of Middlebury Retirement Plan",0,1,0,1,0,0,0,0,,0,90,0,,,,20929910,16305785,7.2499999999999995e-02,7.2499999999999995e-02,1.2500000000000000e-01,546741,512913,3194374,"2017-07-01 00:00:00",1
1192,"NEW CANAAN",0,"Town of New Canaan Retirement Plan",0,0,0,1,0,0,0,0,,0,783,0,,,,124668122,133129259,6.7500000000000004e-02,6.7500000000000004e-02,1.0900000000000000e-01,867862,867862,21289231,"2016-07-01 00:00:00",1
1193,"NEWTOWN",0,"Town of Newtown Retirement System",0,0,0,1,0,0,0,0,,0,553,0,,,,55963578,39444904,7.0000000000000007e-02,7.0000000000000007e-02,1.3300000000000001e-01,1687815,1687814,18199947,"2016-07-01 00:00:00",0
1194,"NORWALK",0,"Police Benefit Fund",0,0,0,0,0,1,0,0,,0,383,0,,,,153188764,112880057,7.3749999999999996e-02,7.3749999999999996e-02,1.2359999999999999e-01,4354100,4354100,13563363,"2016-07-01 00:00:00",1
1195,"NORWALK",0,"Fire Benefit Fund",0,0,0,0,0,0,1,0,,0,291,0,,,,126104528,102582201,7.3749999999999996e-02,7.3749999999999996e-02,1.2350000000000000e-01,2628693,2628693,10130992,"2016-07-01 00:00:00",1
1250,"NORTH BRANFORD",0,"Retirement Plan For Employees of North Branford - Firefighters",1,0,0,0,0,0,1,0,,0,160,0,,,,3761919,1843795,7.0000000000000007e-02,7.0000000000000007e-02,1.7000000000000001e-03,201510,201510,,"2016-07-01 00:00:00",0
1251,"ORANGE",0,"Town of Orange Employee Pension And Retirement Income Plan",0,1,0,1,0,0,0,0,,0,80,0,,,,10588001,7568181,7.0000000000000007e-02,7.0000000000000007e-02,1.2460000000000000e-01,260150,260150,686910,"2017-01-01 00:00:00",1
1252,"ORANGE",0,"Retirement Plan For Police Officers of Town of Orange",0,1,0,0,0,1,0,0,,0,48,0,,,,25371855,15981884,7.0000000000000007e-02,7.0000000000000007e-02,1.2490000000000000e-01,864624,864624,1263361,"2017-01-01 00:00:00",1
1253,"PUTNAM",0,"Town of Putnam Pension Plan",0,0,0,1,0,0,0,0,,0,235,0,,,,11413012,13410918,6.7500000000000004e-02,6.7500000000000004e-02,1.3810000000000000e-01,136043,136043,4543004,"2016-07-01 00:00:00",0
1254,"SALISBURY",0,"Town of Salisbury Pension Plan",0,1,0,1,0,0,0,0,,0,6,0,,,,1126065,1017895,7.4999999999999997e-02,7.4999999999999997e-02,4.0000000000000001e-02,26639,26639,170764,"2016-01-01 00:00:00",1
1255,"STAFFORD",0,"Town of Stafford Pension Plan",0,1,0,1,0,0,0,0,,0,303,0,"L/T ROR came from p. 49.  Matches discount rate.",,,23085947,14827265,7.0000000000000007e-02,7.0000000000000007e-02,9.2100000000000015e-02,1111296,1113284,5578904,"2017-01-01 00:00:00",1
1256,"THOMASTON",0,"Town of Thomaston Retirement Plan",0,1,0,1,0,0,0,0,,0,153,0,,,,20501553,16308079,7.0000000000000007e-02,7.0000000000000007e-02,1.2710000000000002e-01,657455,790000,3369027,"2017-06-30 00:00:00",1
1257,"TORRINGTON",0,"City of Torrington Municipal Employees' Retirement Fund",0,1,0,0,1,0,0,1,"Public Works",1,247,0,,,,47605686,38542425,7.2499999999999995e-02,7.2499999999999995e-02,1.1840000000000001e-01,1185738,1360145,6941007,"2016-07-01 00:00:00",1
1258,"TORRINGTON",0,"City of Torrington Police And Firemen's Retirement Fund",0,1,0,0,0,1,1,0,,0,279,0,,,,95263096,56708439,7.2499999999999995e-02,7.2499999999999995e-02,1.1800000000000001e-01,3452634,3599764,9031565,"2016-07-01 00:00:00",1
1259,"VERNON",0,"Town Pension Plan",0,0,0,0,1,0,0,1,,1,795,0,"Defined Contribution Plans--Info. About number of plans is found on page 69.",,,78820895,40430240,7.0000000000000007e-02,7.0000000000000007e-02,6.2000000000000000e-02,2525719,2575719,15411202,"2016-01-01 00:00:00",0
1260,"VERNON",0,"Police Pension Plan",0,0,0,0,0,1,0,0,,0,106,0,,,,43031339,20132986,7.0000000000000007e-02,7.0000000000000007e-02,6.8000000000000005e-02,1730812,1730812,4866463,"2016-01-01 00:00:00",0
1261,"VERNON",0,"Volunteer Fire Dept. Retirement Plan",1,0,0,0,0,0,1,0,,0,173,0,,,,1447013,1574854,6.5000000000000002e-02,6.5000000000000002e-02,8.1000000000000003e-02,52289,52289,,"2016-01-01 00:00:00",0
1263,"WESTBROOK",0,"Westbrook Retirement Plan",0,0,0,1,0,0,0,0,,0,146,0,,,,9588884,9283271,6.7500000000000004e-02,6.7500000000000004e-02,1.3990000000000000e-01,443363,443755,3772699,"2017-07-01 00:00:00",1
1264,"WESTBROOK",0,"Westbrook Volunteer Firefighters' Pension Fund",1,0,0,0,0,0,1,0,,0,76,0,,,,1904652,1317259,6.7500000000000004e-02,6.7500000000000004e-02,1.4340000000000000e-01,133483,134000,,"2017-07-01 00:00:00",1
1265,"WESTBROOK",0,"Town of Westbrook - Police Pension Plan",0,0,0,0,0,1,0,0,,0,8,0,,,,291915,129929,6.7500000000000004e-02,6.7500000000000004e-02,1.5020000000000000e-01,24394,25000,,"2017-07-01 00:00:00",1
1266,"WESTPORT",0,"Town of Westport - Police Pension Plan",0,0,0,0,0,1,0,0,,0,149,0,,,,105901303,92331851,6.1249999999999999e-02,6.1249999999999999e-02,1.4470000000000000e-01,2691004,2555374,5603837,"2016-07-01 00:00:00",1
1267,"WESTPORT",0,"Town of Westport Fire Pension Fund",0,0,0,0,0,0,1,0,,0,124,0,,,,82614945,77035957,6.1249999999999999e-02,6.1249999999999999e-02,1.4349999999999999e-01,2152383,2052753,5256316,"2016-07-01 00:00:00",1
1268,"WESTPORT",0,"Town of Westport Public Works Pension Plan",0,1,0,0,0,0,0,0,"Public Works",1,55,0,,,,18076128,19597643,6.1249999999999999e-02,6.1249999999999999e-02,1.4470000000000000e-01,184442,226536,1611537,"2016-07-01 00:00:00",1
1269,"WESTPORT",0,"Town of Westport Municipal Interim Pension Fund",0,0,0,0,1,0,0,1,"Library",1,608,0,,,,69816697,73503424,6.1249999999999999e-02,6.1249999999999999e-02,1.4390000000000000e-01,2117516,1943110,15833087,"2016-07-01 00:00:00",1
1270,"WESTPORT",0,"Town of Westport - Non Union Pension Plan",0,0,0,0,0,0,0,0,"Non-Union",1,154,0,,,,42228826,37194855,6.1249999999999999e-02,6.1249999999999999e-02,1.4470000000000000e-01,1313623,1681195,6222001,"2016-07-01 00:00:00",1
1271,"WILLINGTON",0,"Town of Willington Pension Fund",0,0,0,1,0,0,0,0,,0,3,0,,,,722077,606894,7.0000000000000007e-02,7.0000000000000007e-02,1.0330000000000000e-01,24667,28433,192750,"2017-06-30 00:00:00",0
1272,"WINDHAM",0,"Town of Windham Retirement Income Plan-Fire",0,0,0,0,0,0,1,0,,0,61,0,,,,14284631,12231985,7.0000000000000007e-02,7.0000000000000007e-02,6.4899999999999999e-02,677857,677857,2009650,"2015-07-01 00:00:00",1
1273,"WINDHAM",0,"Town of Windham Retirement Income Plan-Police",0,0,0,0,0,1,0,0,,0,76,0,,,,22811961,21106079,7.0000000000000007e-02,7.0000000000000007e-02,5.1799999999999999e-02,1009811,1009811,2952695,"2015-07-01 00:00:00",1
1274,"WINDHAM",0,"Town of Windham Retirement Income Plan-Municipal",0,0,0,0,1,0,0,0,,0,183,0,,,,17499796,15632791,7.4999999999999997e-02,7.4999999999999997e-02,1.3660000000000000e-01,637407,637407,5926104,"2016-01-01 00:00:00",1
1275,"WINDHAM",0,"Town of Windham Retirement Income Plan-Board of Education",0,0,0,0,0,0,0,1,,0,246,0,,,,10329577,9277468,6.5000000000000002e-02,6.5000000000000002e-02,6.2100000000000002e-02,465555,465555,4119506,"2015-07-01 00:00:00",1
1276,"WINDSOR",0,"Town of Windsor Connecticut Retirement Plan",0,1,0,1,0,0,0,0,,0,511,0,"Used Actuarial Valuation Date of 7/1/16 per pages 46 (top) and 48 (under key actuarial assumptions).",,,80386167,67388476,7.2499999999999995e-02,7.2499999999999995e-02,1.3560000000000000e-01,1054742,1054742,14057983,"2016-07-01 00:00:00",1
1277,"WOLCOTT",0,"Town of Wolcott Town and Police Plan",0,0,0,0,1,1,0,0,,0,158,0,,,,30868074,20255877,7.2499999999999995e-02,7.2499999999999995e-02,1.3039999999999999e-01,1345461,1345461,5513671,"2017-01-01 00:00:00",1
1278,"WOLCOTT",0,"Town of Wolcott Board of Education",0,0,0,0,0,0,0,1,,0,196,0,,,,15850282,14081057,7.0000000000000007e-02,7.0000000000000007e-02,1.6839999999999999e-01,640013,764343,2721990,"2016-09-01 00:00:00",1
1279,"WETHERSFIELD",0,"Town of Wethersfield Pension Plan",0,0,0,1,0,0,0,0,,0,568,0,,,,110913136,91877588,7.2499999999999995e-02,7.2499999999999995e-02,1.5820000000000001e-01,2445097,2445097,16453806,"2016-07-01 00:00:00",1
1196,"NORWALK",0,"Employees' Pension Plan",0,1,0,1,0,0,0,0,,0,1281,0,,,,241295573,192726536,7.3749999999999996e-02,7.3749999999999996e-02,1.2350000000000000e-01,5110223,5151945,31905292,"2016-07-01 00:00:00",1
1197,"NORWALK",0,"Food Service Employees' Plan",0,0,0,0,0,0,0,0,"Food Service",1,118,0,,,,2977764,2290404,7.3749999999999996e-02,7.3749999999999996e-02,1.2400000000000000e-01,158578,158578,878324,"2016-07-01 00:00:00",1
1198,"NORWICH",0,"City of Norwich Employees' Retirement Fund",0,0,0,1,0,0,0,0,,0,1223,0,,,,273357000,165259000,7.7499999999999999e-02,7.7499999999999999e-02,1.2170000000000000e-01,10732000,8711000,42011000,"2015-07-01 00:00:00",1
1199,"NORWICH",0,"City of Norwich Volunteer Firefighters' Relief Plan",1,0,0,0,0,0,1,0,,0,176,0,,,,6115000,2558000,7.0000000000000007e-02,7.0000000000000007e-02,1.0910000000000000e-01,373000,373000,,"2016-01-01 00:00:00",1
1200,"OLD SAYBROOK",0,"Town of Old Saybrook Retirement Plan",0,0,0,1,0,0,0,0,,0,212,0,,,,30169397,20904256,7.4999999999999997e-02,5.7900000000000000e-02,1.1060000000000000e-01,828573,500829,5112538,"2016-07-01 00:00:00",1
1201,"OLD SAYBROOK",0,"Town of Old Saybrook Fire Company #1 Retirement Plan",1,0,0,0,0,0,1,0,,0,113,0,,,,2159576,1044580,7.7499999999999999e-02,7.7499999999999999e-02,1.1060000000000000e-01,161102,161102,,"2015-07-01 00:00:00",1
1202,"PLAINFIELD",0,"Town of Plainfield Employees' Retirement Plan",0,0,0,1,0,0,0,0,,0,399,0,,,,24737257,20611753,7.0000000000000007e-02,7.0000000000000007e-02,1.2930000000000000e-01,1472606,1153732,6652362,"2017-06-30 00:00:00",0
1203,"PLAINVILLE",0,"Town of Plainville Retirement Plan - Municipal Employees",0,1,0,1,0,0,0,0,,0,116,0,,,,15699697,12901321,7.6499999999999999e-02,7.6499999999999999e-02,1.2730000000000000e-01,394585,394585,1418186,"2016-07-01 00:00:00",1
1204,"PLAINVILLE",0,"Town of Plainville Retirement Plan For Policemen",0,0,0,0,0,1,0,0,,0,68,0,,,,17565505,14732892,7.6499999999999999e-02,7.6499999999999999e-02,1.2740000000000001e-01,497420,497420,2320061,"2016-07-01 00:00:00",1
1205,"PORTLAND",0,"Portland Volunteer Fire Department Plan",1,0,0,0,0,0,1,0,,0,62,0,,,,1189772,253697,5.9999999999999998e-02,5.9999999999999998e-02,4.0899999999999999e-02,87057,90250,,"2016-07-01 00:00:00",1
1206,"PORTLAND",0,"Town of Portland Defined Benefit Plan",0,0,0,1,0,0,0,0,,0,153,0,,,,28090237,18334795,7.4999999999999997e-02,7.4999999999999997e-02,1.0230000000000000e-01,958969,944174,3445852,"2016-07-01 00:00:00",1
1207,"SHERMAN",0,"Town of Sherman Pension Plan",0,1,0,1,0,0,0,0,,0,32,0,"2/20/18--I did not see where employee covered payroll was disclosed.",,,956208,1063844,5.9999999999999998e-02,5.9999999999999998e-02,9.9299999999999999e-02,11670,67000,,"2017-07-01 00:00:00",0
1208,"SOMERS",0,"Town of Somers Town Plan",0,0,0,1,0,0,0,0,,0,44,0,,,,3681328,3657715,6.5000000000000002e-02,6.5000000000000002e-02,8.7200000000000000e-02,114281,114281,1971124,"2015-07-01 00:00:00",0
1209,"SOMERS",0,"Town of Somers Board of Education Plan",0,0,0,0,0,0,0,1,,0,92,0,,,,5526503,4573456,5.9999999999999998e-02,5.9999999999999998e-02,9.0800000000000006e-02,268290,268290,1622324,"2016-07-01 00:00:00",1
1210,"SOMERS",0,"Town of Somers Firefighters' Plan",1,0,0,0,0,0,1,0,,0,90,0,,,,324410,336952,6.5000000000000002e-02,6.5000000000000002e-02,7.1300000000000002e-02,2380,2380,,"2016-07-01 00:00:00",0
1211,"SOUTHBURY",0,"Town of Southbury Retirement Income Plan",0,0,0,1,0,0,0,0,,0,191,0,,,,24131978,19238033,6.5000000000000002e-02,6.5000000000000002e-02,1.1800000000000001e-01,1013607,1119000,5806805,"2015-07-01 00:00:00",1
1212,"STONINGTON",0,"Town of Stonington Retirement Plan",0,0,0,1,0,0,0,0,,0,343,0,,,,36572213,31890574,6.7500000000000004e-02,6.7500000000000004e-02,1.0890000000000001e-01,1015388,997631,8441906,"2016-07-01 00:00:00",1
1213,"TRUMBULL",0,"Town of Trumbull Retirement Plan",0,0,0,0,1,0,0,1,,0,840,0,,,,82648195,32705586,7.4999999999999997e-02,7.4999999999999997e-02,1.4029999999999998e-01,4243000,4243000,18737000,"2016-07-01 00:00:00",1
1214,"TRUMBULL",0,"Town of Trumbull Police Benefit Retirement Plan",0,0,0,0,0,1,0,0,,0,126,0,,,,79083114,58961794,7.4999999999999997e-02,7.4999999999999997e-02,1.1970000000000000e-01,3004000,3004000,6289000,"2016-07-01 00:00:00",1
1215,"WALLINGFORD",0,"Town of Wallingford Consolidated Pension Plan",0,0,0,1,0,0,0,0,,0,1207,0,,,,251437000,192599000,7.4999999999999997e-02,7.4999999999999997e-02,1.3570000000000002e-01,8639000,8639000,42990000,"2015-07-01 00:00:00",1
1216,"WALLINGFORD",0,"Town of Wallingford Volunteer Firefighters Plan",1,0,0,0,0,0,1,0,,0,158,0,,,,1534000,1431000,7.4999999999999997e-02,7.4999999999999997e-02,1.3900000000000001e-01,43000,43000,,"2015-07-01 00:00:00",1
1217,"WATERFORD",0,"Town of Waterford Pension Trust Fund Plan",0,1,0,1,0,0,0,0,,0,17,0,,,,1052775,564556,6.2500000000000000e-02,6.2500000000000000e-02,9.8900000000000002e-02,81493,84000,,"2015-07-01 00:00:00",1
1218,"WEST HARTFORD",0,"Town of West Hartford Pension Fund",0,0,0,1,0,0,0,0,,0,2014,0,,,,424744000,194122000,7.4999999999999997e-02,7.4999999999999997e-02,1.2950000000000000e-01,20551000,20551000,60815000,"2015-07-01 00:00:00",1
1219,"BETHEL",0,"Town of Bethel Town Retirement  Plan",0,0,0,1,0,0,0,0,,0,240,0,,,,35826779,29965798,6.7500000000000004e-02,6.7500000000000004e-02,1.0510000000000000e-01,867137,1200000,7775861,"2016-07-01 00:00:00",1
1220,"BETHEL",0,"Town of Bethel Police Retirement  Plan",0,0,0,0,0,1,0,0,,0,52,0,,,,16037362,10786042,6.7500000000000004e-02,6.7500000000000004e-02,1.0500000000000000e-01,753358,1021720,2547952,"2016-07-01 00:00:00",1
1221,"BROOKFIELD",0,"Town of Brookfield Pension Plan",0,0,0,1,0,0,0,0,,0,273,0,,,,50631976,48708469,6.5000000000000002e-02,6.5000000000000002e-02,1.2990000000000002e-01,1204271,1204271,10121474,"2015-01-01 00:00:00",1
1063,"BRIDGEPORT",0,"Public Safety Plan A",0,1,0,0,0,1,1,0,,0,677,0,,,"***",311235137,71029447,6.7500000000000004e-02,6.7500000000000004e-02,1.2770000000000001e-01,15945203,15944213,,"2017-06-30 00:00:00",0
1240,"HAMDEN",0,"Retirement Plan of The Town of Hamden",0,1,0,1,0,0,0,0,,0,1136,0,,,"***",451720219,163730102,7.0000000000000007e-02,7.0000000000000007e-02,1.1269999999999999e-01,21067247,14747073,26805022,"2016-07-01 00:00:00",1
1243,"NAUGATUCK",0,"The Borough of Naugatuck Fire Plan",0,1,0,0,0,0,1,0,,0,69,0,,,"***",41310565,36153064,7.2499999999999995e-02,7.2499999999999995e-02,1.4810000000000001e-01,922351,1036600,2288320,"2016-07-01 00:00:00",1
