Record Num,Entity,Type of Plan,Plan Name,Volunteer,Closed Plan,MERS Plan,All Grps,Gen'l Twn Grp,Police Grp,Fire Grp,NonCrtfd Ed Grp,Other Dscrptn,Other Grp,Number of Members:,Pay-As-You-Go,Comments,Plan NPO,footnotes,Total Pension Liability-GASB6768,Plan Fiduciary Net Position-GASB6768,Investment Rate of Return-GASB6768,Discount Rate-GASB6768,Money-Weighted Rate of Return-GASB6768,Emplyr Required ADC-GASB67,Emplyr Contribution-GASB67,Covered Employee Payroll-GASB6768,Valuation Date--GASB6768,Entry Age Method
532,"GREENWICH",0,"Retirement System of The Town of Greenwich",0,0,0,1,0,0,0,0,,0,2342,0,"Actuarially Determined Contribution info. Not diclosed.  Used ARC info. On p. 57.",,,498419366,387766127,7.2499999999999995e-02,7.2499999999999995e-02,2.0160000000000000e-01,19827782,19827782,76015991,"2013-07-01 00:00:00",1
533,"GROTON",0,"Town of Groton - Retirement System",0,0,0,1,0,0,0,0,,0,598,0,"Agent multiple-employer plan.  Use data for Town and BOE.",,,115206843,98068205,8.0000000000000002e-02,8.0000000000000002e-02,1.5509999999999999e-01,3114144,3114144,23026395,"2013-07-01 00:00:00",1
534,"HADDAM",0,"Town of Haddam Employee Pension Plan",0,0,0,1,0,0,0,0,,0,46,0,,,,4586279,4096337,7.0000000000000007e-02,7.0000000000000007e-02,1.3720000000000002e-01,233178,227608,1096743,"2014-06-30 00:00:00",1
535,"HADDAM",0,"Town of Haddam Volunteer Firefighter's Plan",1,0,0,0,0,0,1,0,,0,131,0,,,,1755173,1504042,7.0000000000000007e-02,7.0000000000000007e-02,1.5049999999999999e-01,56936,82646,,"2014-06-30 00:00:00",1
536,"HAMDEN",0,"Retirement Plan of The Town of Hamden",0,1,0,1,0,0,0,0,,0,1198,0,"Use actuarial valuation date of 7/1/14 on page 39.  This is to determine the liability for the pension plan.",,"***",452501230,50112795,7.0000000000000007e-02,7.0000000000000007e-02,1.4440000000000000e-01,27688031,12500000,29347110,"2014-07-01 00:00:00",1
537,"KILLINGLY",0,"Town of Killingly Retirement Income Plan",0,0,0,1,0,0,0,0,,0,161,0,,,,5499732,5760682,7.0000000000000007e-02,7.0000000000000007e-02,1.6739999999999999e-01,157123,157123,2160000,"2013-07-01 00:00:00",1
538,"LEDYARD",0,"Town of Ledyard Pension Plan",0,0,0,1,0,0,0,0,,0,222,0,,,,23499929,18992215,6.2500000000000000e-02,6.2500000000000000e-02,1.4929999999999999e-01,1123041,969442,7630588,"2013-07-01 00:00:00",1
539,"LITCHFIELD",0,"Town of Litchfield Municipal Employees Retirement Plan",0,1,0,1,0,0,0,0,,0,182,0,"L/T ROR-from pgs. 43 & 57.
Employee covered payroll taken fr. P. 55.  By using $4.3M, the contributions as a pct. Of payroll tie to page 57.",,,14613000,11203000,7.0000000000000007e-02,7.0000000000000007e-02,1.3760000000000000e-01,828000,1068000,4398000,"2012-07-01 00:00:00",1
540,"LITCHFIELD",0,"Volunteer Fire Dept. Supplemental Retirement Plan",1,0,0,0,0,0,1,0,,0,262,0,"L/T ROR-from pgs. 43 & 57.",,,3719000,3290000,7.0000000000000007e-02,7.0000000000000007e-02,1.4010000000000000e-01,150000,150000,,"2012-07-01 00:00:00",1
541,"MERIDEN",0,"Meriden Employees' Retirement Plan",0,0,0,1,0,0,0,0,,0,1181,0,,,,167487666,142902773,8.0000000000000002e-02,8.0000000000000002e-02,1.3960000000000000e-01,2302606,2316905,41094000,"2012-07-01 00:00:00",1
542,"MERIDEN",0,"Meriden Police Pension Plan",0,0,0,0,0,1,0,0,,0,197,0,,,,108584553,62599903,8.0000000000000002e-02,8.0000000000000002e-02,1.4679999999999999e-01,4201533,4201533,4302000,"2012-07-01 00:00:00",1
543,"MERIDEN",0,"Meriden Firemen's Pension Plan",0,0,0,0,0,0,1,0,,0,174,0,,,,83425804,50560094,8.0000000000000002e-02,8.0000000000000002e-02,1.4699999999999999e-01,2808242,2808242,3554000,"2012-07-01 00:00:00",1
544,"MIDDLEBURY",0,"Town of Middlebury Retirement Plan",0,0,0,1,0,0,0,0,,0,93,0,,,,17580717,14718596,7.4999999999999997e-02,7.4999999999999997e-02,1.6920000000000002e-01,573603,573603,3239383,"2013-07-01 00:00:00",1
545,"MIDDLETOWN",0,"City of Middletown Retirement System",0,0,0,1,0,0,0,0,,0,1004,0,,,,309464000,377839000,7.5999999999999998e-02,7.5999999999999998e-02,1.6089999999999999e-01,2394000,2418000,34606000,"2013-07-01 00:00:00",1
546,"MONROE",0,"Town of Monroe Retirement Income Plan",0,0,0,1,0,0,0,0,,0,297,0,"Money-Weighted ROR is reported as 15.10% for Town and 13.80% for Board of Education on p. 54.  However, most of pension info. Is reported as one number as though there is one pension plan.",,,22584527,19792352,7.4999999999999997e-02,7.4999999999999997e-02,,737564,691385,7606052,"2012-07-01 00:00:00",1
547,"NAUGATUCK",0,"The Borough of Naugatuck Fire Plan",0,1,0,0,0,0,1,0,,0,75,0,,,"***",33142086,34466287,8.0000000000000002e-02,8.0000000000000002e-02,1.8800000000000000e-01,968400,1065039,3544134,"2012-07-01 00:00:00",1
548,"NAUGATUCK",0,"The Borough of Naugatuck Employee Pension Plan",0,1,0,1,0,0,0,0,,0,855,0,,,"***",115641589,100008818,8.0000000000000002e-02,8.0000000000000002e-02,1.7790000000000000e-01,4094700,4616760,18579111,"2012-07-01 00:00:00",1
549,"NEW BRITAIN",0,"New Britain Policemen's Pension Fund",0,1,0,0,0,1,0,0,,0,259,0,,,"***",81871000,73782000,7.4999999999999997e-02,7.4999999999999997e-02,1.6159999999999999e-01,1594000,1059000,4576000,"2012-07-01 00:00:00",1
550,"NEW BRITAIN",0,"New Britain Firemen's Pension Fund",0,1,0,0,0,0,1,0,,0,235,0,,,"***",85706000,83865000,7.4999999999999997e-02,7.4999999999999997e-02,1.5810000000000002e-01,1138000,531000,3662000,"2012-07-01 00:00:00",1
551,"NEW CANAAN",0,"Town of New Canaan Retirement Plan",0,0,0,1,0,0,0,0,,0,836,0,,,,113207612,127812745,6.8000000000000005e-02,6.8000000000000005e-02,1.6159999999999999e-01,2515900,1000000,24137000,"2012-07-01 00:00:00",1
552,"NEW HAVEN",0,"City Employees' Retirement Fund of New Haven",0,0,0,0,1,0,0,1,"FULL-TIME ELECTED OR APPOINTED OFFICERS",1,2113,0,,,,430199726,172601205,8.2500000000000004e-02,8.2500000000000004e-02,1.4169999999999999e-01,16869954,16869954,53572427,"2012-06-30 00:00:00",1
553,"NEW HAVEN",0,"Pension Fund For New Haven Policemen And Firemen",0,0,0,0,0,1,1,0,,0,1905,0,,,,634748646,337651179,8.2500000000000004e-02,8.2500000000000004e-02,1.8520000000000000e-01,24286140,24358055,56661371,"2012-06-30 00:00:00",1
554,"NEWTOWN",0,"Town of Newtown Retirement System",0,0,0,1,0,0,0,0,,0,535,0,"Covered Payroll located on RSI-2.  Note: As the benefits for both police and Town/Nonctfd Bd of Ed employees can be paid from the assets of the one pension trust fund, GAAP indicates that it shoud be reported as one DB Plan.",,,42532622,34522696,7.4999999999999997e-02,7.4999999999999997e-02,1.4349999999999999e-01,1186605,1189938,17608101,"2014-07-01 00:00:00",1
556,"NORFOLK",0,"Town of Norfolk Pension Plan",0,1,0,1,0,0,0,0,,0,37,0,"Per p. 42, projected unit credit mehod used.
Per p. 41, Note to Schedule, there is no current covered employee payroll.",,,1665080,1991375,5.9999999999999998e-02,5.9999999999999998e-02,1.1960000000000001e-01,37450,307876,,"2012-07-01 00:00:00",0
557,"NORTH BRANFORD",0,"Retirement Plan For Employees of The Town of North Branford - Municipal Employees",0,1,0,0,1,0,0,1,,0,95,0,,,,8497388,5335105,7.0000000000000007e-02,7.0000000000000007e-02,2.0960000000000001e-01,329355,329355,1064590,"2013-07-01 00:00:00",1
558,"NORTH BRANFORD",0,"Retirement Plan For Employees of The Town of North Branford - Police",0,1,0,0,0,1,0,0,,0,30,0,,,,10850053,6907702,7.0000000000000007e-02,7.0000000000000007e-02,1.7299999999999999e-01,699850,699850,1724508,"2013-07-01 00:00:00",1
559,"NORTH BRANFORD",0,"Retirement Plan For Employees of North Branford - Firefighters",1,0,0,0,0,0,1,0,,0,136,0,"Unit credit method used per p. 68.",,,2956545,1724761,7.0000000000000007e-02,7.0000000000000007e-02,1.9680000000000000e-01,173133,173133,,"2013-07-01 00:00:00",0
560,"NORWALK",0,"Employees' Pension Plan",0,0,0,0,1,0,0,1,,0,1343,0,"Liability info. For all plans taken from p. 60 because plan fiduciary net position for Police plan on p. 46 does not seem correct.

Employee covered P/R-Taken from p. 60 for all plans because of issue above so there would be consistency.",,,209273000,190927000,7.7499999999999999e-02,7.7499999999999999e-02,1.6059999999999999e-01,4114985,4129672,36039000,"2013-07-01 00:00:00",1
561,"NORWALK",0,"Fire Benefit Fund",0,0,0,0,0,0,1,0,,0,286,0,,,,112043000,99864000,7.7499999999999999e-02,7.7499999999999999e-02,1.6079999999999997e-01,2150257,2150257,9463000,"2013-07-01 00:00:00",1
562,"NORWALK",0,"Police Benefit Fund",0,0,0,0,0,1,0,0,,0,369,0,,,,134413000,106425000,7.7499999999999999e-02,7.7499999999999999e-02,1.6030000000000000e-01,3388517,3388517,11276000,"2013-07-01 00:00:00",1
563,"NORWALK",0,"Food Service Employees' Plan",0,0,0,0,0,0,0,0,"Food service",1,109,0,,,,2747000,2045000,7.7499999999999999e-02,7.7499999999999999e-02,1.6010000000000002e-01,112571,112571,984000,"2013-07-01 00:00:00",1
564,"NORWICH",0,"City of Norwich Employees' Retirement Fund",0,0,0,1,0,0,0,0,,0,1137,0,,,,233799000,159456000,7.7499999999999999e-02,7.7499999999999999e-02,1.4190000000000000e-01,5790000,5849000,37752000,"2013-07-01 00:00:00",1
565,"NORWICH",0,"City of Norwich Volunteer Firefighters' Relief Plan",1,0,0,0,0,0,1,0,,0,187,0,,,,5091000,2098000,7.0000000000000007e-02,7.0000000000000007e-02,1.5859999999999999e-01,309000,309000,,"2014-01-01 00:00:00",1
566,"OLD SAYBROOK",0,"Town of Old Saybrook Retirement Plan",0,0,0,1,0,0,0,0,,0,195,0,,,,26185702,19438199,8.0000000000000002e-02,6.3399999999999998e-02,1.6860000000000000e-01,712919,411211,4542061,"2013-07-01 00:00:00",1
567,"OLD SAYBROOK",0,"Town of Old Saybrook Fire Company #1 Retirement Plan",1,0,0,0,0,0,1,0,,0,102,0,,,,1525862,789994,8.0000000000000002e-02,8.0000000000000002e-02,1.6860000000000000e-01,74213,74213,,"2013-07-01 00:00:00",1
568,"ORANGE",0,"Retirement Plan For Police Officers of Town of Orange",0,1,0,0,0,1,0,0,,0,49,0,,,,21664507,15598237,7.7499999999999999e-02,7.7499999999999999e-02,1.5859999999999999e-01,634495,634495,1358468,"2014-01-01 00:00:00",1
569,"ORANGE",0,"Town of Orange Employee Pension And Retirement Income Plan",0,1,0,1,0,0,0,0,,0,87,0,,,,10413215,8472245,7.7499999999999999e-02,7.7499999999999999e-02,1.6239999999999999e-01,208794,208794,942654,"2014-01-01 00:00:00",1
570,"PLAINFIELD",0,"Town of Plainfield Employees' Retirement Plan",0,0,0,1,0,0,0,0,,0,376,0,"Projected Unit Credit Cost Method indicated as being used for actuarial valuation method",,,20640483,17040060,7.4999999999999997e-02,7.4999999999999997e-02,1.6269999999999998e-01,1448874,706969,6273578,"2014-06-30 00:00:00",0
571,"PLAINVILLE",0,"Town of Plainville Retirement Plan - Municipal Employees",0,0,0,1,0,0,0,0,,0,129,0,,,,14947422,12678066,8.0000000000000002e-02,8.0000000000000002e-02,1.5750000000000000e-01,421309,461309,1364785,"2013-07-01 00:00:00",1
572,"PLAINVILLE",0,"Town of Plainville Retirement Plan For Policemen",0,0,0,0,0,1,0,0,,0,65,0,,,,15393624,13781339,8.0000000000000002e-02,8.0000000000000002e-02,1.5539999999999998e-01,438012,511310,1667990,"2013-07-01 00:00:00",1
573,"PORTLAND",0,"Town of Portland Defined Benefit Plan",0,0,0,1,0,0,0,0,,0,155,0,,,,24104014,16534637,7.4999999999999997e-02,7.4999999999999997e-02,1.4410000000000001e-01,908709,901778,4022147,"2014-07-01 00:00:00",1
574,"PORTLAND",0,"Portland Volunteer Fire Department Plan",1,0,0,0,0,0,1,0,,0,62,0,"Per p. 55, Unit credit method used.",,,998215,160582,5.9999999999999998e-02,5.9999999999999998e-02,1.0000000000000000e-04,72840,74610,,"2014-07-01 00:00:00",0
575,"PUTNAM",0,"Town of Putnam Pension Plan",0,0,0,1,0,0,0,0,,0,213,0,"Per p. 58, aggregate actuarial cost method used.",,,9462368,11244943,7.0000000000000007e-02,7.0000000000000007e-02,1.6120000000000001e-01,215446,0,4186034,"2013-07-01 00:00:00",0
576,"SALISBURY",0,"Town of Salisbury Pension Plan",0,1,0,1,0,0,0,0,,0,8,0,"I do not see where discount rate is given.  Also, isn't it unusual for L/T ROR and money-weighted ROR to be the same percentage?",,,965874,739638,7.4999999999999997e-02,,7.4999999999999997e-02,76052,76052,152515,"2013-01-01 00:00:00",1
577,"SHERMAN",0,"Town of Sherman Pension Plan",0,1,0,1,0,0,0,0,,0,32,0,"1.  Actuarial cost method, per p. 38, is Unit Credit.
2.  Employee covered payroll not reported.
3.  Discount rate not reported.",,,1143554,905512,4.0000000000000001e-02,,1.2900000000000000e-01,59783,58130,,"2014-07-01 00:00:00",0
578,"SOMERS",0,"Town of Somers Town Plan",0,0,0,1,0,0,0,0,,0,37,0,,,,2785628,2671558,6.5000000000000002e-02,6.5000000000000002e-02,1.6800000000000001e-01,186330,186330,1315154,"2013-07-01 00:00:00",1
579,"SOMERS",0,"Town of Somers Board of Education Plan",0,0,0,0,0,0,0,1,,0,61,0,,,,4867471,3822553,5.9999999999999998e-02,5.9999999999999998e-02,1.3800000000000001e-01,256031,256031,1558932,"2013-07-01 00:00:00",1
580,"SOMERS",0,"Town of Somers Firefighters' Plan",1,0,0,0,0,0,1,0,,0,75,0,,,,292046,323492,6.5000000000000002e-02,6.5000000000000002e-02,2.8499999999999998e-01,11577,11577,,"2013-07-01 00:00:00",1
581,"SOUTHBURY",0,"Town of Southbury Retirement Income Plan",0,0,0,1,0,0,0,0,,0,187,0,"Note:  Used 7/1/13 for actuarial valuation date, per p. 35.  It appears that on p. 44 the date of November 13, 2013 listed as the valuation date should actually be listed as the measurement date.",,,18995933,15809541,7.2499999999999995e-02,7.2499999999999995e-02,1.1880000000000000e-01,836141,836516,4667415,"2013-07-01 00:00:00",1
582,"STAFFORD",0,"Town of Stafford Pension Plan",0,0,0,0,1,0,0,0,"Library",1,88,0,"Appears auditor combined info. For TPL, Plan Net Position, and NPL on p. 45.  Also, since GASB 67 RSI data omitted, most of this form left blank.",,,,,,,,,,,,0
583,"STAFFORD",0,"Town of Stafford Water Pollution Control Authority",0,0,0,0,0,0,0,0,"WPCA",1,10,0,"Appears auditor combined info. For TPL, Plan Net Position, and NPL on p. 45.  Also, since GASB 67 RSI data omitted, most of this form left blank.",,,,,,,,,,,,0
584,"STAFFORD",0,"Town of Stafford Board of Education",0,0,0,0,0,0,0,1,,0,198,0,"Appears auditor combined info. For TPL, Plan Net Position, and NPL on p. 45.  Also, since GASB 67 RSI data omitted, most of this form left blank.",,,,,,,,,,,,0
585,"STONINGTON",0,"Town of Stonington Retirement Plan",0,0,0,1,0,0,0,0,,0,356,0,,,,31041703,29319636,7.4999999999999997e-02,7.4999999999999997e-02,1.5070000000000000e-01,1108457,1101118,9124324,"2013-07-01 00:00:00",1
586,"THOMASTON",0,"Town of Thomaston Retirement Plan",0,1,0,1,0,0,0,0,,0,161,0,,,,18651143,14297685,7.0000000000000007e-02,7.0000000000000007e-02,1.5340000000000001e-01,734912,924999,3285183,"2014-01-01 00:00:00",1
587,"TORRINGTON",0,"City of Torrington Municipal Employees' Retirement Fund",0,0,0,0,1,0,0,1,"Public Works",1,265,0,"Actuarial Cost Method-Projected Unit Credit per p. 55.",,,45541729,35371804,7.4999999999999997e-02,7.4999999999999997e-02,1.6130000000000000e-01,1775712,1562782,7675621,"2012-07-01 00:00:00",0
588,"TORRINGTON",0,"City of Torrington Police And Firemen's Retirement Fund",0,0,0,0,0,1,1,0,,0,284,0,"Actuarial Cost Method-Projected Unit Credit per p. 55.",,,80070392,53464606,7.4999999999999997e-02,7.4999999999999997e-02,1.6420000000000001e-01,3827288,3397552,9349008,"2012-07-01 00:00:00",0
589,"TRUMBULL",0,"Town of Trumbull Police Benefit Retirement Plan",0,0,0,0,0,1,0,0,,0,116,0,,,,71070032,48981725,7.2200000000000000e-02,7.2200000000000000e-02,1.2990000000000002e-01,3226000,1700000,5995000,"2012-07-01 00:00:00",1
590,"TRUMBULL",0,"Town of Trumbull Retirement Plan",0,0,0,0,1,0,0,1,,0,835,0,,,,92827543,26560965,5.0099999999999999e-02,5.0099999999999999e-02,1.6059999999999999e-01,4325000,4576000,16964000,"2012-07-01 00:00:00",1
591,"VERNON",0,"Town Pension Plan",0,0,0,0,1,0,0,1,,1,734,0,"Used covered employee payroll figure on p. 122.",,,62527281,35852999,7.2499999999999995e-02,7.4999999999999997e-02,1.3500000000000001e-01,1883779,1883779,14933089,"2014-01-01 00:00:00",1
592,"VERNON",0,"Police Pension Plan",0,0,0,0,0,1,0,0,,0,101,0,"Used covered employee payroll figure on p. 121.",,,36609816,19139308,7.2499999999999995e-02,7.4999999999999997e-02,1.4599999999999999e-01,1348338,1348338,4549520,"2014-01-01 00:00:00",1
593,"VERNON",0,"Volunteer Fire Dept. Retirement Plan",1,0,0,0,0,0,1,0,,0,185,0,,,,1285952,1464512,6.5000000000000002e-02,6.5000000000000002e-02,1.2390000000000001e-01,34172,34172,,"2014-01-01 00:00:00",1
594,"WALLINGFORD",0,"Town of Wallingford Consolidated Pension Plan",0,0,0,1,0,0,0,0,,0,1160,0,,,,220183000,170598000,7.5999999999999998e-02,7.5999999999999998e-02,1.7069999999999999e-01,7446000,7446000,38849000,"2013-07-01 00:00:00",1
595,"WALLINGFORD",0,"Town of Wallingford Volunteer Firefighters Plan",1,0,0,0,0,0,1,0,,0,163,0,,,,1328000,1174000,7.5999999999999998e-02,7.5999999999999998e-02,1.5279999999999999e-01,31000,31000,,"2013-07-01 00:00:00",1
596,"WATERBURY",0,"City of Waterbury Retirement Fund",0,0,0,1,0,0,0,0,,0,3926,0,,,"***",595167000,432668000,8.2500000000000004e-02,8.2500000000000004e-02,1.5130000000000002e-01,16085000,16085000,82045000,"2013-07-01 00:00:00",1
597,"WATERFORD",0,"Town of Waterford Pension Trust Fund Plan",0,1,0,1,0,0,0,0,,0,19,0,"ADC not disclosed.  Used  ARC on p 43.  
Do not see where Employee Covered Payroll disclosed.",,,1293910,715045,7.2499999999999995e-02,7.2499999999999995e-02,1.1890000000000001e-01,78744,78744,,"2013-07-01 00:00:00",1
598,"WEST HARTFORD",0,"Town of West Hartford Pension Fund",0,0,0,1,0,0,0,0,,0,1981,0,,,,359442000,178582000,7.9500000000000001e-02,7.9500000000000001e-02,1.8429999999999999e-01,15957000,15957000,57281000,"2013-07-01 00:00:00",1
599,"WESTBROOK",0,"Westbrook Retirement Plan",0,0,0,1,0,0,0,0,,0,128,0,,,,7902956,7637256,7.0000000000000007e-02,7.0000000000000007e-02,1.6210000000000002e-01,321436,316917,3202773,"2013-07-01 00:00:00",1
600,"WESTBROOK",0,"Westbrook Volunteer Firefighters' Pension Fund",1,0,0,0,0,0,1,0,,0,76,0,,,,1620749,1004798,7.0000000000000007e-02,7.0000000000000007e-02,1.6210000000000002e-01,117870,117870,,"2013-07-01 00:00:00",1
601,"WESTBROOK",0,"Constables Retirement Plan",0,0,0,0,0,1,0,0,,0,9,0,,,,231365,61008,7.0000000000000007e-02,7.0000000000000007e-02,1.6210000000000002e-01,22846,22846,,"2013-07-01 00:00:00",1
602,"WESTPORT",0,"Town of Westport - Police Pension Plan",0,0,0,0,0,1,0,0,,0,140,0,"Employer ADC not disclosed.  Therefore, I used ARC on p. 44.",,,93952611,81661066,6.1249999999999999e-02,6.1249999999999999e-02,1.6550000000000001e-01,2793151,2478948,5075,"2013-07-01 00:00:00",1
603,"WESTPORT",0,"Town of Westport Fire Pension Fund",0,0,0,0,0,0,1,0,,0,124,0,"Employer ADC not disclosed.  Therefore, I used ARC on p. 44.",,,73403678,66095402,6.1249999999999999e-02,6.1249999999999999e-02,1.6510000000000002e-01,2389263,1962573,5075,"2013-07-01 00:00:00",1
604,"WESTPORT",0,"Town of Westport Public Works Pension Plan",0,1,0,0,0,0,0,0,"Public Works",1,59,0,"Employer ADC not disclosed.  Therefore, I used ARC on p. 44.",,,18530537,17454018,6.1249999999999999e-02,6.1249999999999999e-02,1.6510000000000002e-01,410976,453170,1791,"2013-07-01 00:00:00",1
605,"WESTPORT",0,"Town of Westport Municipal Interim Pension Fund",0,0,0,0,1,0,0,1,"Library",1,589,0,"Employer ADC not disclosed.  Therefore, I used ARC on p. 44.",,,60444724,63522214,6.1249999999999999e-02,6.1249999999999999e-02,1.6219999999999998e-01,2090487,2234564,14939,"2013-07-01 00:00:00",1
606,"WESTPORT",0,"Town of Westport - Non Union Pension Plan",0,0,0,0,0,0,0,0,"Non-Union",1,164,0,"Employer ADC not disclosed.  Therefore, I used ARC on p. 44.",,,37181681,32496403,6.1249999999999999e-02,6.1249999999999999e-02,1.6130000000000000e-01,1373057,2505548,6587,"2013-07-01 00:00:00",1
607,"WETHERSFIELD",0,"Town of Wethersfield Pension Plan",0,0,0,1,0,0,0,0,,0,606,0,"PLAN IS CLOSED TO SOME NEW EMPLOYEES BUT NOT TO ALL NEW EMPLOYEES.",,,93191852,84850085,7.6249999999999998e-02,7.6249999999999998e-02,1.7440000000000000e-01,2091860,2091887,18036168,"2013-07-01 00:00:00",1
608,"WILLINGTON",0,"Town of Willington Pension Fund",0,1,0,1,0,0,0,0,,0,3,0,"Cost method is aggregrate per p. 51.",,,568204,426892,7.0000000000000007e-02,7.0000000000000007e-02,1.1380000000000001e-01,53197,16203,188376,"2014-06-30 00:00:00",0
609,"WILTON",0,"Wilton Employees' Retirement Plan",0,0,0,1,0,0,0,0,,0,545,0,,,,98362611,96835352,7.2499999999999995e-02,7.2499999999999995e-02,1.4019999999999999e-01,3056746,3515258,18413453,"2012-07-01 00:00:00",1
610,"WINCHESTER",0,"Town of Winchester Employees' Retirement Plan",0,1,0,1,0,0,0,0,,0,100,0,,,,14416413,7506524,7.7499999999999999e-02,5.2999999999999999e-02,1.4550000000000002e-01,474401,153179,2668367,"2013-01-01 00:00:00",1
611,"WINDHAM",0,"Town of Windham Retirement Income Plan-Fire",0,0,0,0,0,0,1,0,,0,57,0,,,,12367343,10004105,7.4999999999999997e-02,7.4999999999999997e-02,1.7829999999999999e-01,551973,551973,1794352,"2013-07-01 00:00:00",1
612,"WINDHAM",0,"Town of Windham Retirement Income Plan-Police",0,0,0,0,0,1,0,0,,0,72,0,,,,17227302,17224799,7.4999999999999997e-02,7.4999999999999997e-02,1.7240000000000000e-01,816486,816486,2633264,"2013-07-01 00:00:00",1
613,"WINDHAM",0,"Town of Windham Retirement Income Plan-Municipal",0,0,0,0,1,0,0,0,,0,174,0,,,,12813368,12164788,7.4999999999999997e-02,7.4999999999999997e-02,1.2520000000000001e-01,496485,496485,5310533,"2014-01-01 00:00:00",1
614,"WINDHAM",0,"Town of Windham Retirement Income Plan-Board of Education",0,0,0,0,0,0,0,1,,0,235,0,,,,8983513,8411231,6.2500000000000000e-02,6.2500000000000000e-02,5.6700000000000000e-02,367393,367393,3776596,"2013-07-01 00:00:00",1
615,"WINDSOR",0,"Town of Windsor Connecticut Retirement Plan",0,1,0,0,1,0,0,1,,1,555,0,,,,69655089,65167454,7.4999999999999997e-02,7.4999999999999997e-02,1.6250000000000001e-01,1311760,1311760,15947178,"2013-07-01 00:00:00",1
616,"WOLCOTT",0,"Town of Wolcott Town and Police Plan",0,0,0,0,1,1,0,0,,0,163,0,,,,27154977,16569243,8.0000000000000002e-02,7.4099999999999999e-02,2.0980000000000001e-01,1022367,1025000,5408348,"2013-01-01 00:00:00",1
617,"WOLCOTT",0,"Town of Wolcott Board of Education",0,0,0,0,0,0,0,1,,0,203,0,"Projected Unit Credit Cost Method used per p. 66.",,,13599692,10784402,7.4999999999999997e-02,7.4999999999999997e-02,1.5109999999999998e-01,570934,544934,3196222,"2012-09-01 00:00:00",0
618,"WOODBURY",0,"Town of Woodbury Pension Plan",0,0,0,1,0,0,0,0,,0,91,0,,,,9689644,5358249,6.5000000000000002e-02,6.5000000000000002e-02,1.5820000000000001e-01,397969,400000,2365952,"2013-07-01 00:00:00",1
619,"CLINTON",0,"Police Employees' Retirement Plan",0,0,0,0,0,1,0,0,,0,41,0,,,,17789405,10943938,7.9000000000000001e-02,7.7499999999999999e-02,1.5720000000000001e-01,969323,969323,2062000,"2014-06-30 00:00:00",1
620,"CLINTON",0,"Board of Education Noncertified Personnel Pension Plan",0,0,0,0,0,0,0,1,,0,107,0,,,,6367946,4708490,7.0000000000000007e-02,7.0000000000000007e-02,6.7500000000000004e-02,320033,320033,2540000,"2014-06-30 00:00:00",1
621,"DEEP RIVER",0,"Town of Deep River Employee's Retirement Plan",0,0,0,1,0,0,0,0,,0,33,0,,,,3389459,2547632,5.9999999999999998e-02,5.9999999999999998e-02,,267568,208548,1523697,"2012-07-01 00:00:00",1
622,"DEEP RIVER",0,"Firefighters' Merit Plan",1,0,0,0,0,0,1,0,,0,47,0,,,,515688,435790,7.4999999999999997e-02,7.4999999999999997e-02,,36507,22061,,"2012-07-01 00:00:00",1
623,"DURHAM",0,"Retirement Plan For Employees of The Town of Durham",0,0,0,1,0,0,0,0,,0,45,0,,,,3135411,2194192,7.7499999999999999e-02,7.4999999999999997e-02,1.4790000000000000e-01,153283,153294,1462181,"2013-07-01 00:00:00",1
624,"EAST HADDAM",0,"East Haddam Volunteer Fire Plan",1,0,0,0,0,0,1,0,,0,43,0,,,,622026,456899,5.4699999999999999e-02,5.4699999999999999e-02,1.4099999999999999e-01,29915,79182,,"2013-06-30 00:00:00",1
625,"EAST WINDSOR",0,"Town of East Windsor Pension Plan",0,0,0,1,0,0,0,0,,0,237,0,"Per pg. 46, Actuarial Cost Method is Projected Unit Credit",,,23972518,20076418,7.0000000000000007e-02,7.0000000000000007e-02,1.6100000000000000e-01,938840,938840,6035101,"2013-07-01 00:00:00",0
626,"NORTH HAVEN",0,"Pension Plan For General Employees of The Town of North Haven",0,0,0,0,1,0,0,1,,0,382,0,"Per pg. 41, Actuarial Cost Method is Projected Unit Credit (under GASB 27)
Money weighted Rate of Return not disclosed",,,62565212,52365324,7.0000000000000007e-02,7.0000000000000007e-02,,2313309,2313309,7634273,"2013-07-01 00:00:00",0
627,"NORTH HAVEN",0,"Town of North Haven Police Department Pension Plan",0,0,0,0,0,1,0,0,,0,97,0,"Per pg. 41, Actuarial Cost Method is Projected Unit Credit (under GASB 27)
Money weighted Rate of Return not disclosed",,,34432338,22033710,7.0000000000000007e-02,6.2800000000000009e-02,,1319369,1319369,3533608,"2012-07-01 00:00:00",0
628,"NORTH HAVEN",0,"Town of North Haven Firefighters'  Pension Plan",0,0,0,0,0,0,1,0,,0,55,0,"Per pg. 41, Actuarial Cost Method is Projected Unit Credit (under GASB 27)
Money weighted Rate of Return not disclosed",,,19425911,13904051,7.0000000000000007e-02,6.4600000000000005e-02,,772232,772232,2175961,"2012-07-01 00:00:00",0
629,"NORTH HAVEN",0,"Town of North Haven Volunteer Firefighters'  Pension Plan",1,0,0,0,0,0,1,0,,0,99,0,"Per pg. 41, Actuarial Cost Method is Projected Unit Credit (under GASB 27)
Money weighted Rate of Return not disclosed",,,936778,882752,7.0000000000000007e-02,7.0000000000000007e-02,,51890,51890,,"2013-07-01 00:00:00",0
