Record Num,Entity,Type of Plan,Plan Name,Volunteer,All Grps,Gen'l Twn Grp,Police Grp,Fire Grp,Teachers,NonCrtfd Ed Grp,Other Dscrptn,Other Grp,Number of Members:,Pay-As-You-Go,req'd emplyr contrib,emplyr contrib made,contrib percentage,GASB5 ValDate,GASB5 PBO,GASB5 NetAssets,GASB45 ValDate,GASB45 AAL,GASB45 AssetValue,Comments,Alternate Method,Plan NOPEBO,footnotes,Trust or Equivalent,Healthcare,Insurance,Other OPEB,DesriptionOtherOPEB
468,"WINDHAM",0,"Town of Windham OPEB Plan",0,1,0,0,0,0,0,,0,,1,1491500,45073,0,,,,"2012-07-01 00:00:00",14318000,0,,0,9417104,,0,1,1,0,
469,"WINDSOR",0,"Town of Windsor OPEB Plan",0,1,0,0,0,0,0,,0,952,1,7831000,2240000,0,,,,"2011-07-01 00:00:00",74028000,0,,0,29985344,,0,1,1,0,
470,"WOLCOTT",0,"Town of Wolcott OPEB Plan",0,0,1,0,0,0,0,,0,682,1,1949581,680557,0,,,,"2012-07-01 00:00:00",20645315,0,,0,6232495,,0,1,0,0,
471,"WOODSTOCK",0,"Town of Woodstock OPEB Plan - Public Schools",0,0,0,0,0,1,0,,0,,1,567789,67038,0,,,,"2012-06-30 00:00:00",7895074,0,,1,3251831,,0,1,0,0,
472,"WILTON",0,"Town of Wilton OPEB Plan",0,1,0,0,0,0,0,,0,777,0,691605,691605,0,,,,"2012-07-01 00:00:00",7426288,2584820,,0,0,,1,1,0,0,
473,"WINCHESTER",0,"Town of Winchester OPEB Plan",0,1,0,0,0,0,0,,0,,1,669405,424622,0,,,,"2012-07-01 00:00:00",9700000,0,,0,1666422,,0,1,0,0,
474,"WINDSOR LOCKS",0,"Town of Windsor Locks OPEB Plan",0,1,0,0,0,0,0,,0,391,0,386014,356970,0,,,,"2013-07-01 00:00:00",4038637,1550968,,0,1056864,,1,1,0,0,
475,"WOODBRIDGE",0,"Town of Woodbridge OPEB Plan",0,1,0,0,0,0,0,,0,264,0,1776048,1084513,0,,,,"2011-07-01 00:00:00",16150729,923184,,0,4038182,,1,1,0,0,
476,"WOODBURY",0,"Town of Woodbury OPEB Plan",0,1,0,0,0,0,0,,0,,1,504774,176441,0,,,,"2014-07-01 00:00:00",5199233,0,,0,560420,,0,1,0,0,
477,"COLUMBIA",0,"Town of Columbia Post-Retirement Medical Insurance Program",0,1,0,0,0,0,0,,0,118,1,59900,28300,0,,,,"2012-07-01 00:00:00",615600,0,,0,202500,,0,1,0,0,
478,"COLEBROOK",0,"Town of Colebrook Volunteer Fire Dept. Tax Abatement Program",1,0,0,0,1,0,0,,0,63,1,17215,0,0,,,,,,,,0,0,,0,0,0,1,"Real Estate & Motor Vehicle Property Tax Abatement"
479,"CLINTON",0,"Town of Clinton Post-Retirement Medical Program - Town Employees",0,1,0,0,0,0,0,,0,115,1,177600,70200,0,,,,"2012-07-01 00:00:00",2267600,0,,0,360100,,0,1,1,0,
480,"CLINTON",0,"Town of Clinton Post-Retirement Medical Program - Bd. of Ed",0,0,0,0,0,1,1,,0,317,1,577000,235000,0,,,,"2013-07-01 00:00:00",8150872,0,,0,1818838,,0,1,1,0,
481,"CHAPLIN",0,"Chaplin Public Schools OPEB Program",0,0,0,0,0,1,0,,0,,1,86138,11800,0,,,,"2013-06-30 00:00:00",945472,0,,0,336597,,0,1,0,0,
482,"CANAAN",0,"Town of Canaan OPEB Plan",0,0,0,0,0,0,0,"Highway Employees",1,5,1,60720,18101,0,,,,"2014-07-01 00:00:00",101187,0,,0,256086,,0,1,0,0,
483,"DURHAM",0,"Town of Durham Medical Benefit Plan",0,1,0,0,0,0,0,,0,31,1,7500,0,0,,,,"2011-07-01 00:00:00",50000,0,,0,40340,,0,1,0,0,
484,"EAST HADDAM",0,"Town of East Haddam Post-Retirement Medical Program",0,1,0,0,0,0,0,,0,179,1,84695,73424,0,,,,"2013-07-01 00:00:00",962572,0,,0,96193,,0,1,0,0,
485,"EAST HAVEN",0,"Town of East Haven Board of Education Post Retirement Healthcare Plan",0,0,0,0,0,1,1,,0,,1,3456684,2294446,0,,,,"2013-07-01 00:00:00",39118602,0,,0,1355085,,0,1,0,0,
486,"EAST HAVEN",0,"Town of East Haven Town Post Retirement Healthcare Plan",0,1,0,0,0,0,0,,0,,1,3514757,1722989,0,,,,"2013-07-01 00:00:00",61801009,0,,0,11831516,,0,1,1,0,
487,"POMFRET",0,"Town of Pomfret Public Schools OPEB Program",0,0,0,0,0,1,0,,0,,1,291390,23088,0,,,,"2013-06-30 00:00:00",2852274,0,,0,1204269,,0,1,0,0,
488,"PRESTON",0,"Town of Preston OPEB Plan - Public Schools",0,0,0,0,0,1,0,,0,49,1,134900,48000,0,,,,"2014-07-01 00:00:00",2355000,0,,0,492000,,0,1,0,0,
489,"RIDGEFIELD",0,"Town of Ridgefield OPEB Plan",0,1,0,0,0,0,0,,0,1035,0,2193000,1780000,0,,,,"2013-07-01 00:00:00",23054000,1746000,,0,1267000,,1,1,0,0,
490,"ROCKY HILL",0,"Town of Rocky Hill OPEB Plan - Town",0,0,1,0,0,0,0,,0,198,0,1653224,472975,0,,,,"2012-07-01 00:00:00",13948210,321287,,0,5346887,,1,1,0,0,
491,"ROCKY HILL",0,"Town of Rocky Hill OPEB Plan - Board of Education",0,0,0,0,0,1,1,,0,314,1,164998,59260,0,,,,"2012-07-01 00:00:00",1296253,0,,0,131032,,1,1,0,0,
492,"ROXBURY",0,"Town of Roxbury Post Retirement Health Plan",0,1,0,0,0,0,0,,0,,1,37748,0,0,,,,"2012-07-01 00:00:00",468989,0,,0,174979,,0,1,0,0,
493,"EAST WINDSOR",0,"Town of East Windsor Post-Retirement Medical Program",0,1,0,0,0,0,0,,0,,0,401000,319984,0,,,,"2012-07-01 00:00:00",4260367,220021,,0,553081,,1,1,0,0,
494,"NORTH HAVEN",0,"Town of North Haven OPEB Plan",0,1,0,0,0,0,0,,0,832,1,4879585,1632512,0,,,,"2013-06-30 00:00:00",65014308,0,,0,18060469,,0,1,1,0,
495,"OXFORD",0,"Town of Oxford OPEB Plan",0,1,0,0,0,0,0,,0,275,1,130000,50000,0,,,,"2012-07-01 00:00:00",1040000,0,,0,510000,,0,1,1,0,
496,"BROOKFIELD",0,"Town of Brookfield OPEB Plan",0,1,0,0,0,0,0,,0,,1,3712467,433869,0,,,,"2012-07-01 00:00:00",33977100,0,,0,15699955,,0,1,1,0,
497,"PLYMOUTH",0,"Town of Plymouth OPEB Plan",0,1,0,0,0,0,0,,0,382,1,1378579,894169,0,,,,"2012-07-01 00:00:00",19525228,0,,0,2541613,,0,1,0,0,
