Record Num,Entity,Type of Plan,Plan Name,Volunteer,All Grps,Gen'l Twn Grp,Police Grp,Fire Grp,Teachers,NonCrtfd Ed Grp,Other Dscrptn,Other Grp,Number of Members:,Pay-As-You-Go,req'd emplyr contrib,emplyr contrib made,contrib percentage,GASB5 ValDate,GASB5 PBO,GASB5 NetAssets,GASB45 ValDate,GASB45 AAL,GASB45 AssetValue,Comments,Alternate Method,Plan NOPEBO,footnotes,Trust or Equivalent,Healthcare,Insurance,Other OPEB,DesriptionOtherOPEB
629,"NEWINGTON",0,"Town of Newington OPEB Plan",0,1,0,0,0,0,0,,0,,0,1880000,1781000,0,,,,"2013-07-01 00:00:00",20863000,3398000,,0,225000,,1,1,1,0,
631,"OXFORD",0,"Town of Oxford OPEB Plan",0,1,0,0,0,0,0,,0,287,1,140000,40000,0,,,,"2014-07-01 00:00:00",1290000,0,,0,600000,,0,1,1,0,
632,"POMFRET",0,"Town of Pomfret Public Schools OPEB Program",0,0,0,0,0,1,0,,0,,1,299840,51948,0,,,,"2013-06-30 00:00:00",2852274,0,,1,1450439,,0,1,0,0,
633,"PRESTON",0,"Town of Preston OPEB Plan - Public Schools",0,0,0,0,0,1,0,,0,49,1,156000,58100,0,,,,"2014-07-01 00:00:00",2355000,0,,0,580300,,0,1,0,0,
634,"RIDGEFIELD",0,"Town of Ridgefield OPEB Plan",0,1,0,0,0,0,0,,0,1035,0,1869000,1898000,0,,,,"2013-07-01 00:00:00",23054000,1746000,,0,1253000,,1,1,0,0,
635,"ROCKY HILL",0,"Town of Rocky Hill OPEB Plan - Town",0,0,1,0,0,0,0,,0,149,0,1634879,538384,0,,,,"2014-07-01 00:00:00",16225361,721148,,0,6398277,,1,1,0,0,
636,"ROCKY HILL",0,"Town of Rocky Hill OPEB Plan - Board of Education",0,0,0,0,0,1,1,,0,309,1,180143,60816,0,,,,"2014-07-01 00:00:00",1471384,0,,0,247213,,1,1,0,0,
637,"ROXBURY",0,"Town of Roxbury Post Retirement Health Plan",0,1,0,0,0,0,0,,0,,1,15947,0,0,,,,"2015-07-01 00:00:00",198455,0,,0,189743,,0,1,0,0,
638,"SALEM",0,"Town of Salem Public Schools OPEB Program",0,0,0,0,0,1,0,,0,,1,182513,25338,0,,,,"2015-06-30 00:00:00",1838459,0,,1,942174,,0,1,0,0,
639,"SCOTLAND",0,"Town of Scotland Board of Education OPEB Plan",0,0,0,0,0,1,0,,0,,1,13842,0,0,,,,"2013-06-30 00:00:00",135235,0,,1,128660,,0,1,0,0,
640,"SEYMOUR",0,"Town of Seymour Medical Benefit Plan",0,1,0,0,0,0,0,,0,403,1,2952503,1418938,0,,,,"2013-07-01 00:00:00",39393101,0,,0,9901926,,0,1,1,0,
641,"SIMSBURY",0,"Town of Simsbury OPEB Plan",0,1,0,0,0,0,0,,0,936,0,1880000,4880000,0,,,,"2014-07-01 00:00:00",17328319,11496819,,0,-4713451,,1,1,1,0,
642,"SOUTH WINDSOR",0,"Town of South Windsor OPEB Plan",0,1,0,0,0,0,0,,0,936,0,1007276,1007276,0,,,,"2013-07-01 00:00:00",9510000,839000,,0,-26420,,1,1,0,0,
643,"STAMFORD",0,"City of Stamford OPEB Plan",0,1,0,0,0,0,0,,0,4407,0,28238000,19026000,0,,,,"2014-07-01 00:00:00",285215000,47871000,,0,62805000,,1,1,0,0,
644,"STRATFORD",0,"Stratford OBEP Plan",0,1,0,0,0,0,0,,0,2222,0,20482200,7635300,0,,,,"2014-07-01 00:00:00",239827000,3392000,,0,57425700,,1,1,1,0,
645,"SUFFIELD",0,"Town of Suffield OPEB Plan",0,1,0,0,0,0,0,,0,517,0,1657017,1819569,0,,,,"2014-07-01 00:00:00",19616888,7011268,,0,2203235,,1,1,0,0,
646,"THOMPSON",0,"Town of Suffield OPEB Plan",0,1,0,0,0,0,0,,0,220,1,271600,107804,0,,,,"2014-01-01 00:00:00",3492600,0,,0,1585765,,0,1,0,0,
647,"TOLLAND",0,"Town of Tolland OPEB Plan",0,1,0,0,0,0,0,,0,352,0,508000,512000,0,,,,"2014-07-01 00:00:00",4623714,626658,,0,-168432,,1,1,0,0,
648,"WATERTOWN",0,"Town of Watertown OPEB Plan",0,1,0,0,0,0,0,,0,669,1,2917842,1199068,0,,,,"2014-07-01 00:00:00",40730369,1404,,0,14542308,,1,1,1,0,
649,"WEST HAVEN",0,"City of West Haven OPEB Plan",0,1,0,0,0,0,0,,0,1777,1,12948251,7418078,0,,,,"2013-07-01 00:00:00",188688760,0,,0,34950177,,0,1,1,0,
650,"WEST HAVEN",0,"City of West Haven Allingtown Fire District Plan",0,0,0,0,1,0,0,,0,80,1,1434038,639429,0,,,,"2013-07-01 00:00:00",19201569,0,,0,4298810,,0,1,1,0,
651,"WESTON",0,"Town of Weston OPEB Plan",0,1,0,0,0,0,0,,0,576,0,1051000,511569,0,,,,"2013-07-01 00:00:00",10921000,5062000,,0,852431,,1,1,1,0,
652,"WILTON",0,"Town of Wilton OPEB Plan",0,1,0,0,0,0,0,,0,757,0,710251,710251,0,,,,"2014-07-01 00:00:00",7665302,4398419,,0,0,,1,1,0,0,
653,"WINDSOR LOCKS",0,"Town of Windsor Locks OPEB Plan",0,1,0,0,0,0,0,,0,392,0,349769,525885,0,,,,"2013-07-01 00:00:00",4038637,1550968,,0,876795,,1,1,0,0,
654,"WOODBRIDGE",0,"Town of Woodbridge OPEB Plan",0,1,0,0,0,0,0,,0,272,0,1772640,1085545,0,,,,"2013-07-01 00:00:00",17221076,1813601,,0,4710174,,1,1,0,0,
655,"WOODBURY",0,"Town of Woodbury OPEB Plan",0,1,0,0,0,0,0,,0,,1,500068,167680,0,,,,"2015-07-01 00:00:00",5654730,0,,0,883446,,0,1,0,0,
656,"WINCHESTER",0,"Town of Winchester OPEB Plan",0,1,0,0,0,0,0,,0,,1,673393,263885,0,,,,"2012-07-01 00:00:00",9667792,0,,0,2053009,,0,1,0,0,
657,"HARTFORD",0,"City of Hartford OPEB Plan",0,1,0,0,0,0,0,,0,6665,1,20955000,12995000,0,,,,"2013-07-01 00:00:00",276059000,0,,0,81025000,,0,1,1,0,
658,"ASHFORD",0,"Town of Ashford Post Retirement Healthcare Plan",0,0,0,0,0,1,1,,0,,1,53000,21200,0,,,,"2014-07-01 00:00:00",452000,0,,0,91809,,0,1,0,0,
659,"PUTNAM",0,"Town of Putnam Medical Benefit Plan",0,0,0,0,0,1,1,,0,,1,544700,16683,0,,,,"2014-07-01 00:00:00",6061400,0,,0,2983963,,0,1,0,0,
660,"NORTH HAVEN",0,"Town of North Haven OPEB Plan",0,1,0,0,0,0,0,,0,832,1,5139339,1791953,0,,,,"2013-06-30 00:00:00",65014308,0,,0,21557175,,0,1,1,0,
