Record Num,Entity,Type of Plan,Plan Name,Volunteer,Closed Plan,MERS Plan,All Grps,Gen'l Twn Grp,Police Grp,Fire Grp,NonCrtfd Ed Grp,Other Dscrptn,Other Grp,Number of Members:,Pay-As-You-Go,Comments,Plan NPO,footnotes,Total Pension Liability-GASB6768,Plan Fiduciary Net Position-GASB6768,Investment Rate of Return-GASB6768,Discount Rate-GASB6768,Money-Weighted Rate of Return-GASB6768,Emplyr Required ADC-GASB67,Emplyr Contribution-GASB67,Covered Employee Payroll-GASB6768,Valuation Date--GASB6768,Entry Age Method
1406,"WESTPORT",0,"Town of Westport Municipal Interim Pension Fund",0,0,0,0,1,0,0,1,"Library",1,628,0,,,,71035267,79127865,6.1249999999999999e-02,6.1249999999999999e-02,9.0100000000000000e-02,2111067,2111067,16199690,"2016-07-01 00:00:00",1
1407,"WESTPORT",0,"Town of Westport - Non Union Pension Plan",0,1,0,0,0,0,0,0,"Non-Union",1,159,0,,,,44929121,39454871,6.1249999999999999e-02,6.1249999999999999e-02,9.0700000000000003e-02,1199468,1199468,5544104,"2016-07-01 00:00:00",1
1408,"WETHERSFIELD",0,"Town of Wethersfield Pension Plan",0,0,0,1,0,0,0,0,,0,562,0,,,,117331218,97222955,7.0000000000000007e-02,7.0000000000000007e-02,8.9700000000000002e-02,2641665,2641665,16430455,"2017-07-01 00:00:00",1
1409,"WILLINGTON",0,"Town of Willington Pension Fund",0,0,0,1,0,0,0,0,,0,3,0,,,,797436,687080,7.0000000000000007e-02,7.0000000000000007e-02,7.6900000000000010e-02,16182,27299,139405,"2018-06-30 00:00:00",0
1410,"WINDHAM",0,"Town of Windham Retirement Income Plan-Fire",0,0,0,0,0,0,1,0,,0,60,0,,,,14412449,12182722,7.0000000000000007e-02,7.0000000000000007e-02,-1.9699999999999999e-02,708361,708361,1870801,"2017-07-01 00:00:00",1
1411,"WINDHAM",0,"Town of Windham Retirement Income Plan-Police",0,0,0,0,0,1,0,0,,0,79,0,,,,23768452,20929941,7.0000000000000007e-02,7.0000000000000007e-02,-9.7000000000000003e-03,1055252,1055252,2766608,"2017-07-01 00:00:00",1
1412,"WINDHAM",0,"Town of Windham Retirement Income Plan-Municipal",0,0,0,0,1,0,0,0,,0,191,0,,,,20313013,16478141,7.0000000000000007e-02,7.0000000000000007e-02,3.3799999999999997e-02,710445,829133,6039928,"2017-07-01 00:00:00",1
1413,"WINDHAM",0,"Town of Windham Retirement Income Plan-Board of Education",0,0,0,0,0,0,0,1,,0,249,0,,,,10774231,9613697,6.5000000000000002e-02,6.5000000000000002e-02,4.8300000000000003e-02,485352,485352,4453739,"2017-01-01 00:00:00",1
1414,"WINDSOR",0,"Town of Windsor Connecticut Retirement Plan",0,1,0,1,0,0,0,0,,0,496,0,,,,83997263,69471681,7.1249999999999994e-02,7.1249999999999994e-02,6.2699999999999992e-02,1196328,1196328,13489831,"2017-07-01 00:00:00",1
1415,"WOLCOTT",0,"Town of Wolcott Town and Police Plan",0,0,0,0,1,1,0,0,,0,158,0,,,,32289163,21959664,7.2499999999999995e-02,7.2499999999999995e-02,8.1600000000000006e-02,1399948,1399948,5513671,"2017-01-01 00:00:00",1
1416,"WOLCOTT",0,"Town of Wolcott Board of Education",0,0,0,0,0,0,0,1,,0,196,0,,,,16425116,15240840,7.0000000000000007e-02,7.0000000000000007e-02,8.7400000000000005e-02,673012,727092,2721990,"2017-01-01 00:00:00",1
1417,"WOODBURY",0,"Town of Woodbury Pension Plan",0,0,0,1,0,0,0,0,,0,104,0,,,,11674696,6802363,7.2499999999999995e-02,7.2499999999999995e-02,8.1099999999999992e-02,596038,626038,2534830,"2018-06-30 00:00:00",1
1418,"GROTON (CITY OF)",0,"City of Groton Retirement Plan",0,0,0,1,0,0,0,0,,0,357,0,,,,86575627,82588954,,7.2499999999999995e-02,7.1700000000000000e-02,1407000,1346461,14763245,"2017-07-01 00:00:00",1
1419,"KILLINGLY",0,"Town of Killingly Retirement Income Plan",0,0,0,1,0,0,0,0,,0,180,0,,,,5861951,6375616,7.0000000000000007e-02,7.0000000000000007e-02,7.6299999999999993e-02,142943,142943,2810987,"2017-07-01 00:00:00",0
1420,"EAST LYME",0,"Employee Pension Plan Ga-1006",0,0,0,1,0,0,0,0,,0,258,0,,,,28349517,22682309,7.0000000000000007e-02,7.0000000000000007e-02,6.7400000000000002e-02,1110149,1125805,9159153,"2018-01-01 00:00:00",1
1421,"PUTNAM",0,"Town of Putnam Pension Plan",0,0,0,1,0,0,0,0,,0,245,0,,,,12048431,14381985,6.7500000000000004e-02,6.7500000000000004e-02,7.1399999999999991e-02,142930,142930,4929923,"2017-07-01 00:00:00",0
1422,"ANSONIA",0,"Police Retirement Plan",0,1,0,0,0,1,0,0,,0,20,0,,,,4417196,850105,8.0000000000000002e-02,8.0000000000000002e-02,3.8900000000000004e-02,294243,294243,,"2017-07-01 00:00:00",0
1423,"ANSONIA",0,"City Employees' Retirement Plan",0,1,0,1,0,0,0,0,,0,20,0,"See pg. 64 of audit report for investment rate of return.",,,5129340,2312152,7.4999999999999997e-02,7.4999999999999997e-02,4.0099999999999997e-02,297672,297672,1062197,"2017-07-01 00:00:00",0
1424,"BERLIN",0,"Town of Berlin Defined Benefit Plan",0,1,0,1,0,0,0,0,,0,39,0,,,,8748606,68843,3.5000000000000003e-02,3.5000000000000003e-02,1.5700000000000002e-02,1448395,1448395,1343801,"2017-07-01 00:00:00",1
1425,"BETHLEHEM",0,"Town of Bethlehem LOSAP",1,0,0,0,0,0,1,0,"Volunteer Ambulance",1,109,0,"Date of Valuation from page 42",,,1655770,0,3.6200000000000003e-02,3.6200000000000003e-02,,,,,"2017-07-01 00:00:00",1
1426,"DURHAM",0,"Retirement Plan For Employees of The Town of Durham",0,1,0,1,0,0,0,0,,0,44,0,,,,4130834,3039908,7.0000000000000007e-02,7.0000000000000007e-02,3.3799999999999997e-02,172672,172672,1425412,"2017-07-01 00:00:00",1
1427,"BURLINGTON",0,"Town of Burlington Employees Pension Plan",0,0,0,1,0,0,0,0,,0,25,0,,,,3194954,2515027,7.0000000000000007e-02,7.0000000000000007e-02,8.5699999999999998e-02,289223,307385,1236196,"2017-07-01 00:00:00",0
1428,"BURLINGTON",0,"Town of Burlington Constables Plan",0,0,0,0,0,1,0,0,,0,6,0,,,,974875,837268,7.0000000000000007e-02,7.0000000000000007e-02,8.5699999999999998e-02,107213,113945,431945,"2017-07-01 00:00:00",0
1429,"CLINTON",0,"Police Employees' Retirement Plan",0,0,0,0,0,1,0,0,,0,48,0,,,,21125771,12902586,7.4499999999999997e-02,7.4499999999999997e-02,6.7799999999999999e-02,939773,939773,2290000,"2017-07-01 00:00:00",1
1430,"CLINTON",0,"Board of Education Noncertified Personnel Pension Plan",0,0,0,0,0,0,0,1,,0,136,0,"Date of Valuation from Actuarial Assumptions paragraph, pg. 46",,,8087508,5655668,7.0000000000000007e-02,7.0000000000000007e-02,5.6100000000000004e-02,388123,388123,2635586,"2017-07-01 00:00:00",1
1431,"CLINTON",0,"Town of Clinton Volunteer Firefighters' Pension",1,0,0,0,0,0,1,0,"Volunteer Ambulance Attendant",1,44,0,,,,930441,71304,7.0000000000000007e-02,7.0000000000000007e-02,4.7699999999999992e-02,77421,77421,,"2017-07-01 00:00:00",0
1432,"DEEP RIVER",0,"Firefighters' Merit Plan",1,0,0,0,0,0,1,0,,0,54,0,"Date of Valuation: Used from pg. 47. It doesn’t make sense with last years 7/1/17 date. Should we use 6/30/18?",,,815866,438021,6.2500000000000000e-02,6.2500000000000000e-02,9.9199999999999997e-02,32841,0,,"2018-07-01 00:00:00",0
1433,"DEEP RIVER",0,"Town of Deep River Employee's Retirement Plan",0,0,0,1,0,0,0,0,,0,32,0,"Date of Valuation: Used from pg. 47. It doesn’t make sense with last years 7/1/17 date. Should we use 6/30/18?",,,4271296,3032300,6.2500000000000000e-02,6.2500000000000000e-02,9.1199999999999989e-02,220691,221448,1521485,"2018-07-01 00:00:00",0
1434,"BRANFORD",0,"Branford Volunteer Fire Plan",1,0,0,0,0,0,1,0,,0,226,0,,,,1346955,1012368,6.7500000000000004e-02,6.7500000000000004e-02,3.5799999999999998e-02,86184,87000,,"2017-01-01 00:00:00",1
1435,"BRANFORD",0,"Branford Police Employees Retirement Plan",0,1,0,0,0,1,0,0,,0,85,0,,,,34541745,23747176,6.5000000000000002e-02,6.5000000000000002e-02,3.4200000000000001e-02,911226,1911484,2671132,"2017-07-01 00:00:00",1
1436,"WILTON",0,"Wilton Employees' Retirement Plan",0,1,0,1,0,0,0,0,,0,541,0,,,,118911726,117356131,6.8750000000000006e-02,6.8750000000000006e-02,7.1700000000000000e-02,2321719,2437805,16643071,"2017-07-01 00:00:00",0
1437,"WATERBURY",0,"City of Waterbury Retirement Fund",0,0,0,1,0,0,0,0,,0,4054,0,,,,643472000,407248000,8.0000000000000002e-02,8.0000000000000002e-02,8.0199999999999994e-02,17742000,17742000,77767000,"2017-07-01 00:00:00",1
1438,"WASHINGTON",0,"Town of Washington Retirement Plan",0,1,0,1,0,0,0,0,,0,49,0,,,,3867614,3674229,5.5000000000000000e-02,5.5000000000000000e-02,7.8200000000000006e-02,124764,140000,803376,"2017-01-01 00:00:00",0
1439,"WARREN",0,"Town of Warren Pension Plan",0,1,0,1,0,0,0,0,,0,13,0,,,,872995,533520,5.9999999999999998e-02,5.9999999999999998e-02,6.3899999999999998e-02,56213,55000,192459,"2018-06-30 00:00:00",0
1440,"TORRINGTON",0,"City of Torrington Police And Firemen's Retirement Fund",0,1,0,0,0,1,1,0,,0,279,0,,,,98259752,60148364,7.2499999999999995e-02,7.2499999999999995e-02,7.5300000000000006e-02,4124871,4128371,9302512,"2016-07-01 00:00:00",1
1441,"TORRINGTON",0,"City of Torrington Municipal Employees' Retirement Fund",0,1,0,1,0,0,0,1,"Public Works",1,247,0,,,,49161237,40372588,7.2499999999999995e-02,7.2499999999999995e-02,7.9500000000000001e-02,1195733,1216031,7149237,"2016-07-01 00:00:00",1
1442,"THOMPSON",0,"Town of Thompson Board of Education Retirement System",0,0,0,0,0,0,0,1,,0,80,0,,,,6551498,6640060,6.7500000000000004e-02,6.7500000000000004e-02,7.8000000000000000e-02,137188,137188,1937822,"2017-07-01 00:00:00",1
1443,"SUFFIELD",0,"Town of Suffield Retirement Plan",0,0,0,1,0,0,0,0,,0,329,0,,,,43014525,32280797,6.7500000000000004e-02,6.7500000000000004e-02,7.3800000000000004e-02,1461147,1461147,8048359,"2017-07-01 00:00:00",1
1444,"STRATFORD",0,"Town of Stratford Employees' Retirement Plan",0,0,0,1,0,0,0,0,,0,896,0,,,,314123128,259954977,6.7500000000000004e-02,6.7500000000000004e-02,9.1100000000000000e-02,5830217,5643634,18755885,"2017-07-01 00:00:00",1
1445,"WATERTOWN",0,"Town of Watertown-Police Employees",0,0,0,0,0,1,0,0,,0,66,0,,,,29574954,21947993,7.1500000000000008e-02,7.2499999999999995e-02,6.4000000000000001e-02,980141,980141,3368353,"2017-01-01 00:00:00",1
1446,"WATERTOWN",0,"Town of Watertown-General Town Employees",0,0,0,1,0,0,0,0,,0,244,0,,,,26081929,22393853,7.2499999999999995e-02,7.2499999999999995e-02,6.9000000000000006e-02,538056,538056,6249539,"2017-01-01 00:00:00",1
1447,"WEST HAVEN",0,"City of West Haven Police Pension Fund",0,1,0,0,0,1,0,0,,0,239,0,,,,141828540,120548475,7.3749999999999996e-02,7.3749999999999996e-02,8.5999999999999993e-02,1927100,2091000,6588354,"2016-01-01 00:00:00",1
1448,"WEST HAVEN",0,"City of West Haven Allingtown Fire District Plan",0,1,0,0,0,0,1,0,,0,48,0,,,,30276605,7262379,6.7500000000000004e-02,6.7500000000000004e-02,7.7699999999999991e-02,2080270,1894851,1689604,"2017-07-01 00:00:00",1
1449,"STAMFORD",0,"Custodian And Mechanics Retirement Trust Fund",0,0,0,0,0,0,0,0,"Custodians/Mechanics",1,764,0,,,,83782071,69292281,7.2000000000000008e-02,7.2000000000000008e-02,8.8900000000000007e-02,2206000,2206000,20546261,"2017-07-01 00:00:00",0
1450,"STAMFORD",0,"Firefighter's Pension Trust Fund",0,0,0,0,0,0,1,0,,0,493,0,,,,203733235,138705654,7.2000000000000008e-02,7.2000000000000008e-02,8.5999999999999993e-02,6980000,6980000,22756531,"2017-07-01 00:00:00",0
1451,"STAMFORD",0,"Police Pension Trust Fund",0,0,0,0,0,1,0,0,,0,603,0,,,,266877604,216109348,7.2000000000000008e-02,7.2000000000000008e-02,9.1799999999999993e-02,8275000,8275000,22958568,"2017-07-01 00:00:00",0
1452,"STAMFORD",0,"Classified Employees Retirement Trust Fund",0,0,0,1,0,0,0,0,,0,1453,0,,,,280600216,223064471,7.2000000000000008e-02,7.2000000000000008e-02,9.7699999999999995e-02,6348000,6348000,42603785,"2017-07-01 00:00:00",0
1453,"SIMSBURY",0,"Board of Education Retirement Income Plan",0,0,0,0,0,0,0,1,,0,354,0,,,,29435168,22536332,7.0000000000000007e-02,7.0000000000000007e-02,6.3200000000000006e-02,1084561,1084561,7614963,"2017-07-01 00:00:00",1
1454,"SIMSBURY",0,"Police Retirement Income Plan",0,0,0,0,0,1,0,0,,0,70,0,,,,20242699,17126638,7.0000000000000007e-02,7.0000000000000007e-02,6.3399999999999998e-02,600240,600240,3400310,"2017-07-01 00:00:00",1
1455,"SIMSBURY",0,"General Government Retirement Income Plan",0,0,0,0,1,0,0,0,,0,244,0,,,,31124049,24431309,7.0000000000000007e-02,7.0000000000000007e-02,6.3600000000000004e-02,920889,920889,7124309,"2017-07-01 00:00:00",1
1456,"SALEM",0,,0,0,0,0,0,0,0,0,,0,,0,,,,,,,,,,,,,0
1457,"ROCKY HILL",0,"Town of Rocky Hill General Employees Pension Plan",0,0,0,0,1,0,0,1,,0,323,0,,,,41382136,40610560,7.0000000000000007e-02,7.0000000000000007e-02,9.1999999999999998e-02,526785,526785,8772402,"2016-09-01 00:00:00",1
1458,"ROCKY HILL",0,"Town of Rocky Hill: Police Officer Pension Plan",0,0,0,0,0,1,0,0,,0,59,0,,,,23313081,25189951,7.0000000000000007e-02,7.0000000000000007e-02,9.2399999999999996e-02,329372,341085,3283573,"2016-09-01 00:00:00",1
1459,"ROCKY HILL",0,"Town of Rocky Hill Firefighters Pension Plan",1,0,0,0,0,0,1,0,,0,188,0,,,,1700291,1427329,7.0000000000000007e-02,7.0000000000000007e-02,8.9900000000000008e-02,44740,47740,,"2016-07-01 00:00:00",1
1460,"ROCKY HILL",0,"Town of Rocky Hill: Ambulance Pension Plan",1,0,0,0,0,0,0,0,"Volunteer Ambulance",1,53,0,,,,649172,753358,7.0000000000000007e-02,7.0000000000000007e-02,9.2499999999999999e-02,5945,5945,,"2016-07-01 00:00:00",0
1461,"RIDGEFIELD",0,"Retirement Plan of Ridgefield-Fire Plan",0,1,0,0,0,0,1,0,,0,48,0,,,,19469562,19950675,6.7500000000000004e-02,6.7500000000000004e-02,7.1900000000000006e-02,221914,270896,1620790,"2017-07-01 00:00:00",1
1462,"RIDGEFIELD",0,"Retirement Plan of Ridgefield-Town",0,0,0,0,1,0,0,1,,0,669,0,,,,61308105,61913833,6.7500000000000004e-02,6.7500000000000004e-02,7.1900000000000006e-02,1302909,1443701,13376184,"2017-07-01 00:00:00",1
1463,"RIDGEFIELD",0,"Retirement Plan of Ridgefield-Police Plan",0,1,0,0,0,1,0,0,,0,71,0,,,,31936810,32412461,6.7500000000000004e-02,6.7500000000000004e-02,7.1900000000000006e-02,498819,541547,2818569,"2017-07-01 00:00:00",1
1464,"PLYMOUTH",0,"Town of Plymouth Pension Plan",0,1,0,1,0,0,0,0,,0,83,0,,,,12496671,4108813,6.2500000000000000e-02,6.0499999999999998e-02,2.8300000000000002e-02,697839,896925,698640,"2016-07-01 00:00:00",0
1465,"PLYMOUTH",0,"Town of Plymouth Board of Education Pension Plan",0,1,0,0,0,0,0,1,,0,70,0,,,,7698305,4813406,6.2500000000000000e-02,6.2500000000000000e-02,2.8300000000000002e-02,336017,336017,1248150,"2016-07-01 00:00:00",0
1466,"NEW LONDON",0,"City of New London Noncontributory Pension Program",0,1,0,1,0,0,0,0,,0,29,1,,,,5915574,0,3.8699999999999998e-02,3.8699999999999998e-02,0.0000000000000000e+00,857000,691728,,"2016-07-01 00:00:00",1
1467,"NEW LONDON",0,"City of New London Contributory Pension Program",0,0,0,1,0,0,0,0,,0,293,0,,,,53079346,30204187,4.6900000000000004e-02,4.6900000000000004e-02,8.5399999999999990e-02,1165000,993574,3595880,"2016-07-01 00:00:00",1
1359,"NORTH BRANFORD",0,"Retirement Plan For Employees of The Town of North Branford - Police",0,0,0,0,0,1,0,0,,0,34,0,,,,10384880,4797353,7.0000000000000007e-02,7.0000000000000007e-02,2.1200000000000000e-02,801806,801806,2135510,"2017-07-01 00:00:00",1
1360,"NORTH BRANFORD",0,"Retirement Plan For Employees of North Branford - Firefighters",1,0,0,0,0,0,1,0,,0,158,0,,,,3936995,1955113,7.0000000000000007e-02,7.0000000000000007e-02,7.3000000000000001e-03,238104,238104,,"2017-07-01 00:00:00",1
1361,"NORWALK",0,"Police Benefit Fund",0,0,0,0,0,1,0,0,,0,383,0,,,,152844239,119862471,7.2499999999999995e-02,7.2499999999999995e-02,7.4200000000000002e-02,4792975,4792975,14341772,"2017-07-01 00:00:00",1
1362,"NORWALK",0,"Fire Benefit Fund",0,0,0,0,0,0,1,0,,0,291,0,,,,122775285,107279330,7.2499999999999995e-02,7.2499999999999995e-02,7.4200000000000002e-02,2903735,2903735,11027666,"2017-07-01 00:00:00",1
1363,"NORWALK",0,"Employees' Pension Plan",0,0,0,1,0,0,0,0,,0,1281,0,,,,243953969,200348273,7.2499999999999995e-02,7.2499999999999995e-02,7.4299999999999991e-02,5782321,5838322,31744600,"2017-07-01 00:00:00",1
1364,"NORWALK",0,"Food Service Employees' Plan",0,0,0,0,0,0,0,0,"Food Service",1,118,0,,,,3614683,2443127,7.2499999999999995e-02,7.2499999999999995e-02,7.4400000000000008e-02,128538,128538,1230999,"2017-07-01 00:00:00",1
1365,"NORWICH",0,"City of Norwich Employees' Retirement Fund",0,0,0,1,0,0,0,0,,0,1240,0,,,,281849000,173583000,7.4999999999999997e-02,7.4999999999999997e-02,7.4000000000000010e-02,10820000,10103000,41638000,"2017-07-01 00:00:00",1
1366,"NORWICH",0,"City of Norwich Volunteer Firefighters' Relief Plan",1,0,0,0,0,0,1,0,,0,180,0,,,,6285000,2795000,7.0000000000000007e-02,7.0000000000000007e-02,7.2499999999999995e-02,373000,373000,,"2018-01-01 00:00:00",1
1367,"OLD SAYBROOK",0,"Town of Old Saybrook Retirement Plan",0,0,0,1,0,0,0,0,,0,209,0,,,,27656365,22513219,7.4999999999999997e-02,6.4199999999999993e-02,5.9800000000000006e-02,675326,1576474,6391246,"2017-07-01 00:00:00",1
1368,"OLD SAYBROOK",0,"Town of Old Saybrook Fire Company #1 Retirement Plan",1,0,0,0,0,0,1,0,,0,114,0,,,,2123524,1166709,7.4999999999999997e-02,7.4999999999999997e-02,5.9800000000000006e-02,173587,173587,,"2017-07-01 00:00:00",0
1369,"ORANGE",0,"Town of Orange Employee Pension And Retirement Income Plan",0,0,0,1,0,0,0,0,,0,76,0,,,,10485191,7641627,6.7500000000000004e-02,6.7500000000000004e-02,7.4600000000000000e-02,351041,351041,729207,"2018-01-01 00:00:00",1
1370,"ORANGE",0,"Retirement Plan For Police Officers of Town of Orange",0,0,0,0,0,1,0,0,,0,48,0,,,,27040132,16516164,6.7500000000000004e-02,6.7500000000000004e-02,7.4999999999999997e-02,930507,930507,1316325,"2018-01-01 00:00:00",1
1371,"PLAINFIELD",0,"Town of Plainfield Employees' Retirement Plan",0,0,0,1,0,0,0,0,,0,406,0,,,,26352355,22502973,7.0000000000000007e-02,7.0000000000000007e-02,8.2500000000000004e-02,1472606,1151600,7294248,"2018-06-30 00:00:00",1
1372,"PLAINVILLE",0,"Town of Plainville Retirement Plan - Municipal Employees",0,1,0,1,0,0,0,0,,0,114,0,,,,15755054,13283385,7.6499999999999999e-02,7.6499999999999999e-02,7.9199999999999993e-02,396781,396781,1391927,"2017-07-01 00:00:00",1
1373,"PLAINVILLE",0,"Town of Plainville Retirement Plan For Policemen",0,0,0,0,0,1,0,0,,0,72,0,,,,18080021,15477997,7.6499999999999999e-02,7.6499999999999999e-02,7.9100000000000004e-02,520370,520370,2683553,"2017-07-01 00:00:00",1
1374,"PORTLAND",0,"Town of Portland Defined Benefit Plan",0,0,0,1,0,0,0,0,,0,152,0,,,,28929111,19457513,7.4999999999999997e-02,7.4999999999999997e-02,6.3200000000000006e-02,1008033,959122,3334934,"2017-07-01 00:00:00",1
1375,"PORTLAND",0,"Portland Volunteer Fire Department Plan",1,0,0,0,0,0,1,0,,0,66,0,,,,1209324,294226,5.9999999999999998e-02,5.9999999999999998e-02,3.7400000000000003e-02,89251,88000,,"2017-07-01 00:00:00",1
1376,"SALISBURY",0,"Town of Salisbury Pension Plan",0,1,0,1,0,0,0,0,,0,6,0,,,,1163942,1071828,7.4999999999999997e-02,7.4999999999999997e-02,4.0000000000000001e-02,41068,41068,170676,"2017-01-01 00:00:00",1
1377,"SHERMAN",0,"Town of Sherman Pension Plan",0,1,0,1,0,0,0,0,,0,32,0,"-I did not see where employee covered payroll was disclosed.",,,974845,1150103,5.9999999999999998e-02,5.9999999999999998e-02,6.8300000000000000e-02,2728,57200,,"2018-07-01 00:00:00",0
1378,"SOUTHBURY",0,"Town of Southbury Retirement Income Plan",0,0,0,1,0,0,0,0,,0,190,0,,,,25201610,20707714,6.5000000000000002e-02,6.5000000000000002e-02,6.2300000000000001e-02,1098703,1354000,5347606,"2017-07-01 00:00:00",1
1379,"TRUMBULL",0,"Town of Trumbull Retirement Plan",0,0,0,1,0,0,0,0,,0,840,0,,,,85127709,35404874,7.4999999999999997e-02,7.4999999999999997e-02,6.1900000000000004e-02,5048000,5048000,18737000,"2016-07-01 00:00:00",1
1380,"TRUMBULL",0,"Town of Trumbull Police Benefit Retirement Plan",0,0,0,0,0,1,0,0,,0,126,0,,,,83408278,64155738,7.4999999999999997e-02,7.4999999999999997e-02,8.0199999999999994e-02,3080000,3080000,6289000,"2016-07-01 00:00:00",1
1381,"THOMASTON",0,"Town of Thomaston Retirement Plan",0,1,0,1,0,0,0,0,,0,153,0,,,,20720083,17336983,7.0000000000000007e-02,7.0000000000000007e-02,6.3299999999999995e-02,585540,775000,3171283,"2018-01-01 00:00:00",1
1382,"SOMERS",0,"Town of Somers Town Plan",0,0,0,1,0,0,0,0,,0,44,0,,,,3822320,3973012,6.5000000000000002e-02,6.5000000000000002e-02,5.7999999999999996e-02,118852,95000,2175278,"2017-07-01 00:00:00",0
1383,"SOMERS",0,"Town of Somers Board of Education Plan",0,1,0,0,0,0,0,1,,0,92,0,,,,5661857,4810593,5.9999999999999998e-02,5.9999999999999998e-02,4.7000000000000000e-02,243276,243276,1687217,"2017-07-01 00:00:00",1
1489,"BROOKLYN",0,"Fire Department Service Award Program For Town of Brooklyn",1,0,0,0,0,0,1,0,,0,83,0,,,,1250306,64532,3.8699999999999998e-02,3.8699999999999998e-02,0.0000000000000000e+00,103956,102000,,"2018-01-01 00:00:00",1
1490,"BROOKLYN",0,"Retirement Plan For Town of Brooklyn",0,0,0,1,0,0,0,0,,0,119,0,,,,6549002,4914975,7.0000000000000007e-02,7.0000000000000007e-02,8.2200000000000009e-02,355128,355128,2616636,"2016-07-01 00:00:00",1
1491,"ELLINGTON",0,"Town of Ellington Length of Service Award Program",1,0,0,0,0,0,1,0,,0,224,0,"Used Discount Rate and Investment ROR on p. 89.",,,2032399,1146831,5.2499999999999998e-02,5.2499999999999998e-02,,93306,93306,,"2017-08-01 00:00:00",0
1468,"DERBY",0,"City of Derby Public Employee Retirement System",0,0,0,1,0,0,0,0,,0,232,0,,,,20116882,15851889,7.0000000000000007e-02,7.0000000000000007e-02,,1003231,572000,5336656,"2017-07-01 00:00:00",0
1469,"NEW MILFORD",0,"Town of New Milford Pension Plan",0,0,0,1,0,0,0,0,,0,767,0,,,,72201637,57871589,7.3499999999999996e-02,7.3499999999999996e-02,6.2800000000000009e-02,2698668,2712258,19360207,"2018-07-01 00:00:00",1
1470,"NEWINGTON",0,"Town of Newington Municipal Employees' Pension Plan",0,1,0,1,0,0,0,0,,0,274,0,,,,44824000,24876000,7.1249999999999994e-02,7.1249999999999994e-02,7.8299999999999995e-02,1742000,1742000,6123000,"2017-07-01 00:00:00",1
1471,"NEWINGTON",0,"Town of Newington Police Officers' Pension Plan",0,0,0,0,0,1,0,0,,0,134,0,,,,66857000,45219000,7.1249999999999994e-02,7.1249999999999994e-02,7.8299999999999995e-02,3613000,3613000,6151000,"2017-07-01 00:00:00",1
1472,"NEWINGTON",0,"Town of Newington Administrative Employees' Pension Plan",0,1,0,1,0,0,0,0,,0,41,0,,,,12104000,5562000,7.1249999999999994e-02,7.1249999999999994e-02,8.0700000000000008e-02,491000,491000,925000,"2017-07-01 00:00:00",1
1473,"NEWINGTON",0,"Town of Newington Volunteer Firefighters' Pension Plan",0,1,0,0,0,0,1,0,,0,104,0,,,,1366000,581000,5.9999999999999998e-02,5.9999999999999998e-02,3.9800000000000002e-02,125000,125000,,"2017-07-01 00:00:00",1
1474,"NORTH HAVEN",0,"Pension Plan For General Employees of The Town of North Haven",0,0,0,0,1,0,0,1,,0,367,0,,,,68542610,59010689,7.0000000000000007e-02,7.0000000000000007e-02,9.1400000000000009e-02,2598720,2089673,6928764,"2017-07-01 00:00:00",1
1475,"NORTH HAVEN",0,"Town of North Haven Police Department Pension Plan",0,0,0,0,0,1,0,0,,0,91,0,,,,35840433,27583397,7.0000000000000007e-02,7.0000000000000007e-02,9.0800000000000006e-02,1532110,1566982,2910255,"2016-07-01 00:00:00",1
1476,"NORTH HAVEN",0,"Town of North Haven Firefighters'  Pension Plan",0,0,0,0,0,0,1,0,,0,57,0,,,,21873086,17444607,7.0000000000000007e-02,7.0000000000000007e-02,8.2599999999999993e-02,1031219,1005527,2320579,"2016-07-01 00:00:00",1
1477,"NORTH HAVEN",0,"Town of North Haven Volunteer Firefighters'  Pension Plan",1,0,0,0,0,0,1,0,,0,81,0,,,,902651,1004057,6.7500000000000004e-02,6.7500000000000004e-02,6.7400000000000002e-02,21356,21356,,"2017-07-01 00:00:00",1
1478,"NORTH HAVEN",0,"Town of North Haven Pension Plan - Elected Officials",0,0,0,0,0,0,0,0,"Elected Officials",1,5,1,,,,2207550,5330,3.8699999999999998e-02,3.8699999999999998e-02,,176459,128731,194195,"2017-07-01 00:00:00",1
1479,"NAUGATUCK",0,"The Borough of Naugatuck Employee Pension Plan",0,1,0,1,0,0,0,0,,0,795,0,,,,138209723,109023272,7.2499999999999995e-02,7.2499999999999995e-02,9.0999999999999998e-02,4523400,5155791,18862747,"2016-07-01 00:00:00",1
1480,"NAUGATUCK",0,"The Borough of Naugatuck Fire Plan",0,1,0,0,0,0,1,0,,0,69,0,,,,41829283,37356512,7.2499999999999995e-02,7.2499999999999995e-02,8.8000000000000009e-02,878174,952351,2379853,"2016-07-01 00:00:00",1
1481,"NEW FAIRFIELD",0,"New Fairfield Board of Education Retirement Income Plan",0,0,0,0,0,0,0,1,,0,187,0,,,,8663442,8269323,6.2500000000000000e-02,6.2500000000000000e-02,5.1399999999999994e-02,311460,311460,3847329,"2017-07-01 00:00:00",1
1482,"NEW FAIRFIELD",0,"Town of New Fairfield Town Employees Retirement Plan",0,0,0,1,0,0,0,0,,0,88,0,,,,9375721,8736388,6.7500000000000004e-02,6.7500000000000004e-02,6.7299999999999999e-02,341716,341716,2637481,"2017-07-01 00:00:00",1
