Record Num,Entity,Type of Plan,Plan Name,Volunteer,All Grps,Gen'l Twn Grp,Police Grp,Fire Grp,Teachers,NonCrtfd Ed Grp,Other Dscrptn,Other Grp,Number of Members:,Pay-As-You-Go,req'd emplyr contrib,emplyr contrib made,contrib percentage,GASB5 ValDate,GASB5 PBO,GASB5 NetAssets,GASB45 ValDate,GASB45 AAL,GASB45 AssetValue,Comments,Alternate Method,Plan NOPEBO,footnotes,Trust or Equivalent,Healthcare,Insurance,Other OPEB,DesriptionOtherOPEB
956,"KILLINGLY",0,"Town of Killingly OPEB Plan",0,1,0,0,0,0,0,,0,263,1,515900,57000,0,,,,"2015-07-01 00:00:00",6913000,0,,0,4666000,,1,1,1,0,
957,"LEDYARD",0,"Town of Ledyard OPEB Plan",0,0,0,0,0,1,1,,0,344,1,953325,394415,0,,,,"2015-07-01 00:00:00",12569506,0,,0,3748657,,0,1,0,0,
958,"HAMDEN",0,"Town of Hamden OPEB Plan",0,1,0,0,0,0,0,,0,2908,1,32492119,14650000,0,,,,"2016-07-01 00:00:00",485508647,-705951,"Checked pay-as-you-go because net position in trust fund is negative.",0,187455727,,1,1,1,0,
959,"MONROE",0,"Town of Monroe - Police OPEB Plan",0,0,0,1,0,0,0,,0,45,0,389752,390000,0,,,,"2016-07-01 00:00:00",2157704,427082,"Police Aal & AVA info. From pgs. 55 & 75.  No NOPEBO (Asset) because GASB Stmt. 75 implemented.",0,,,1,1,0,0,
960,"MONROE",0,"Town of Monroe Board of Education OPEB Plan",0,0,0,0,0,1,1,,0,568,1,737503,751759,0,,,,"2016-07-01 00:00:00",9573628,0,"Board of Ed Contribution information & AVA/AVL info.from P. 77.",0,2430607,,0,1,0,0,
961,"NAUGATUCK",0,"Naugatuck OPEB Plan",0,1,0,0,0,0,0,,0,1386,0,13498000,7585727,0,,,,"2016-07-01 00:00:00",193330406,8424921,"AAL & AVA informaiton from top of page 67.  Contribution info. Fr. P. 84.  New GASB Stmts. Implemented.  Therefore, no NOPEBo (Asset.)",0,,,1,1,1,0,
962,"NEW HAVEN",0,"City of New Haven OPEB Plan",0,1,0,0,0,0,0,,0,6161,0,50008000,27820000,0,,,,"2015-07-01 00:00:00",557227000,338000,,0,166605000,,1,1,1,0,
963,"NORTH BRANFORD",0,"Town of North Branford OPEB Plan",0,1,0,0,0,0,0,,0,341,0,558000,558000,0,,,,"2016-07-01 00:00:00",7471000,2246000,,0,-153479,,1,1,1,0,
964,"ORANGE",0,"Town of Orange OPEB Plan-Retirees",0,1,0,0,0,0,0,,0,344,1,2684676,1040184,0,,,,"2014-07-01 00:00:00",30453882,0,,0,9313812,,0,1,0,0,
965,"PROSPECT",0,"Town of Prospect-OPEB",0,1,0,0,0,0,0,,0,,1,64367,21666,0,,,,"2017-06-30 00:00:00",596435,0,,1,583371,,0,1,0,0,
966,"PUTNAM",0,"Town of Putnam Medical Benefit Plan",0,0,0,0,0,1,1,,0,,1,561100,23911,0,,,,"2014-07-01 00:00:00",6061400,0,,0,3902469,,0,1,0,0,
967,"SPRAGUE",0,"Sprague Public Schools OPEB Plan",0,0,0,0,0,1,0,,0,37,1,69307,19921,0,,,,"2015-07-01 00:00:00",685020,0,,0,455944,,0,1,0,0,
968,"STAFFORD",0,"Stafford Board of Education OPEB Plan",0,0,0,0,0,1,1,,0,298,1,421800,17000,0,,,,"2017-01-01 00:00:00",3609300,0,,0,2305300,,0,1,0,0,
969,"STERLING",0,"Sterling Public Schools OPEB Program",0,0,0,0,0,1,0,,0,,1,418505,100510,0,,,,"2016-06-30 00:00:00",5119770,0,,1,3244671,,0,1,0,0,
970,"THOMASTON",0,"Town of Thomaston OPEB Plan -Town",0,1,0,0,0,0,0,,0,70,0,1151113,726545,0,,,,"2016-07-01 00:00:00",21480568,248947,,0,,,1,1,0,0,
971,"THOMASTON",0,"Town of Thomaston OPEB Plan - Board of Education",0,0,0,0,0,1,1,,0,104,1,548111,174221,0,,,,"2016-07-01 00:00:00",6010952,0,,0,,,0,1,1,0,
972,"TORRINGTON",0,"City of Torrington OPEB Plan",0,1,0,0,0,0,0,,0,1275,0,11094900,4306115,0,,,,"2016-07-01 00:00:00",121918967,51417,"GASB Stmt. 74 implemented.  Thus, no NOPEBO (Asset) figure.",0,,,1,1,1,0,
973,"VERNON",0,"Town of Vernon OPEB Plan - Town",0,1,0,0,0,0,0,,0,818,0,719304,660185,0,,,,"2016-07-01 00:00:00",7847638,684481,,0,2513522,,1,1,0,0,
974,"WATERBURY",0,"City of Waterbury OPEB Plan",0,1,0,0,0,0,0,,0,5958,1,76186000,33729000,0,,,,"2016-07-01 00:00:00",894014000,0,,0,323251000,,0,1,1,0,
975,"WESTBROOK",0,"Town of Westbrook OPEB Plan - Town",0,1,0,0,0,0,0,,0,47,1,51117,18628,0,,,,"2014-07-01 00:00:00",418404,0,,0,227194,,0,1,0,0,
976,"WESTBROOK",0,"Town of Westbrook OPEB Plan - Board of Education",0,0,0,0,0,1,1,,0,165,1,97700,29587,0,,,,"2014-07-01 00:00:00",1430011,0,,0,875306,,0,1,0,0,
977,"WETHERSFIELD",0,"Town of Wethersfield OPEB Plan",0,1,0,0,0,0,0,,0,945,0,3559181,2503997,0,,,,"2015-07-01 00:00:00",49268000,11340000,,0,14025733,,1,1,0,0,
978,"WESTPORT",0,"Town of Westport OPEB Plan",0,1,0,0,0,0,0,,0,1519,0,10394080,10129566,0,,,,"2015-07-01 00:00:00",115510000,35981000,,0,20728104,,1,1,1,0,
979,"WILLINGTON",0,"Town of Willington OPEB Plan - Teachers",0,0,0,0,0,1,0,,0,38,1,66173,40572,0,,,,"2017-06-30 00:00:00",1122628,0,,0,1041677,,0,1,0,0,
980,"WINDHAM",0,"Town of Windham OPEB Plan",0,1,0,0,0,0,0,,0,,1,1276600,298434,0,,,,"2016-07-01 00:00:00",14667655,0,"Used Actuarial Valuation Date of 7/1/16 per Sch. Of Funding Progress - p. 59 & p. 65.",0,13278841,,0,1,1,0,
981,"WINDSOR",0,"Town of Windsor OPEB Plan",0,1,0,0,0,0,0,,0,901,0,4883931,2410939,0,,,,"2015-07-01 00:00:00",52676000,407000,,0,39897150,,1,1,1,0,
982,"WOLCOTT",0,"Town of Wolcott OPEB Plan",0,1,0,0,0,0,0,,0,557,1,1918729,860811,0,,,,"2016-07-01 00:00:00",23652176,0,,0,9266972,,0,1,0,0,
983,"WOODSTOCK",0,"Town of Woodstock OPEB Plan - Public Schools",0,0,0,0,0,1,0,,0,,1,550313,67640,0,,,,"2015-06-30 00:00:00",8435837,0,,1,4585553,,0,1,0,0,
984,"STONINGTON",0,"Town of Stonington OPEB Plan",0,1,0,0,0,0,0,,0,449,0,446489,461649,0,,,,"2015-07-01 00:00:00",6632834,1181966,"New GASB Stmts. Implemented.  Thus, no NOPEBO (Asset).",0,,,1,1,0,0,
