Record Num,Entity,Type of Plan,Plan Name,Volunteer,Closed Plan,MERS Plan,All Grps,Gen'l Twn Grp,Police Grp,Fire Grp,NonCrtfd Ed Grp,Other Dscrptn,Other Grp,Number of Members:,Pay-As-You-Go,Comments,Plan NPO,footnotes,Total Pension Liability-GASB6768,Plan Fiduciary Net Position-GASB6768,Investment Rate of Return-GASB6768,Discount Rate-GASB6768,Money-Weighted Rate of Return-GASB6768,Emplyr Required ADC-GASB67,Emplyr Contribution-GASB67,Covered Employee Payroll-GASB6768,Valuation Date--GASB6768,Entry Age Method
955,"DANBURY",0,"Post 1967 Fire Pension Plan",0,1,0,0,0,0,1,0,,0,193,0,,,,92085519,66387139,7.2499999999999995e-02,7.2499999999999995e-02,-2.9399999999999999e-02,2473000,3327082,8715000,"2014-07-01 00:00:00",1
956,"DANBURY",0,"Post 1983 Police Pension Plan",0,0,0,0,0,1,0,0,,0,167,0,,,,50136766,29908430,7.2499999999999995e-02,7.2499999999999995e-02,-2.5800000000000000e-02,2417000,2385261,10554000,"2014-07-01 00:00:00",1
957,"DANBURY",0,"Post 2011 Fire Pension Plan",0,0,0,0,0,0,1,0,,0,14,0,,,,258632,244765,7.2499999999999995e-02,7.2499999999999995e-02,4.3000000000000000e-03,42000,64490,771841,"2014-07-01 00:00:00",1
958,"DARIEN",0,"Town of Darien Town Pension Fund",0,0,0,1,0,0,0,0,,0,569,0,,,,65567886,67754671,6.5000000000000002e-02,6.5000000000000002e-02,3.3700000000000001e-02,1628802,1628802,19953035,"2016-07-01 00:00:00",1
959,"DARIEN",0,"Town of Darien Police Pension Fund",0,0,0,0,0,1,0,0,,0,105,0,,,,42468356,46266885,6.5000000000000002e-02,6.5000000000000002e-02,3.4500000000000003e-02,588454,588454,5059519,"2016-07-01 00:00:00",1
960,"EAST HAMPTON",0,"East Hampton Employees' Retirement Plan",0,0,0,1,0,0,0,0,,0,369,0,,,,37581271,27127624,7.0000000000000007e-02,7.0000000000000007e-02,-4.0000000000000002e-04,957490,960000,7202832,"2015-07-01 00:00:00",1
961,"EAST HARTFORD",0,"East Hartford Employees' Retirement Plan",0,1,0,1,0,0,0,0,,0,1278,0,,,,389116000,208215000,8.0000000000000002e-02,8.0000000000000002e-02,1.1000000000000001e-03,11879000,11856000,40059000,"2015-07-01 00:00:00",1
962,"ENFIELD",0,"Town of Enfield Pension Plan Gr-1663",0,0,0,1,0,0,0,0,,0,962,0,,,,70685000,63254000,7.0000000000000007e-02,7.0000000000000007e-02,2.2000000000000002e-02,2099000,2099000,21969000,"2015-07-01 00:00:00",1
963,"ENFIELD",0,"Town of Enfield Police Department Pension Plan - Gr2299",0,0,0,0,0,1,0,0,,0,170,0,,,,65584000,54585000,7.0000000000000007e-02,7.0000000000000007e-02,1.8000000000000002e-02,1966000,1966000,6293000,"2015-07-01 00:00:00",1
964,"ESSEX",0,"Town of Essex Employees' Retirement Plan",0,0,0,1,0,0,0,0,,0,71,0,,,,4251302,2921066,7.4999999999999997e-02,7.4999999999999997e-02,-1.7100000000000001e-02,230516,231680,1813057,"2014-07-01 00:00:00",1
965,"ESSEX",0,"Town of Essex Merit Service Plan",1,0,0,0,0,0,1,0,,0,72,0,,,,1417674,792111,7.4999999999999997e-02,7.4999999999999997e-02,-1.8799999999999997e-02,67899,67899,,"2014-07-01 00:00:00",1
966,"ESSEX",0,"Town of Essex Police Retirement Plan",0,0,0,0,0,1,0,0,,0,7,0,,,,1624326,634701,7.4999999999999997e-02,7.4999999999999997e-02,-1.5700000000000002e-02,123060,123060,261743,"2014-07-01 00:00:00",1
967,"FARMINGTON",0,"Town of Farmington Retirement Income Plan",0,0,0,1,0,0,0,0,,0,655,0,,,,111372098,78276984,7.0000000000000007e-02,7.0000000000000007e-02,-2.5000000000000001e-03,3040676,3110676,20903455,"2015-07-01 00:00:00",1
968,"GLASTONBURY",0,"Town of Glastonbury Pension Plan",0,0,0,1,0,0,0,0,,0,846,0,,,,175930957,120441807,7.0000000000000007e-02,7.0000000000000007e-02,-1.2000000000000000e-02,6118624,6118624,26362701,"2015-07-01 00:00:00",1
969,"GRANBY",0,"Town of Granby Pension Plan",0,0,0,1,0,0,0,0,,0,116,0,,,,18869539,14888369,7.3749999999999996e-02,7.3749999999999996e-02,-1.9000000000000000e-02,470130,470130,3913965,"2015-07-01 00:00:00",1
970,"GREENWICH",0,"Retirement System of The Town of Greenwich",0,0,0,1,0,0,0,0,,0,2311,0,"Note:  We call the Police Benefit Pension Fund a DC fund per e-mail request from Peter Mynarski, Greenwich's Controller, to David L. on 5/30/14.",,,548971246,385271718,6.7500000000000004e-02,6.7500000000000004e-02,-1.1000000000000001e-03,21610634,21611000,69009508,"2015-07-01 00:00:00",1
971,"GROTON",0,"Town of Groton - Retirement System",0,0,0,1,0,0,0,0,,0,619,0,,,,117313592,97068209,7.7499999999999999e-02,7.7499999999999999e-02,-2.9999999999999997e-04,2553991,2553991,21927290,"2015-07-01 00:00:00",1
972,"HADDAM",0,"Town of Haddam Employee Pension Plan",0,0,0,1,0,0,0,0,,0,47,0,"used payroll figure per p. 43.",,,5307228,4301980,6.5000000000000002e-02,6.5000000000000002e-02,-5.6000000000000008e-03,255222,256564,1258691,"2016-01-01 00:00:00",1
973,"HADDAM",0,"Town of Haddam Volunteer Firefighter's Plan",1,0,0,0,0,0,1,0,,0,136,0,,,,1952305,1452063,6.5000000000000002e-02,6.5000000000000002e-02,-7.3000000000000001e-03,96615,60922,,"2015-07-01 00:00:00",1
974,"KILLINGLY",0,"Town of Killingly Retirement Income Plan",0,0,0,1,0,0,0,0,,0,157,0,,,,5580114,5642370,7.0000000000000007e-02,7.0000000000000007e-02,7.3000000000000001e-03,122206,122207,2267863,"2015-07-01 00:00:00",1
975,"LEDYARD",0,"Town of Ledyard Pension Plan",0,0,0,1,0,0,0,0,,0,216,0,,,,26296131,19771699,6.2500000000000000e-02,6.2500000000000000e-02,8.1000000000000013e-03,1026595,1109374,5884824,"2015-07-01 00:00:00",1
976,"LITCHFIELD",0,"Town of Litchfield Municipal Employees Retirement Plan",0,0,0,1,0,0,0,0,,0,177,0,,,,16343434,12004230,7.0000000000000007e-02,7.0000000000000007e-02,1.0100000000000000e-02,669000,682000,4272039,"2014-07-01 00:00:00",1
977,"LITCHFIELD",0,"Volunteer Fire Dept. Supplemental Retirement Plan",1,0,0,0,0,0,1,0,,0,273,0,,,,4053725,3369413,7.0000000000000007e-02,7.0000000000000007e-02,1.0200000000000001e-02,107000,154000,,"2014-07-01 00:00:00",1
978,"MERIDEN",0,"Meriden Employees' Retirement Plan",0,1,0,1,0,0,0,0,,0,1150,0,,,,182654326,131835469,8.0000000000000002e-02,8.0000000000000002e-02,-2.4199999999999999e-02,3218884,3264731,39460000,"2016-06-30 00:00:00",1
979,"MERIDEN",0,"Meriden Police Pension Plan",0,1,0,0,0,1,0,0,,0,194,0,,,,113372222,56514004,8.0000000000000002e-02,8.0000000000000002e-02,-2.3799999999999998e-02,4441422,4441422,3904000,"2016-06-30 00:00:00",1
980,"MERIDEN",0,"Meriden Firemen's Pension Plan",0,1,0,0,0,0,1,0,,0,171,0,,,,86688597,44669265,8.0000000000000002e-02,8.0000000000000002e-02,-2.3799999999999998e-02,3040690,3040690,3533000,"2016-06-30 00:00:00",1
981,"MIDDLEBURY",0,"Town of Middlebury Retirement Plan",0,0,0,1,0,0,0,0,,0,93,0,,,,20021277,14588387,7.2499999999999995e-02,7.2499999999999995e-02,-8.0000000000000002e-03,512913,512913,3157080,"2015-07-01 00:00:00",1
982,"MIDDLETOWN",0,"City of Middletown Retirement System",0,0,0,1,0,0,0,0,,0,1024,0,,,,339922000,366544000,7.0999999999999994e-02,7.0999999999999994e-02,-2.0000000000000000e-03,2630000,2630000,38802000,"2015-07-01 00:00:00",1
983,"MONROE",0,"Town of Monroe Retirement Income Plan",0,0,0,1,0,0,0,0,,0,300,0,"Money-Weighted ROR pcts. Are reported separately for Town and Bd. Of Ed on p. 48.  Pension is considered one plan per Marcia Marien e-mail  sent 9/13/16.",,,25611640,20521833,7.4999999999999997e-02,7.4999999999999997e-02,,758944,750541,7703364,"2014-07-01 00:00:00",1
1009,"PORTLAND",0,"Town of Portland Defined Benefit Plan",0,0,0,1,0,0,0,0,,0,151,0,,,,26807223,16914442,7.4999999999999997e-02,7.4999999999999997e-02,6.0999999999999995e-03,943254,912816,3931831,"2015-07-01 00:00:00",1
1010,"PORTLAND",0,"Portland Volunteer Fire Department Plan",1,0,0,0,0,0,1,0,,0,67,0,,,,1160842,212452,5.9999999999999998e-02,5.9999999999999998e-02,6.9999999999999993e-03,90218,84000,,"2015-07-01 00:00:00",1
1011,"EAST LYME",0,"Employee Pension Plan Ga-1006",0,0,0,1,0,0,0,0,,0,252,0,,,,24382345,17806750,7.0000000000000007e-02,7.0000000000000007e-02,-2.0999999999999999e-03,926720,938749,8524401,"2016-01-01 00:00:00",1
1012,"PUTNAM",0,"Town of Putnam Pension Plan",0,0,0,1,0,0,0,0,,0,224,0,,,,10724584,11810617,7.0000000000000007e-02,7.0000000000000007e-02,-8.3000000000000001e-03,185420,185420,4304604,"2015-07-01 00:00:00",0
1013,"SALISBURY",0,"Town of Salisbury Pension Plan",0,1,0,1,0,0,0,0,,0,6,0,"Note:  Used covered payroll amt. from. P. 44.  The FY 2015 covered p/r amt. on this page is what we used for last year's indicators.",,,1092481,939355,7.4999999999999997e-02,7.4999999999999997e-02,4.0000000000000001e-02,44278,44278,161287,"2015-01-01 00:00:00",1
1014,"SHERMAN",0,"Town of Sherman Pension Plan",0,1,0,1,0,0,0,0,,0,32,0,,,,940477,953888,5.9999999999999998e-02,5.9999999999999998e-02,-6.9999999999999993e-03,18716,67000,,"2016-07-01 00:00:00",0
1015,"SOMERS",0,"Town of Somers Town Plan",0,0,0,1,0,0,0,0,,0,44,0,,,,3295661,3221252,6.5000000000000002e-02,6.5000000000000002e-02,3.8399999999999997e-02,137126,137126,1422470,"2015-07-01 00:00:00",0
1016,"SOMERS",0,"Town of Somers Board of Education Plan",0,0,0,0,0,0,0,1,,0,90,0,,,,5236186,4086002,5.9999999999999998e-02,5.9999999999999998e-02,1.5200000000000000e-02,331755,334615,1515260,"2016-07-01 00:00:00",1
1017,"SOMERS",0,"Town of Somers Firefighters' Plan",1,0,0,0,0,0,1,0,,0,75,0,,,,313668,327592,6.5000000000000002e-02,6.5000000000000002e-02,1.9000000000000000e-02,2380,2380,,"2014-07-01 00:00:00",0
1018,"SOUTHBURY",0,"Town of Southbury Retirement Income Plan",0,0,0,1,0,0,0,0,,0,196,0,,,,22227333,16851432,7.0000000000000007e-02,7.0000000000000007e-02,-6.9999999999999993e-03,988541,989000,5096060,"2015-07-01 00:00:00",1
1019,"STAFFORD",0,"Town of Stafford Pension Plan",0,1,0,1,0,0,0,0,,0,300,1,,,,21670618,13386416,7.2499999999999995e-02,7.0000000000000007e-02,-1.4199999999999999e-02,1109486,1129644,5672766,"2015-01-01 00:00:00",1
1020,"STONINGTON",0,"Town of Stonington Retirement Plan",0,0,0,1,0,0,0,0,,0,351,0,,,,34071356,29192848,6.7500000000000004e-02,6.7500000000000004e-02,-2.8000000000000004e-03,1044301,1029505,8535124,"2014-06-30 00:00:00",1
1021,"THOMASTON",0,"Town of Thomaston Retirement Plan",0,1,0,1,0,0,0,0,,0,156,0,,,,20251046,14640061,7.0000000000000007e-02,7.0000000000000007e-02,8.3000000000000001e-03,741209,800000,3415672,"2016-06-30 00:00:00",1
1022,"TORRINGTON",0,"City of Torrington Police And Firemen's Retirement Fund",0,1,0,0,0,1,1,0,,0,281,0,"Did not see L/T Inv. Rate of Return listed.",,,87109682,51907944,,7.4999999999999997e-02,-9.1999999999999998e-03,3690619,3795161,8797081,"2014-07-01 00:00:00",1
1023,"TORRINGTON",0,"City of Torrington Municipal Employees' Retirement Fund",0,1,0,0,1,0,0,1,"Public Works",1,265,0,"Did not see L/T Inv. Rate of Return listed.",,,46336750,35257198,,7.4999999999999997e-02,-7.1999999999999998e-03,1349133,1521271,7180419,"2014-07-01 00:00:00",1
1024,"TRUMBULL",0,"Town of Trumbull Retirement Plan",0,0,0,0,1,0,0,1,,0,784,0,"Used Actuarial Valuation Date of 7/1/15 from page 68.  7/1/14 Act. Val. Date was listed in last year's Pension database.",,,93152672,28599504,7.4999999999999997e-02,5.6399999999999999e-02,1.6059999999999999e-01,4144000,4144000,18823000,"2015-07-01 00:00:00",1
1025,"TRUMBULL",0,"Town of Trumbull Police Benefit Retirement Plan",0,0,0,0,0,1,0,0,,0,122,0,,,,76862339,52120441,8.0000000000000002e-02,7.4400000000000008e-02,1.2990000000000002e-01,2907000,2907000,5995000,"2015-07-01 00:00:00",1
1026,"VERNON",0,"Police Pension Plan",0,0,0,0,0,1,0,0,,0,102,0,,,,41058435,19263107,7.0000000000000007e-02,7.0000000000000007e-02,2.0000000000000000e-03,1639455,1639455,4747257,"2016-01-01 00:00:00",1
1027,"VERNON",0,"Town Pension Plan",0,0,0,0,1,0,0,1,,1,777,0,,,,74529518,38362379,7.0000000000000007e-02,7.0000000000000007e-02,2.0000000000000000e-03,2383370,2383370,14789154,"2016-01-01 00:00:00",1
1028,"VERNON",0,"Volunteer Fire Dept. Retirement Plan",1,0,0,0,0,0,1,0,,0,173,0,,,,1397364,1441953,6.5000000000000002e-02,6.5000000000000002e-02,-4.8700000000000000e-02,39924,39924,,"2016-01-01 00:00:00",1
1029,"WALLINGFORD",0,"Town of Wallingford Consolidated Pension Plan",0,0,0,1,0,0,0,0,,0,1207,0,,,,237561000,172076000,7.5999999999999998e-02,7.5999999999999998e-02,4.5999999999999999e-03,8411000,8411000,41595000,"2015-07-01 00:00:00",1
1030,"WALLINGFORD",0,"Town of Wallingford Volunteer Firefighters Plan",1,0,0,0,0,0,1,0,,0,158,0,,,,1449000,1272000,7.5999999999999998e-02,7.5999999999999998e-02,-7.9000000000000008e-03,41000,41000,,"2015-07-01 00:00:00",1
1031,"WATERBURY",0,"City of Waterbury Retirement Fund",0,0,0,1,0,0,0,0,,0,4034,0,,,"***",611580000,389890000,8.1999999999999990e-02,8.1999999999999990e-02,-4.0000000000000002e-04,17003000,17003000,78534000,"2014-07-01 00:00:00",1
1032,"WATERFORD",0,"Town of Waterford Pension Trust Fund Plan",0,1,0,1,0,0,0,0,,0,17,0,,,,1126510,575470,6.2500000000000000e-02,6.2500000000000000e-02,1.7500000000000002e-02,83367,83367,,"2015-07-01 00:00:00",1
1033,"WEST HARTFORD",0,"Town of West Hartford Pension Fund",0,0,0,1,0,0,0,0,,0,2014,0,,,,414550000,175246000,7.4999999999999997e-02,7.4999999999999997e-02,-5.1999999999999998e-03,17917000,17917000,59332000,"2015-07-01 00:00:00",1
1034,"WESTBROOK",0,"Westbrook Retirement Plan",0,0,0,1,0,0,0,0,,0,137,0,,,,9232225,8011066,6.7500000000000004e-02,6.7500000000000004e-02,-7.4999999999999997e-03,401327,401327,3569170,"2015-07-01 00:00:00",1
1035,"WESTBROOK",0,"Westbrook Volunteer Firefighters' Pension Fund",1,0,0,0,0,0,1,0,,0,74,0,,,,1794644,1112847,6.7500000000000004e-02,6.7500000000000004e-02,-7.0999999999999995e-03,134759,134759,,"2015-07-01 00:00:00",1
1036,"WESTBROOK",0,"Constables Plan",0,0,0,0,0,1,0,0,,0,8,0,,,,284577,95758,6.7500000000000004e-02,6.7500000000000004e-02,-3.3000000000000000e-03,23547,23547,,"2015-07-01 00:00:00",1
1037,"WESTPORT",0,"Town of Westport - Police Pension Plan",0,0,0,0,0,1,0,0,,0,143,0,,,,100712936,82438322,6.1249999999999999e-02,6.1249999999999999e-02,-7.0000000000000010e-04,2725575,2725575,5363703,"2015-07-01 00:00:00",0
1038,"WESTPORT",0,"Town of Westport Fire Pension Fund",0,0,0,0,0,0,1,0,,0,124,0,,,,79913995,67882779,6.1249999999999999e-02,6.1249999999999999e-02,-7.0000000000000010e-04,2239366,2239366,5140048,"2015-07-01 00:00:00",1
1039,"WESTPORT",0,"Town of Westport Public Works Pension Plan",0,1,0,0,0,0,0,0,"Public Works",1,56,0,,,,17384245,17470488,6.1249999999999999e-02,6.1249999999999999e-02,-7.0000000000000010e-04,247130,247130,1698394,"2015-07-01 00:00:00",1
1040,"WESTPORT",0,"Town of Westport Municipal Interim Pension Fund",0,0,0,0,1,0,0,1,"Library",1,583,0,,,,68082616,64996463,6.1249999999999999e-02,6.1249999999999999e-02,-7.0000000000000010e-04,2099055,2099055,15392017,"2015-07-01 00:00:00",1
1041,"WESTPORT",0,"Town of Westport - Non Union Pension Plan",0,0,0,0,0,0,0,0,"Non-Union",1,160,0,,,,41491990,32896308,6.1249999999999999e-02,6.1249999999999999e-02,-7.0000000000000010e-04,1416354,1416354,6729260,"2015-07-01 00:00:00",1
1042,"WETHERSFIELD",0,"Town of Wethersfield Pension Plan",0,1,0,1,0,0,0,0,,0,579,0,,,,105688078,81593233,7.2499999999999995e-02,7.2499999999999995e-02,-1.1800000000000000e-02,2393435,2393435,17344941,"2015-07-01 00:00:00",1
1043,"WILLINGTON",0,"Town of Willington Pension Fund",0,0,0,1,0,0,0,0,,0,3,0,,,,647305,519431,7.0000000000000007e-02,7.0000000000000007e-02,1.1200000000000002e-02,25801,27905,181863,"2016-06-30 00:00:00",0
1044,"WINDSOR",0,"Town of Windsor Connecticut Retirement Plan",0,1,0,1,0,0,0,1,,1,533,0,,,,76623899,61248642,7.3749999999999996e-02,7.3749999999999996e-02,-2.0099999999999996e-02,1026539,1026539,14982909,"2015-07-01 00:00:00",1
1045,"WOLCOTT",0,"Town of Wolcott Town and Police Plan",0,0,0,0,1,1,0,0,,0,162,0,"Entry Age Cost Method per bottom of p. 69.  Money-weighted ROR from p. 70.",,,28619153,17737197,8.0000000000000002e-02,8.0000000000000002e-02,-1.0200000000000001e-02,1158247,1158500,5635836,"2015-01-01 00:00:00",1
1046,"WOLCOTT",0,"Town of Wolcott Board of Education",0,0,0,0,0,0,0,1,,0,194,0,,,,14512550,12051531,7.4999999999999997e-02,7.4999999999999997e-02,1.5100000000000001e-02,642343,610934,2984471,"2014-09-01 00:00:00",1
1047,"GROTON (CITY OF)",0,"City of Groton Retirement Plan",0,0,0,1,0,0,0,0,,0,335,0,,,,80049431,73816883,,7.4999999999999997e-02,1.0100000000000000e-02,1054700,1213572,14851967,"2014-07-01 00:00:00",1
1048,"WINDHAM",0,"Town of Windham Retirement Income Plan-Fire",0,0,0,0,0,0,1,0,,0,61,0,,,,13601571,11401374,7.0000000000000007e-02,7.0000000000000007e-02,2.1199999999999999e-01,714062,0,1923110,"2014-07-01 00:00:00",1
1049,"WINDHAM",0,"Town of Windham Retirement Income Plan-Police",0,0,0,0,0,1,0,0,,0,76,0,,,,21507530,19578202,7.0000000000000007e-02,7.0000000000000007e-02,1.6570000000000001e-01,790769,0,2825545,"2014-07-01 00:00:00",1
1050,"WINDHAM",0,"Town of Windham Retirement Income Plan-Municipal",0,0,0,0,1,0,0,0,,0,183,0,,,,15550740,13613657,7.4999999999999997e-02,7.4999999999999997e-02,1.1100000000000000e-02,518719,518719,5753499,"2014-01-01 00:00:00",1
1051,"WINDHAM",0,"Town of Windham Retirement Income Plan-Board of Education",0,0,0,0,0,0,0,1,,0,244,0,,,,9762054,8810672,6.5000000000000002e-02,6.5000000000000002e-02,3.9599999999999996e-02,411800,411800,3797635,"2014-07-01 00:00:00",1
1052,"HAMDEN",0,"Retirement Plan of The Town of Hamden",0,1,0,1,0,0,0,0,,0,1154,0,,,"***",441521657,154834124,7.0000000000000007e-02,7.0000000000000007e-02,1.3000000000000001e-02,21998113,12100000,28397008,"2015-07-01 00:00:00",1
1053,"NEW LONDON",0,"City of New London Contributory Pension Program",0,0,0,1,0,0,0,0,,0,369,1,,,,47366176,30841435,6.3799999999999996e-02,6.3799999999999996e-02,-8.9999999999999998e-04,903000,525279,6353404,"2014-07-01 00:00:00",1
1054,"NEW LONDON",0,"City of New London Noncontributory Pension Program",0,1,0,1,0,0,0,0,,0,38,0,,,,7285337,0,2.6000000000000002e-02,2.6000000000000002e-02,0.0000000000000000e+00,819000,716518,,"2014-07-01 00:00:00",1
1055,"NEW HARTFORD",0,"Town of New Hartford Pension Plan",0,1,0,1,0,0,0,0,,0,98,0,,,,4705584,3051052,7.4999999999999997e-02,7.4999999999999997e-02,-4.0999999999999995e-03,257906,263543,1845423,"2015-07-01 00:00:00",0
1056,"NEW FAIRFIELD",0,"Town of New Fairfield Town Employees Retirement Plan",0,0,0,1,0,0,0,0,,0,88,0,,,,8284809,7076007,6.7500000000000004e-02,6.7500000000000004e-02,-6.8999999999999999e-03,302287,302287,2272414,"2014-07-01 00:00:00",1
1057,"NEW FAIRFIELD",0,"New Fairfield Board of Education Retirement Income Plan",0,0,0,0,0,0,0,1,,0,178,0,,,,7119330,7031805,6.2500000000000000e-02,6.2500000000000000e-02,6.1999999999999998e-03,293885,294000,3402645,"2014-07-01 00:00:00",1
1058,"BROOKFIELD",0,"Town of Brookfield Pension Plan",0,0,0,1,0,0,0,0,,0,263,0,"Investment ROR = bottom of p. 47, under additional information and actuarial assumptions.",,,48406938,43372435,6.5000000000000002e-02,6.5000000000000002e-02,8.0000000000000002e-03,1224455,916398,9580299,"2015-01-01 00:00:00",1
984,"NAUGATUCK",0,"The Borough of Naugatuck Fire Plan",0,1,0,0,0,0,1,0,,0,73,0,,,"***",39110807,32782073,7.4999999999999997e-02,7.4999999999999997e-02,-2.8300000000000002e-02,1016600,1024100,3635100,"2014-07-01 00:00:00",1
985,"NAUGATUCK",0,"The Borough of Naugatuck Employee Pension Plan",0,1,0,1,0,0,0,0,,0,835,0,,,"***",133517267,94246825,7.4999999999999997e-02,7.4999999999999997e-02,-2.3799999999999998e-02,4524800,4177500,17439670,"2014-07-01 00:00:00",1
986,"NEW BRITAIN",0,"New Britain Policemen's Pension Fund",0,1,0,0,0,1,0,0,,0,256,0,,,"***",86496000,62893000,7.4999999999999997e-02,7.4999999999999997e-02,-1.8000000000000002e-02,1413000,1360000,7184000,"2014-07-01 00:00:00",1
987,"NEW BRITAIN",0,"New Britain Firemen's Pension Fund",0,1,0,1,0,0,1,0,,0,221,0,,,"***",99070000,73624000,7.4999999999999997e-02,7.4999999999999997e-02,-1.1000000000000001e-03,1459000,888000,6965000,"2014-07-01 00:00:00",1
988,"NEW CANAAN",0,"Town of New Canaan Retirement Plan",0,0,0,1,0,0,0,0,,0,818,0,,,,118741550,124431132,6.8499999999999991e-02,6.8499999999999991e-02,1.5500000000000000e-02,781558,781558,22449000,"2014-07-01 00:00:00",1
989,"NEW HAVEN",0,"City Employees' Retirement Fund of New Haven",0,0,0,0,1,0,0,1,"FULL-TIME ELECTED OR APPOINTED OFFICERS",1,2090,0,,,,459456387,153440281,8.0000000000000002e-02,8.0000000000000002e-02,-2.6800000000000001e-02,19514619,19555672,51230910,"2014-07-01 00:00:00",1
990,"NEW HAVEN",0,"Pension Fund For New Haven Policemen And Firemen",0,0,0,0,0,1,1,0,,0,1916,0,,,,701102039,302717214,8.0000000000000002e-02,8.0000000000000002e-02,-1.7899999999999999e-02,26297294,26306000,53433356,"2014-07-01 00:00:00",1
991,"NEWTOWN",0,"Town of Newtown Retirement System",0,0,0,1,0,0,0,0,,0,543,0,"Note: As the benefits for both police and Town/Nonctfd Bd of Ed employees can be paid from the assets of the fund's pooled investments, GAAP indicates that it shoud be reported as one DB Plan.  (Per Plan Administration, p. 71.)",,,48064172,34587299,7.4999999999999997e-02,7.4999999999999997e-02,-2.8300000000000002e-02,1422737,1422737,18441265,"2016-06-30 00:00:00",1
992,"NORFOLK",0,"Town of Norfolk Pension Plan",0,1,0,1,0,0,0,0,,0,30,0,,,,1460698,1918887,5.9999999999999998e-02,5.9999999999999998e-02,1.9799999999999998e-02,11857,175353,,"2015-07-01 00:00:00",0
993,"NORTH BRANFORD",0,"Retirement Plan For Employees of The Town of North Branford - Municipal Employees",0,1,0,1,0,0,0,0,,0,93,0,,,,9126496,4583516,7.0000000000000007e-02,7.0000000000000007e-02,-1.1800000000000000e-02,318927,318927,1181066,"2015-07-01 00:00:00",1
994,"NORTH BRANFORD",0,"Retirement Plan For Employees of The Town of North Branford - Police",0,0,0,0,0,1,0,0,,0,36,0,,,,11743061,6275314,7.0000000000000007e-02,7.0000000000000007e-02,1.7299999999999999e-02,788048,788048,1831989,"2015-07-01 00:00:00",1
995,"NORTH BRANFORD",0,"Retirement Plan For Employees of North Branford - Firefighters",1,0,0,0,0,0,1,0,,0,141,0,,,,3365729,1768334,7.0000000000000007e-02,7.0000000000000007e-02,-1.5100000000000001e-02,190992,190992,,"2015-07-01 00:00:00",0
996,"NORWALK",0,"Police Benefit Fund",0,0,0,0,0,1,0,0,,0,378,0,,,,148610777,102874417,7.4999999999999997e-02,7.4999999999999997e-02,-2.1099999999999997e-02,4314628,4314628,13362925,"2015-07-01 00:00:00",1
997,"NORWALK",0,"Fire Benefit Fund",0,0,0,0,0,0,1,0,,0,291,0,,,,122595072,94821720,7.4999999999999997e-02,7.4999999999999997e-02,-2.1000000000000001e-02,2565634,2565634,10423875,"2015-07-01 00:00:00",1
998,"NORWALK",0,"Employees' Pension Plan",0,1,0,0,1,0,0,1,,0,1315,0,,,,233213616,178087011,7.4999999999999997e-02,7.4999999999999997e-02,-2.1200000000000000e-02,4776855,4896090,33875261,"2015-07-01 00:00:00",1
999,"NORWALK",0,"Food Service Employees' Plan",0,0,0,0,0,0,0,0,"Food Service",1,116,0,,,,3236711,2022581,7.4999999999999997e-02,7.4999999999999997e-02,-2.1600000000000001e-02,127765,127765,1096412,"2015-07-01 00:00:00",1
1000,"NORWICH",0,"City of Norwich Employees' Retirement Fund",0,0,0,1,0,0,0,0,,0,1223,0,,,,264347000,151881000,7.7499999999999999e-02,7.7499999999999999e-02,-1.8100000000000002e-02,9740000,7581000,40590000,"2015-07-01 00:00:00",1
1001,"NORWICH",0,"City of Norwich Volunteer Firefighters' Relief Plan",1,0,0,0,0,0,1,0,,0,176,0,,,,5963000,2230000,7.0000000000000007e-02,7.0000000000000007e-02,-3.7000000000000002e-03,374000,351000,,"2015-07-01 00:00:00",1
1002,"OLD SAYBROOK",0,"Town of Old Saybrook Retirement Plan",0,0,0,1,0,0,0,0,,0,200,0,,,,36414570,19138000,7.7499999999999999e-02,4.2199999999999994e-02,-1.1000000000000001e-03,802803,475113,5040802,"2015-07-01 00:00:00",1
1003,"OLD SAYBROOK",0,"Town of Old Saybrook Fire Company #1 Retirement Plan",1,0,0,0,0,0,1,0,,0,113,0,,,,2041491,889633,7.7499999999999999e-02,7.7499999999999999e-02,-1.1000000000000001e-03,127111,127411,,"2015-07-01 00:00:00",1
1004,"ORANGE",0,"Town of Orange Employee Pension And Retirement Income Plan",0,1,0,1,0,0,0,0,,0,84,0,,,,10686272,7292220,7.2499999999999995e-02,7.2499999999999995e-02,-2.0499999999999997e-02,275185,275185,789203,"2016-01-01 00:00:00",1
1005,"ORANGE",0,"Retirement Plan For Police Officers of Town of Orange",0,1,0,0,0,1,0,0,,0,49,0,,,,23772327,14718350,7.2499999999999995e-02,7.2499999999999995e-02,-1.7399999999999999e-02,758092,758092,1185932,"2016-01-01 00:00:00",0
1006,"PLAINFIELD",0,"Town of Plainfield Employees' Retirement Plan",0,0,0,1,0,0,0,0,,0,399,0,,,,23415665,17943807,7.0000000000000007e-02,7.0000000000000007e-02,7.9000000000000008e-03,1472606,1125405,6365897,"2016-06-30 00:00:00",0
1007,"PLAINVILLE",0,"Town of Plainville Retirement Plan - Municipal Employees",0,1,0,1,0,0,0,0,,0,117,0,,,,15443963,12016202,7.7499999999999999e-02,7.7499999999999999e-02,1.8000000000000000e-03,388078,388078,1546978,"2015-07-01 00:00:00",1
