Record Num,Entity,Type of Plan,Plan Name,Volunteer,All Grps,Gen'l Twn Grp,Police Grp,Fire Grp,Teachers,NonCrtfd Ed Grp,Other Dscrptn,Other Grp,Number of Members:,Pay-As-You-Go,req'd emplyr contrib,emplyr contrib made,contrib percentage,GASB5 ValDate,GASB5 PBO,GASB5 NetAssets,GASB45 ValDate,GASB45 AAL,GASB45 AssetValue,Comments,Alternate Method,Plan NOPEBO,footnotes,Trust or Equivalent,Healthcare,Insurance,Other OPEB,DesriptionOtherOPEB
101,"ELLINGTON",0,"Town of Ellington Retirement Healthcare Plan",0,1,0,0,0,0,0,,0,,1,311447,150975,0,,,,"07/01/10 00:00:00",3675039,0,,0,557762,,0,1,0,0,
102,"ENFIELD",0,"Town of Enfield OPEB Plan",0,1,0,0,0,0,0,,0,1700,0,2173000,1806000,0,,,,"07/01/09 00:00:00",23965000,0,,0,-48000,,1,1,1,0,
103,"ESSEX",0,"Town of Essex Employees' OPEB Plan",0,1,0,0,0,0,0,,0,,1,39613,12479,0,,,,"07/01/09 00:00:00",789828,0,,0,85320,,0,1,0,0,
104,"ESSEX",0,"Town of Essex Teachers' OPEB Plan",0,0,0,0,0,1,0,,0,,1,45762,0,0,,,,"07/01/09 00:00:00",381411,0,,0,155266,,0,1,0,0,
105,"FARMINGTON",0,"Town of Farmington Post-Retirement Medical Program (RMP)",0,1,0,0,0,0,0,,0,873,1,2166027,1118293,0,,,,"06/30/11 00:00:00",30822853,0,,0,2890565,,0,1,0,0,
106,"GLASTONBURY",0,"Town of Glastonbury OPEB Plan",0,1,0,0,0,0,0,,0,1082,0,1330000,1220000,0,,,,"07/01/09 00:00:00",14286000,228000,,0,1418727,,1,1,1,0,
107,"GRANBY",0,"Town of Granby OPEB Plan - Town & Board of Education",0,1,0,0,0,0,0,,0,387,0,686000,406000,0,,,,"07/01/11 00:00:00",5180000,597000,,0,621713,,1,1,0,0,
108,"GREENWICH",0,"Retiree Medical and Life Plan ( RMLI Plan)",0,1,0,0,0,0,0,,0,3344,0,3722000,2729600,0,,,,"07/01/10 00:00:00",51807000,16323000,,0,-6298300,,1,1,1,0,
109,"GRISWOLD",0,"Town of Griswold OPEB Plan",0,1,0,0,0,0,0,,0,345,1,293949,118867,0,,,,"07/01/10 00:00:00",2034080,0,,0,730042,,0,1,1,0,
110,"GROTON",0,"Groton Retired Employees Healthcare Plan",0,1,0,0,0,0,0,,0,1136,0,3463000,4697236,0,,,,"07/01/11 00:00:00",40455000,5065000,,0,-490489,,1,1,0,0,
111,"GROTON (CITY)",0,"City of Groton OPEB Plan",0,1,0,0,0,0,0,,0,272,0,1347800,1210290,0,,,,"07/01/11 00:00:00",11958268,656070,,0,1523153,,1,1,1,0,
112,"HAMDEN",0,"Town of Hamden OPEB Plan",0,1,0,0,0,0,0,,0,1974,1,34822130,15847243,0,,,,"07/01/12 00:00:00",439980586,0,,0,100410498,,0,1,1,0,
113,"KILLINGLY",0,"Town of Killingly OPEB Plan - Board of Education",0,1,0,0,0,0,0,,0,,1,810700,122200,0,,,,"07/01/11 00:00:00",9244200,0,,0,2602500,,0,1,1,0,
114,"LEDYARD",0,"Town of Ledyard OPEB Plan",0,1,0,0,0,0,0,,0,,1,817000,501000,0,,,,"07/01/11 00:00:00",11827000,0,,0,1239182,,0,1,0,0,
115,"LITCHFIELD",0,"Town of Litchfield OPEB Plan - Teacher and Administrators",0,0,0,0,0,1,1,,0,162,0,553000,583000,0,,,,"07/01/10 00:00:00",5373000,0,,0,874000,,1,1,0,0,
116,"MANSFIELD",0,"Town of Mansfield Postemployment Healthcare Plan",0,1,0,0,0,0,0,,0,386,0,275600,253900,0,,,,"07/01/10 00:00:00",2351000,315000,,0,24601,,1,1,1,0,
117,"MERIDEN",0,"Meriden Postemployment Healthcare Plan",0,1,0,0,0,0,0,,0,2007,0,11081681,5613907,0,,,,"07/01/10 00:00:00",104364393,5142767,,0,39343294,,1,1,0,0,
118,"MIDDLEBURY",0,"Town of Middlebury OPEB Plan",0,1,0,0,0,0,0,,0,62,1,492390,127004,0,,,,"07/01/11 00:00:00",7177368,0,"THE NET OPEB OBLIGATION AMOUNT OF $1,384,628 FOR THE FYE 6/30/12 IN THE THREE YEAR TREND INFORMATION AT THE TOP OF PAGE 33 WAS USED FOR F. INDS. THE NOO OF $127,004 ON PAGE 32 IS INCORRECT.",0,1384628,,0,1,0,0,
119,"MIDDLETOWN",0,"The City of Middletown Plan",0,1,0,0,0,0,0,,0,1757,1,12023000,6878000,0,,,,"07/01/11 00:00:00",142921000,5799000,"Pg. 43, under funding policy, states pay-as-you-go basis.",0,28664000,,1,1,0,0,
120,"MONROE",0,"Town of Monroe - Police OPEB Plan",0,0,0,1,0,0,0,,0,,1,159926,42515,0,,,,"07/01/10 00:00:00",1568829,0,,0,346376,,0,1,0,0,
121,"MONROE",0,"Town of Monroe Board of Education OPEB Plan",0,0,0,0,0,1,1,,0,,1,545568,498525,0,,,,"06/30/12 00:00:00",9652132,0,,0,2266421,,0,1,1,0,
122,"NAUGATUCK",0,"Naugatuck OPEB Plan",0,1,0,0,0,0,0,,0,1320,1,14238500,6099700,0,,,,"07/01/10 00:00:00",142965000,0,,0,38773700,,1,1,1,0,
123,"NEW BRITAIN",0,"The City of New Britain OPEB Plan",0,1,0,0,0,0,0,,0,2635,0,4594000,4410000,0,,,,"07/01/10 00:00:00",48213000,974000,,0,794000,,1,1,0,0,
124,"NEW CANAAN",0,"Town of New Canaan OPEB Plan",0,1,0,0,0,0,0,,0,,0,1869692,2219634,0,,,,"07/01/10 00:00:00",15369964,3452023,,0,-509457,,1,1,0,0,
125,"NEW HAVEN",0,"City of New Haven OPEB Plan",0,1,0,0,0,0,0,,0,6654,1,38444000,22471000,0,,,,"07/01/11 00:00:00",444370000,227000,,0,103998500,,1,1,1,0,
126,"NEWTOWN",0,"Town of Newtown OPEB Plan",0,1,0,0,0,0,0,,0,,0,756952,811764,0,,,,"07/01/10 00:00:00",6397819,156261,,0,482457,,1,1,0,0,
127,"NORTH BRANFORD",0,"Town of North Branford OPEB Plan",0,1,0,0,0,0,0,,0,376,0,631000,594309,0,,,,"01/01/09 00:00:00",8331000,282000,,0,-149879,,1,1,1,0,
128,"NORTH STONINGTON",0,"Town of North Stonington OPEB Plan",0,0,0,0,0,1,0,,0,,1,149030,189390,0,,,,"07/01/10 00:00:00",9751156,0,"1/2/14-No info. In notes on AAL or AVA.  Since act. Val. Date was the same, used figures in 2011 audit, p. 39.",0,698162,,0,1,1,0,
129,"NORWALK",0,"City of Norwalk OPEB Plan",0,1,0,0,0,0,0,,0,3427,0,18629000,15524320,0,,,,"07/01/11 00:00:00",233552000,21113000,,0,16087225,,1,1,1,0,
130,"NORWICH",0,"The City of Norwich, Retiree Health Plan",0,1,0,0,0,0,0,,0,1200,0,6184000,6114000,0,,,,"07/01/11 00:00:00",57618000,4405000,,0,4490000,,1,1,1,0,
131,"OLD SAYBROOK",0,"Town of Old Saybrook OPEB Plan",0,1,0,0,0,0,0,,0,,1,852000,491000,0,,,,"07/01/10 00:00:00",9668000,0,,0,1629935,,0,1,1,0,
132,"ORANGE",0,"Town of Orange OPEB Plan-Retirees",0,1,0,0,0,0,0,,0,383,1,1204000,738000,0,,,,"07/01/10 00:00:00",12980000,0,,0,2568364,,0,1,0,0,
133,"PLAINFIELD",0,"Town of Plainfield OPEB Plan - Board of Education",0,0,0,0,0,1,1,,0,,1,897800,343135,0,,,,"07/01/10 00:00:00",10515600,0,,0,2601378,,0,1,0,0,
