Record Num,Entity,Type of Plan,Plan Name,Volunteer,Closed Plan,All Grps,Gen'l Twn Grp,Police Grp,Fire Grp,NonCrtfd Ed Grp,Other Dscrptn,Other Grp,Number of Members:,Pay-As-You-Go,req'd emplyr contrib,emplyr contrib made,contrib percentage,GASB5 ValDate,GASB5 PBO,GASB5 NetAssets,GASB27 ValDate,GASB27 AAL,GASB27 AssetValue,Comments,Aggregate Method,Plan NPO,footnotes
143,"MONROE",0,"Town of Monroe Board of Education Plan",0,0,0,0,0,0,1,,0,165,0,348507,357276,0,,,,"01/01/11 00:00:00",9675631,8502820,,0,-235575,
144,"NAUGATUCK",0,"The Borough of Naugatuck Employee Pension Plan",0,0,1,0,0,0,0,,0,851,0,3424600,3503091,0,,,,"07/01/11 00:00:00",95189900,79068300,,0,-26135709,"***"
145,"NAUGATUCK",0,"The Borough of Naugatuck Fire Plan",0,0,0,0,0,1,0,,0,73,0,655600,738220,0,,,,"07/01/11 00:00:00",27154100,26231900,,0,-8522136,"***"
146,"NEW BRITAIN",0,"New Britain Firemen's Pension Fund",0,0,0,0,0,1,0,,0,236,0,531000,450000,0,,,,"01/01/11 00:00:00",79785000,79711000,,0,-1265000,"***"
147,"NEW BRITAIN",0,"New Britain Policemen's Pension Fund",0,0,0,0,1,0,0,,0,257,0,1054000,743000,0,,,,"01/01/11 00:00:00",80338000,73662000,,0,518000,"***"
148,"NEW CANAAN",0,"Town of New Canaan Retirement Plan",0,0,1,0,0,0,0,,0,855,0,1085870,0,0,,,,"07/01/10 00:00:00",94729552,107442090,,0,3835927,
149,"NEW HAVEN",0,"City Employees' Retirement Fund of New Haven",0,0,0,1,0,0,1,"FULL-TIME ELECTED OR APPOINTED OFFICERS",1,2212,0,16258723,16332514,0,,,,"06/30/10 00:00:00",394371700,180206600,,0,1626035,
150,"NEW HAVEN",0,"Pension Fund For New Haven Policemen And Firemen",0,0,0,0,1,1,0,,0,1887,0,23331110,23331110,0,,,,"06/30/10 00:00:00",557015300,290172300,,0,11951882,
151,"NEWTOWN",0,"Town of Newtown Selectmen And Board of Education Pension Plan",0,0,0,0,0,0,0,"SELECTMEN AND BOARD OF EDUCATION",1,441,0,699265,699214,0,,,,"07/01/12 00:00:00",19087165,19488743,,0,-243010,
152,"NEWTOWN",0,"Town of Newtown Pension Plan For Police",0,0,0,0,1,0,0,,0,69,0,502513,502431,0,,,,"07/01/12 00:00:00",14542202,12789964,,0,-58550,
153,"NORFOLK",0,"Town of Norfolk Pension Plan",0,0,1,0,0,0,0,,0,37,0,170086,92614,0,,,,"07/01/10 00:00:00",1414856,1121591,"UNFUNDED AAL FIGURE IN THIS DATABASE IS $4,000 LESS THAN ON SCHED. OF FUNDING PROGRESS ON P. 36 OF AUDIT.",0,98600,
154,"NORTH BRANFORD",0,"Retirement Plan For Employees of The Town of North Branford - Municipal Employees",0,1,0,1,0,0,1,,0,99,0,311303,311303,0,,,,"07/01/12 00:00:00",7501324,4950601,,0,-104422,
155,"NORTH BRANFORD",0,"Retirement Plan For Employees of The Town of North Branford - Police",0,0,0,0,1,0,0,,0,31,0,656425,656425,0,,,,"07/01/12 00:00:00",8633767,6579378,,0,-47429,
156,"NORTH BRANFORD",0,"Retirement Plan For Employees of North Branford - Firefighters",1,0,0,0,0,1,0,"Ambulance",1,130,0,177872,177872,0,,,,"07/01/12 00:00:00",1979997,1091995,,0,-23482,
157,"NORWALK",0,"Police Benefit Fund",0,0,0,0,1,0,0,,0,353,0,2272357,2272357,0,,,,"07/01/11 00:00:00",114305654,92709077,,0,1035363,
158,"NORWALK",0,"Food Service Employees' Plan",0,0,0,0,0,0,0,"Food Service Employees",1,102,0,88905,88905,0,,,,"07/01/11 00:00:00",2228282,1712480,,0,-74801,
159,"NORWALK",0,"Employees' Pension Plan",0,0,0,1,0,0,1,,0,1392,0,2497652,2561323,0,,,,"07/01/11 00:00:00",184739161,175719300,,0,426282,
160,"NORWALK",0,"Fire Benefit Fund",0,0,0,0,0,1,0,,0,277,0,898283,898283,0,,,,"07/01/11 00:00:00",96804918,92030902,,0,0,
161,"NORWICH",0,"City of Norwich Employees' Retirement Fund",0,0,1,0,0,0,0,,0,1101,0,4713000,4407000,0,,,,"07/01/11 00:00:00",195652000,148332000,"The Unfunded AAL amt. on the Sch. Of Funding Progress, p. 45 of audit, is $47,321,000.",0,-206000,
162,"NORWICH",0,"City of Norwich Volunteer Firefighters' Relief Plan",1,0,0,0,0,1,0,,0,195,0,255000,281000,0,,,,"01/01/12 00:00:00",4804000,1639000,,0,93000,
163,"OLD SAYBROOK",0,"Town of Old Saybrook Retirement Plan",0,0,1,0,0,0,0,,0,159,0,574829,302965,0,,,,"07/01/10 00:00:00",18323182,15741445,,0,-1746844,
164,"OLD SAYBROOK",0,"Town of Old Saybrook Fire Company #1 Retirement Plan",1,0,0,0,0,1,0,,0,102,0,66174,65368,0,,,,"07/01/11 00:00:00",938391,535642,,0,806,
165,"ORANGE",0,"Town of Orange Employee Pension And Retirement Income Plan",0,1,1,0,0,0,0,,0,88,0,103319,103319,0,,,,"01/01/12 00:00:00",9770868,8039408,,0,0,
166,"ORANGE",0,"Retirement Plan For Police Officers of Town of Orange",0,1,0,0,1,0,0,,0,49,0,499809,499809,0,,,,"01/01/12 00:00:00",19446576,13777336,,0,0,
167,"PLAINFIELD",0,"Town of Plainfield Employees' Retirement Plan",0,0,1,0,0,0,0,,0,377,0,1377341,571052,0,,,,"07/01/11 00:00:00",16122833,11828961,,0,3093628,
168,"PLAINVILLE",0,"Town of Plainville Retirement Plan - Municipal Employees",0,0,1,0,0,0,0,,0,137,0,488088,488088,0,,,,"07/01/11 00:00:00",13254858,9954142,,0,0,
169,"PLAINVILLE",0,"Town of Plainville Retirement Plan For Policemen",0,0,0,0,1,0,0,,0,63,0,432284,432284,0,,,,"07/01/11 00:00:00",13469436,10926876,,0,0,
170,"PORTLAND",0,"Town of Portland Defined Benefit Plan",0,0,1,0,0,0,0,,0,155,0,1147116,1135755,0,,,,"07/01/11 00:00:00",20213117,12063421,"PG. 47 OF F/S STATES 3 DB PLANS.  INFO. FOR TOWN & POLICE PLAN ARE MERGED.  CONSISTENT WITH PR. YR, COUNTED THIS AS 1 DB PLAN.",0,-67617,
171,"PORTLAND",0,"Portland Volunteer Fire Department Plan",1,0,0,0,0,1,0,,0,69,0,76348,73233,0,,,,"07/01/11 00:00:00",811767,75903,,0,-3346,
172,"PUTNAM",0,"Town of Putnam Pension Plan",0,0,1,0,0,0,0,,0,211,0,187925,187925,0,,,,"07/01/10 00:00:00",6892251,7254241,,0,0,
173,"SALISBURY",0,"Town of Salisbury Pension Plan",0,1,1,0,0,0,0,,0,10,0,56415,56415,0,,,,"01/01/11 00:00:00",1353891,1244822,,0,-85,
174,"SHERMAN",0,"Town of Sherman Pension Plan",0,1,1,0,0,0,0,,0,32,0,45357,35062,0,,,,"07/01/12 00:00:00",941159,696408,,0,47535,
175,"SOMERS",0,"Town of Somers Town Plan",0,0,1,0,0,0,0,,0,31,0,172305,172305,0,,,,"07/01/11 00:00:00",2249894,1548335,,0,0,
176,"SOMERS",0,"Town of Somers Board of Education Plan",0,0,0,0,0,0,1,,0,78,0,193405,193405,0,,,,"07/01/12 00:00:00",3751807,3076024,,0,0,
177,"SOMERS",0,"Town of Somers Firefighters' Plan",1,0,0,0,0,1,0,,0,67,0,12158,12158,0,,,,"07/01/10 00:00:00",241244,161742,,0,23579,
178,"STAFFORD",0,"Town of Stafford Pension Plan",0,0,0,1,0,0,0,"LIBRARY",1,85,0,395952,395952,0,,,,"01/01/12 00:00:00",6224247,4619219,,0,-1763,
179,"STAFFORD",0,"Town of Stafford Water Pollution Control Authority",0,0,0,0,0,0,0,"WPCA",1,8,0,45796,45796,0,,,,"01/01/12 00:00:00",660346,413589,,0,-5720,
180,"STAFFORD",0,"Town of Stafford Board of Education",0,0,0,0,0,0,1,,0,189,0,525139,525139,0,,,,"01/01/12 00:00:00",6988128,5439255,,0,-22163,
181,"SOUTHBURY",0,"Town of Southbury Retirement Income Plan",0,0,1,0,0,0,0,,0,180,0,635095,635095,0,,,,"07/01/11 00:00:00",14678470,12884699,,0,-278988,
182,"STONINGTON",0,"Town of Stonington Retirement Plan",0,0,1,0,0,0,0,,0,360,0,1171692,1342122,0,,,,"07/01/11 00:00:00",26484044,21249891,,0,-702551,
183,"THOMASTON",0,"Town of Thomaston Retirement Plan",0,0,1,0,0,0,0,,0,160,0,852964,913000,0,,,,"01/01/12 00:00:00",17148240,11432230,,0,383783,
184,"TORRINGTON",0,"City of Torrington Police And Firemen's Retirement Fund",0,0,0,0,1,1,0,,0,284,0,3308035,3325432,0,,,,"07/01/10 00:00:00",64596439,37512249,"Note:  Counted Bd. Of Ed Plan on p. 41 as a DB plan for number of DB plans.  No current act. Val. On this plan; therefore, I did not fill in data for it.",0,327591,
185,"TORRINGTON",0,"City of Torrington Municipal Employees' Retirement Fund",0,0,0,1,0,0,1,"PUBLIC WORKS",1,265,0,1374634,1444183,0,,,,"07/01/10 00:00:00",34674221,26132128,,0,222372,
186,"TRUMBULL",0,"Town of Trumbull Police Benefit Retirement Plan",0,0,0,0,1,0,0,,0,116,0,3393000,1450000,0,,,,"07/01/10 00:00:00",54456304,33497000,,0,22421600,
187,"TRUMBULL",0,"Town of Trumbull Retirement Plan",0,0,0,1,0,0,1,,0,842,0,4438000,3000000,0,,,,"07/01/10 00:00:00",62863043,16807159,,0,30921473,
188,"VERNON",0,"Police Pension Plan",0,0,0,0,1,0,0,,0,93,0,1240074,1366874,0,,,,"01/01/12 00:00:00",31441382,16653256,,0,-126800,
189,"VERNON",0,"Town Pension Plan",0,0,0,1,0,0,1,,1,682,0,1704215,1998579,0,,,,"01/01/12 00:00:00",53500179,29800448,,0,-294364,
190,"VERNON",0,"Volunteer Fire Dept. Retirement Plan",1,0,0,0,0,1,0,,0,188,0,34123,34123,0,,,,"01/01/12 00:00:00",933551,1116227,,0,0,
191,"WALLINGFORD",0,"Town of Wallingford Consolidated Pension Plan",0,0,1,0,0,0,0,,0,1150,0,6559000,6559000,0,,,,"07/01/11 00:00:00",195231000,132344000,"UAAL PER PAGE 53 OF F/S SAYS $62,888,000.  SHOULD READ AS $62,887,000 AS PER THIS DATABASE.",0,-23000,
192,"WALLINGFORD",0,"Town of Wallingford Volunteer Firefighters Plan",1,0,0,0,0,1,0,,0,155,0,36000,36000,0,,,,"07/01/11 00:00:00",1075000,951000,,0,-20000,
193,"WATERBURY",0,"City of Waterbury Retirement Fund",0,0,1,0,0,0,0,,0,3939,0,15961000,15961000,0,,,,"07/01/11 00:00:00",551209000,394484000,,0,-233693000,"***"
194,"WATERFORD",0,"Town of Waterford Pension Trust Fund Plan",0,1,1,0,0,0,0,,0,21,0,82885,82885,0,,,,"07/01/11 00:00:00",1429565,846370,,0,0,
195,"WEST HARTFORD",0,"Town of West Hartford Pension Fund",0,0,1,0,0,0,0,,0,2013,0,11648000,11648000,0,,,,"07/01/10 00:00:00",279485000,154825000,,0,-1596000,
196,"WESTBROOK",0,"Westbrook Retirement Plan",0,0,1,0,0,0,0,,0,115,0,264294,264294,0,,,,"07/01/11 00:00:00",6216825,5526894,,0,3711,
197,"WESTBROOK",0,"Westbrook Volunteer Firefighters' Pension Fund",1,0,0,0,0,1,0,,0,75,0,93175,93175,0,,,,"07/01/11 00:00:00",1359811,662170,,0,31715,
198,"WESTBROOK",0,"Constables Retirement Plan",0,0,0,0,1,0,0,,0,8,0,6100,6100,0,,,,"07/01/11 00:00:00",220677,22625,,0,9879,
199,"WESTPORT",0,"Town of Westport - Police Pension Plan",0,0,0,0,1,0,0,,0,138,0,2312683,2336000,0,,,,"06/30/11 00:00:00",66958711,54799778,,0,953383,
200,"WESTPORT",0,"Town of Westport Fire Pension Fund",0,0,0,0,0,1,0,,0,123,0,1310377,1946736,0,,,,"06/30/11 00:00:00",45554846,42797937,,0,-574048,
201,"WESTPORT",0,"Town of Westport Public Works Pension Plan",0,1,0,0,0,0,0,"PUBLIC WORKS",1,59,0,362891,337000,0,,,,"06/30/11 00:00:00",12433811,11517093,,0,-49846,
202,"WESTPORT",0,"Town of Westport Municipal Interim Pension Fund",0,0,0,0,0,0,1,"Various Unions",1,555,0,1762414,2000000,0,,,,"06/30/11 00:00:00",42902645,40341669,,0,429251,
203,"WESTPORT",0,"Town of Westport - Non Union Pension Plan",0,1,0,0,0,0,0,"Non-Union",1,154,0,2005359,2442123,0,,,,"06/30/11 00:00:00",28202238,18710081,,0,1528800,
204,"WETHERSFIELD",0,"Town of Wethersfield Pension Plan",0,0,1,0,0,0,0,,0,613,0,1579090,1579090,0,,,,"07/01/11 00:00:00",75716000,66585000,"PLAN IS CLOSED TO SOME MEMBERS BUT NOT TO ALL MEMBERS.",0,-100269,
205,"WILLINGTON",0,"Town of Willington Pension Fund",0,0,1,0,0,0,0,,0,4,0,23420,25860,0,,,,"07/01/12 00:00:00",514970,402409,,0,-36558,
206,"WINDHAM",0,"Town of Windham Retirement Income Plan-Fire",0,0,0,0,0,1,0,,0,52,0,491040,491040,0,,,,"07/01/11 00:00:00",9989719,6947426,,0,-89337,
207,"WINDHAM",0,"Town of Windham Retirement Income Plan-Police",0,0,0,0,1,0,0,,0,65,0,782520,782520,0,,,,"07/01/11 00:00:00",14524523,11259929,,0,-53327,
208,"WINDHAM",0,"Town of Windham Retirement Income Plan-Municipal",0,0,0,1,0,0,0,,0,173,0,445550,445550,0,,,,"01/01/12 00:00:00",9627584,9930100,,0,-212668,
209,"WINDHAM",0,"Town of Windham Retirement Income Plan-Board of Education",0,0,0,0,0,0,1,,0,230,0,319576,319576,0,,,,"07/01/10 00:00:00",6897426,6932974,,0,-19008,
210,"WINDSOR",0,"Town of Windsor Connecticut Retirement Plan",0,1,0,1,0,0,1,,1,536,0,1334389,1334389,0,,,,"07/01/10 00:00:00",53427746,54245354,"APPEARS THE TOWN HAS 2 DC PLANS. SEE PGS. 44-45.  DID NOT COUNT AS DC PLANS FOR F. INDS.  NOTES STATE THESE PLANS ARE EITHER NOT REPORTED AS A FIDUCIARY FUND (P. 44) OR NOT IN THE FS. (SEE P. 45.)",0,0,
211,"WOLCOTT",0,"Town of Wolcott Town and Police Plan",0,0,0,1,1,0,0,,0,162,0,856294,984997,0,,,,"01/01/11 00:00:00",19341991,13892200,,0,71571,
212,"WOLCOTT",0,"Town of Wolcott Board of Education",0,0,0,0,0,0,1,,0,208,0,517029,517029,0,,,,"09/01/10 00:00:00",10765662,8708501,,0,180680,
213,"WINCHESTER",0,"Town of Winchester Employees' Retirement Plan",0,0,1,0,0,0,0,,0,104,0,517790,142216,0,,,,"01/01/12 00:00:00",9524425,6956843,,0,1847549,
