Record Num,Entity,Type of Plan,Plan Name,Volunteer,All Grps,Gen'l Twn Grp,Police Grp,Fire Grp,NonCrtfd Ed Grp,Other Dscrptn,Other Grp,Number of Members:,Pay-As-You-Go,req'd emplyr contrib,emplyr contrib made,contrib percentage,GASB5 ValDate,GASB5 PBO,GASB5 NetAssets,GASB27 ValDate,GASB27 AAL,GASB27 AssetValue,Comments,Aggregate Method,Plan NPO,footnotes
1520,"NAUGATUCK",0,"The Borough of Naugatuck Employee Pension Plan",0,1,0,0,0,0,,0,776,0,1230476,1617466,0,,,,"07/01/06 00:00:00",69172883,72423878,,0,-26880202,"***"
1521,"NAUGATUCK",0,"The Borough of Naugatuck Fire Plan",0,0,0,0,1,0,,0,75,0,433504,491700,0,,,,"07/01/06 00:00:00",20624205,22582369,,0,-8563254,"***"
1522,"NEW BRITAIN",0,"New Britain Policemen's Pension Fund",0,0,0,1,0,0,,0,267,0,394000,419000,0,,,,"01/01/07 00:00:00",74590000,83762000,,0,-445000,"***"
1523,"NEW BRITAIN",0,"New Britain Firemen's Pension Fund",0,0,0,0,1,0,,0,245,0,433000,739000,0,,,,"01/01/07 00:00:00",74781000,83474000,,0,-1578000,"***"
1524,"NEW CANAAN",0,"Town of New Canaan Retirement Plan",0,1,0,0,0,0,,0,791,0,0,0,0,,,,"12/31/05 00:00:00",71111345,99764661,,0,0,
1525,"NEWTOWN",0,"Town of Newtown Selectmen And Board of Education Pension Plan",0,0,1,0,0,0,,1,395,0,414121,419919,0,,,,"07/01/07 00:00:00",13662528,14861680,,0,-292801,
1526,"NEWTOWN",0,"Town of Newtown Pension Plan For Police",0,0,0,1,0,0,,0,63,0,277000,276339,0,,,,"07/01/07 00:00:00",10555713,10169180,,0,64858,
1527,"NORFOLK",0,"Town of Norfolk Pension Plan",0,1,0,0,0,0,,0,32,0,119006,100000,0,,,,"07/01/05 00:00:00",904888,621482,,0,8751,
1556,"TORRINGTON",0,"City of Torrington Board of Education Employees' Retirement Fund",0,0,0,0,0,0,,0,,1,,,0,,,,,,,,0,,
1557,"TRUMBULL",0,"Town of Trumbull Police Benefit Retirement Plan",0,0,0,1,0,0,,0,107,0,2008000,908375,0,,,,"07/01/06 00:00:00",40719224,29273360,,0,17222928,
1558,"TRUMBULL",0,"Town of Trumbull Retirement Plan",0,1,0,0,0,0,,0,760,0,3113000,1425000,0,,,,"07/01/06 00:00:00",47655814,18292145,,0,22502678,
1559,"VERNON",0,"Police Pension Plan",0,0,0,1,0,0,,0,85,0,931473,931473,0,,,,"01/01/07 00:00:00",22516606,16600994,,0,0,
1560,"VERNON",0,"Town Pension Plan",0,0,1,0,0,1,,1,616,0,1583333,1583333,0,,,,"01/01/07 00:00:00",35308131,21441511,,0,0,
1561,"VERNON",0,"Volunteer Fire Dept. Retirement Plan",1,0,0,0,1,0,,0,157,0,78613,78613,0,,,,"01/01/07 00:00:00",990973,809550,,0,0,
1562,"WALLINGFORD",0,"Town of Wallingford Consolidated Pension Plan",0,1,0,0,0,0,,0,1175,0,2300000,2300000,0,,,,"07/01/06 00:00:00",150212000,138007000,,0,-22000,
1563,"WALLINGFORD",0,"Town of Wallingford Volunteer Firefighters Plan",1,0,0,0,1,0,,0,144,0,19000,19000,0,,,,"07/01/05 00:00:00",805000,867000,,0,-22000,
1564,"WATERBURY",0,"City of Waterbury Retirement Fund",0,1,0,0,0,0,,0,3859,0,42345000,43345000,0,,,,"07/01/07 00:00:00",522177000,59935000,,0,81800000,
1565,"WATERFORD",0,"Town of Waterford Pension Trust Fund Plan",0,1,0,0,0,0,,0,28,0,44961,44961,0,,,,"07/01/05 00:00:00",1689009,1360097,,0,0,
1566,"WEST HARTFORD",0,"Town of West Hartford Pension Fund",0,1,0,0,0,0,,0,1679,0,5942000,5942000,0,,,,"01/01/06 00:00:00",221165000,166423000,,0,-1345000,
1567,"WESTPORT",0,"Town of Westport - Non Union Pension Plan",0,0,0,0,0,0,,1,140,0,472000,320000,0,,,,"07/01/07 00:00:00",26834472,19805032,,0,530000,
1568,"WESTPORT",0,"Town of Westport - Police Pension Plan",0,0,0,1,0,0,,0,131,0,0,31000,0,,,,"07/01/07 00:00:00",59391179,59391179,,0,-702000,
1569,"WESTPORT",0,"Town of Westport Fire Pension Fund",0,0,0,0,1,0,,0,105,0,0,81000,0,,,,"07/01/07 00:00:00",44956343,44956343,,0,-577000,
1570,"WESTPORT",0,"Town of Westport Public Works Pension Plan",0,0,0,0,0,0,,1,59,0,0,43000,0,,,,"07/01/07 00:00:00",12833013,11957887,,0,-380000,
1571,"WESTPORT",0,"Town of Westport Municipal Interim Pension Fund",0,0,1,0,0,1,,1,509,0,175000,289000,0,,,,"07/01/07 00:00:00",44359347,43337870,,0,-274000,
1572,"WETHERSFIELD",0,"Town of Wethersfield Pension Plan",0,1,0,0,0,0,,0,576,0,982985,982985,0,,,,"07/01/06 00:00:00",59097000,55733000,,0,-95352,
1573,"WILLINGTON",0,"Town of Willington Pension Fund",0,1,0,0,0,0,,0,7,0,15955,21949,0,,,,"07/01/07 00:00:00",,,,1,-36398,
1574,"WINDHAM",0,"Town of Windham Retirement Income Plan-Fire",0,0,0,0,1,0,,0,44,0,341103,438800,0,,,,"07/01/05 00:00:00",8371476,6208423,,0,-126799,
1575,"WINDHAM",0,"Town of Windham Retirement Income Plan-Police",0,0,0,1,0,0,,0,59,0,644779,663000,0,,,,"07/01/05 00:00:00",10843144,7736178,,0,-119069,
1576,"WINDHAM",0,"Town of Windham Retirement Income Plan-Municipal",0,0,1,0,0,0,,0,162,0,464291,464291,0,,,,"01/01/07 00:00:00",9629910,9629910,,0,-46861,
1577,"WINDHAM",0,"Town of Windham Retirement Income Plan-Board of Education",0,0,0,0,0,1,,0,211,0,250997,250997,0,,,,"07/01/05 00:00:00",4970905,5236145,,0,-21582,
1578,"WINDSOR",0,"Town of Windsor Connecticut Retirement Plan",0,1,0,0,0,0,,0,526,0,737493,737493,0,,,,"07/01/06 00:00:00",41130295,45594279,,0,0,
1579,"WOLCOTT",0,"Town of Wolcott Town and Police Plan",0,0,1,1,0,0,,1,155,0,645238,642925,0,,,,"01/01/07 00:00:00",14315426,11427597,,0,144896,
1580,"WOLCOTT",0,"Town of Wolcott Board of Education",0,0,0,0,0,1,,0,185,0,363972,323000,0,,,,"09/01/06 00:00:00",8703014,7958643,,0,214938,
1582,"ANSONIA",0,"City Employees' Retirement Plan",0,1,0,0,0,0,,0,61,0,65104,0,0,,,,"07/01/05 00:00:00",,,,1,93845,
1583,"ANSONIA",0,"Police Retirement Plan",0,0,0,1,0,0,,0,66,0,460673,49259,0,,,,"07/01/05 00:00:00",8176000,4930000,,0,2454305,
1584,"ASHFORD",0,,0,0,0,0,0,0,,0,,0,,,0,,,,,,,,0,,
1585,"BERLIN",0,"Town of Berlin Defined Benefit Plan",0,1,0,0,0,0,,0,385,0,251783,258402,0,,,,"07/01/06 00:00:00",1849549,1676218,,0,-627165,
1528,"NORTH BRANFORD",0,"Retirement Plan For Employees of The Town of North Branford - Municipal Employees",0,0,1,0,0,1,,1,108,0,251544,251544,0,,,,"07/01/07 00:00:00",7214297,5253895,,0,-118953,
1529,"NORTH BRANFORD",0,"Retirement Plan For Employees of The Town of North Branford - Police",0,0,0,1,0,0,,0,29,0,452481,452481,0,,,,"07/01/07 00:00:00",7189626,5871840,,0,-59269,
1530,"NORTH BRANFORD",0,"Retirement Plan For Employees of North Branford - Firefighters",0,0,0,0,1,0,,0,135,0,105628,105628,0,,,,"07/01/07 00:00:00",1521518,904975,,0,-29165,
1531,"NORWALK",0,"Police Benefit Fund",0,0,0,1,0,0,,0,316,0,1599009,1599009,0,,,,"07/01/06 00:00:00",88299719,79834138,,0,911770,
1532,"NORWALK",0,"Fire Benefit Fund",0,0,0,0,1,0,,0,276,0,307926,307926,0,,,,"07/01/06 00:00:00",77092528,82627288,,0,0,
1533,"NORWALK",0,"Employees' Pension Plan",0,0,1,0,0,1,,1,1380,0,1279680,1343895,0,,,,"07/01/06 00:00:00",145771482,156760853,,0,615636,
1534,"NORWALK",0,"Food Service Employees' Plan",0,0,0,0,0,0,,1,70,0,88755,88755,0,,,,"07/01/06 00:00:00",1546368,1217225,,0,-72917,
1535,"NORWICH",0,"City of Norwich Employees' Retirement Fund",0,1,0,0,0,1,,0,965,0,2662000,2830000,0,,,,"01/01/06 00:00:00",156516000,136011000,,0,326000,
1536,"NORWICH",0,"City of Norwich Volunteer Firefighters' Relief Plan",1,0,0,0,1,0,,0,166,0,213000,160000,0,,,,"07/01/06 00:00:00",3305000,1150000,,0,115000,
1537,"OLD SAYBROOK",0,"Town of Old Saybrook Retirement Plan",0,1,0,0,0,0,,0,155,0,0,268649,0,,,,"07/01/05 00:00:00",13271907,16457998,,0,-1697662,
1538,"ORANGE",0,"Retirement Plan For Police Officers of Town of Orange",0,0,0,1,0,0,,0,51,0,554257,554257,0,,,,"01/01/07 00:00:00",18939228,14433895,,0,0,
1539,"ORANGE",0,"Town of Orange Employee Pension And Retirement Income Plan",0,1,0,0,0,0,,0,96,0,141549,141549,0,,,,"01/01/07 00:00:00",10620767,9910114,,0,0,
1540,"PLAINVILLE",0,"Town of Plainville Retirement Plan - Municipal Employees",0,1,0,0,0,0,,0,153,0,210583,210583,0,,,,"07/01/06 00:00:00",9905707,9423775,,0,0,
1541,"PLAINVILLE",0,"Town of Plainville Retirement Plan For Policemen",0,0,0,1,0,0,,0,53,0,236905,236905,0,,,,"07/01/06 00:00:00",10526578,10133324,,0,0,
1542,"SALISBURY",0,"Town of Salisbury Pension Plan",0,1,0,0,0,0,,0,12,0,64696,64696,0,,,,"01/01/06 00:00:00",1094155,1006181,,0,-448,
1543,"SHERMAN",0,"Town of Sherman Pension Plan",0,1,0,0,0,0,,0,32,0,16056,0,0,,,,"07/01/06 00:00:00",723198,645746,,0,10564,
1544,"SOMERS",0,"Town of Somers Town Plan",0,0,1,0,0,0,,0,33,0,175414,148000,0,,,,"07/01/07 00:00:00",,,,1,158854,
1545,"SOMERS",0,"Town of Somers Board of Education Plan",0,0,0,0,0,1,,0,75,0,194072,194072,0,,,,"07/01/06 00:00:00",,,,1,0,
1546,"SOMERS",0,"Town of Somers Firefighters' Plan",1,0,0,0,1,0,,0,59,0,10618,13000,0,,,,"06/30/07 00:00:00",,,,1,20507,
1547,"SOUTHBURY",0,"Town of Southbury Retirement Income Plan",0,1,0,0,0,0,,0,160,0,628812,630000,0,,,,"07/01/06 00:00:00",10747816,8092844,,0,-129938,
1548,"SOUTHINGTON",0,"Town of Southington Police Pension Trust Fund",0,0,0,1,0,0,,0,109,0,1021000,1021000,0,,,,"07/01/03 00:00:00",,,,1,-86000,
1549,"STAFFORD",0,"Town of Stafford Pension Plan",0,0,1,0,0,0,,0,69,0,317874,383546,0,,,,"01/01/06 00:00:00",3575789,2117340,,0,-1942,
1550,"STAFFORD",0,"Town of Stafford Water Pollution Control Authority",0,0,0,0,0,0,,1,7,0,28455,28455,0,,,,"01/01/06 00:00:00",366577,244733,,0,-6299,
1551,"STAFFORD",0,"Town of Stafford Board of Education",0,0,0,0,0,1,,0,163,0,344529,344529,0,,,,"01/01/06 00:00:00",3878990,2722469,,0,-24112,
1552,"STONINGTON",0,"Town of Stonington Retirement Plan",0,0,1,0,0,1,,0,338,0,657952,665953,0,,,,"07/01/06 00:00:00",19604095,16308867,,0,-31858,
1553,"THOMASTON",0,"Town of Thomaston Retirement Plan",0,1,0,0,0,0,,0,169,0,728462,692000,0,,,,"01/01/07 00:00:00",12829544,8612789,,0,647283,
1554,"TORRINGTON",0,"City of Torrington Police And Firemen's Retirement Fund",0,0,0,1,1,0,,0,274,0,2337011,2349011,0,,,,"07/01/06 00:00:00",49660973,30011263,,0,375057,
1555,"TORRINGTON",0,"City of Torrington Municipal Employees' Retirement Fund",0,0,1,0,0,1,,1,266,0,969714,1120229,0,,,,"07/01/06 00:00:00",27504926,21735247,,0,857290,
