Record Num,Entity,Type of Plan,Plan Name,Volunteer,All Grps,Gen'l Twn Grp,Police Grp,Fire Grp,NonCrtfd Ed Grp,Other Dscrptn,Other Grp,Number of Members:,Pay-As-You-Go,req'd emplyr contrib,emplyr contrib made,contrib percentage,GASB5 ValDate,GASB5 PBO,GASB5 NetAssets,GASB27 ValDate,GASB27 AAL,GASB27 AssetValue,Comments,Aggregate Method,Plan NPO,footnotes
1862,"STAMFORD",0,"Custodian And Mechanics Retirement Trust Fund",0,0,0,0,0,1,,1,610,0,646000,560000,0,,,,"07/01/07 00:00:00",38151000,40959000,,0,-400000,
1863,"STRATFORD",0,"Town of Stratford Employees' Retirement Plan",0,1,0,0,0,0,,0,982,0,5646579,5669932,0,,,,"07/01/06 00:00:00",204337000,11053000,,0,-14615610,"***"
1864,"SUFFIELD",0,"Town of Suffield Retirement Plan",0,1,0,0,0,0,,0,275,0,798000,825000,0,,,,"07/01/07 00:00:00",17380181,15662228,,0,-104727,
1865,"WARREN",0,"Town of Warren Pension Plan",0,1,0,0,0,0,,0,11,0,21176,28000,0,,,,"07/01/07 00:00:00",406375,334292,,0,-107008,
1866,"WASHINGTON",0,"Town of Washington Retirement Plan",0,1,0,0,0,0,,0,50,0,124624,124624,0,,,,"07/01/07 00:00:00",2301693,1764919,,0,-454,
1867,"WATERTOWN",0,"Town of Watertown-General Town Employees",0,0,1,0,1,1,,0,244,0,161247,161247,0,,,,"01/01/08 00:00:00",15238116,15739354,,0,0,
1868,"WATERTOWN",0,"Town of Watertown-Police Employees",0,0,0,1,0,0,,0,59,0,425017,425017,0,,,,"01/01/08 00:00:00",15249691,13856444,,0,0,
1878,"NORTH BRANFORD",0,"Retirement Plan For Employees of North Branford - Firefighters",0,0,0,0,1,0,,0,134,0,94369,94369,0,,,,"07/01/07 00:00:00",1522000,905000,,0,-28203,
1880,"NORTH BRANFORD",0,"Retirement Plan For Employees of The Town of North Branford - Police",0,0,0,1,0,0,,0,29,0,436750,436750,0,,,,"07/01/07 00:00:00",7190000,5872000,,0,-57230,
1881,"CORNWALL",0,,0,0,0,0,0,0,,0,,0,,,0,,,,,,,,0,,
1882,"MADISON",0,"Retirement Plan For The Employees of The Town of Madison",0,0,1,0,0,1,,0,262,0,556001,556897,0,,,,"07/01/07 00:00:00",11442890,10754373,,0,-306756,
1883,"MADISON",0,"Town of Madison Police Department Retirement Plan",0,0,0,1,0,0,,0,49,0,243146,243146,0,,,,"07/01/07 00:00:00",10838073,10703571,,0,-52625,
1884,"MADISON",0,"Volunteer Fire Dept. Supplemental Retirement Program",1,0,0,0,1,0,,0,94,0,68945,68945,0,,,,"07/01/07 00:00:00",1146806,1026407,,0,0,
1885,"THOMPSON",0,"Town of Thompson Board of Education Retirement System",0,0,0,0,0,1,,0,55,0,185736,185736,0,,,,"07/01/07 00:00:00",3931934,3268426,,0,0,
1771,"WESTPORT",0,"Town of Westport Fire Pension Fund",0,0,0,0,1,0,,0,112,0,771000,96000,0,,,,"07/01/07 00:00:00",44956343,44956343,,0,122000,
1772,"WESTPORT",0,"Town of Westport - Police Pension Plan",0,0,0,1,0,0,,0,129,0,792000,35000,0,,,,"07/01/07 00:00:00",59391179,59391179,,0,78000,
1773,"WINDSOR",0,"Town of Windsor Connecticut Retirement Plan",0,0,1,0,0,1,,0,531,0,827855,827855,0,,,,"07/01/07 00:00:00",43855272,48961596,,0,0,
1774,"SHELTON",0,,0,0,0,0,0,0,,0,,0,,,0,,,,,,,,0,,
1775,"TORRINGTON",0,"City of Torrington Police And Firemen's Retirement Fund",0,0,0,1,1,0,,0,274,0,2523618,2524618,0,,,,"07/01/06 00:00:00",49660973,30011263,,0,373218,
1776,"TORRINGTON",0,"City of Torrington Municipal Employees' Retirement Fund",0,0,1,0,0,1,,1,266,0,1051488,1185979,0,,,,"07/01/06 00:00:00",27504926,21735247,,0,720881,
1777,"TORRINGTON",0,"City of Torrington Board of Education Employees' Retirement Fund",0,0,0,0,0,0,,0,,1,,,0,,,,,,,,0,,
1778,"VERNON",0,"Police Pension Plan",0,0,0,1,0,0,,0,86,0,1020600,1020600,0,,,,"01/01/08 00:00:00",23957282,17438418,,0,0,
1779,"VERNON",0,"Town Pension Plan",0,0,1,0,0,1,,1,631,0,1677731,1677731,0,,,,"01/01/08 00:00:00",38366205,23916877,,0,0,
1780,"VERNON",0,"Volunteer Fire Dept. Retirement Plan",1,0,0,0,1,0,,0,159,0,80262,80262,0,,,,"01/01/08 00:00:00",1079832,962663,,0,0,
1781,"WALLINGFORD",0,"Town of Wallingford Consolidated Pension Plan",0,1,0,0,0,0,,0,1177,0,3097000,3097000,0,,,,"07/01/07 00:00:00",161535000,143755000,,0,-22000,
1782,"WALLINGFORD",0,"Town of Wallingford Volunteer Firefighters Plan",1,0,0,0,1,0,,0,147,0,19000,19000,0,,,,"07/01/07 00:00:00",936000,928000,,0,-20000,
1783,"WATERFORD",0,"Town of Waterford Pension Trust Fund Plan",0,1,0,0,0,0,,0,25,0,44961,44961,0,,,,"07/01/07 00:00:00",1610681,1149217,,0,0,
1784,"WATERBURY",0,"City of Waterbury Retirement Fund",0,1,0,0,0,0,,0,3859,0,42238000,43974000,0,,,,"07/01/07 00:00:00",522177000,59935000,,0,79947000,
1785,"WEST HARTFORD",0,"Town of West Hartford Pension Fund",0,1,0,0,0,0,,0,1935,0,6001000,6100000,0,,,,"07/01/07 00:00:00",237380000,179479000,,0,-1474000,
1786,"WETHERSFIELD",0,"Town of Wethersfield Pension Plan",0,1,0,0,0,0,,0,576,0,1146403,1146403,0,,,,"07/01/07 00:00:00",63522000,58502000,,0,-96131,
1787,"WILLINGTON",0,"Town of Willington Pension Fund",0,1,0,0,0,0,,0,7,0,16789,17466,0,,,,"07/01/08 00:00:00",,,,1,-36654,
1788,"WINDHAM",0,"Town of Windham Retirement Income Plan-Fire",0,0,0,0,1,0,,0,52,0,357806,357806,0,,,,"07/01/07 00:00:00",8958819,7010955,,0,-124492,
1789,"WINDHAM",0,"Town of Windham Retirement Income Plan-Police",0,0,0,1,0,0,,0,64,0,676445,676445,0,,,,"07/01/07 00:00:00",11905977,9490945,,0,-116291,
1790,"WINDHAM",0,"Town of Windham Retirement Income Plan-Municipal",0,0,1,0,0,0,,0,163,0,492458,492458,0,,,,"01/01/08 00:00:00",8996143,9560220,,0,-45883,
1791,"WINDHAM",0,"Town of Windham Retirement Income Plan-Board of Education",0,0,0,0,0,1,,0,211,0,260848,260848,0,,,,"07/01/06 00:00:00",5311567,5535001,,0,-21142,
1792,"WOLCOTT",0,"Town of Wolcott Town and Police Plan",0,0,1,1,0,0,,1,158,0,637778,648674,0,,,,"01/01/08 00:00:00",15097633,12495945,,0,133554,
1793,"WOLCOTT",0,"Town of Wolcott Board of Education",0,0,0,0,0,1,,0,196,0,364650,364650,0,,,,"09/01/07 00:00:00",9434205,8102724,,0,212754,
1794,"ANSONIA",0,"City Employees' Retirement Plan",0,1,0,0,0,0,,0,61,0,155251,0,0,,,,"07/01/07 00:00:00",,,,1,249096,
1795,"ANSONIA",0,"Police Retirement Plan",0,0,0,1,0,0,,0,27,0,434928,250000,0,,,,"07/01/07 00:00:00",8063000,6047000,,0,2639233,
1796,"BERLIN",0,"Town of Berlin Defined Benefit Plan",0,1,0,0,0,0,,0,75,0,260595,0,0,,,,"07/01/07 00:00:00",1932779,1807648,,0,-326430,
1797,"BRANFORD",0,"Branford Police Employees Retirement Plan",0,0,0,1,0,0,,0,82,0,781134,802960,0,,,,"07/01/07 00:00:00",18061498,14044381,,0,-156556,
1798,"BROOKLYN",0,"Retirement Plan For Town of Brooklyn",0,1,0,0,0,0,,0,97,0,189500,189500,0,,,,"07/01/06 00:00:00",2399216,1983038,,0,-22974,
1799,"BROOKLYN",0,"Fire Department Service Award Program For Town of Brooklyn",1,0,0,0,1,0,,0,88,0,95572,40000,0,,,,"01/01/07 00:00:00",1134124,132579,,0,326472,
1800,"BRIDGEPORT",0,"Public Safety Plan A",0,0,0,1,1,0,,0,986,0,8876359,4550906,0,,,,"07/01/07 00:00:00",360619000,263902000,,0,-80762372,"***"
1801,"BRIDGEPORT",0,"Police Retirement Plan B - post 6/3/81 employees",0,0,0,1,0,0,"All Police on/after 6/4/81",0,468,0,3616732,4591060,0,,,,"07/01/07 00:00:00",105973000,94546000,,0,-4255017,
1802,"BRIDGEPORT",0,"Firefighters' Retirement Plan B - post 12/31/83 employees",0,0,0,0,1,0,"Employed on/after 1/1/84",0,311,0,2156816,2485235,0,,,,"07/01/07 00:00:00",62960000,56504000,,0,-2182614,
1803,"BRIDGEPORT",0,"Janitors And Engineers Retirement Fund",0,0,0,0,0,0,,1,51,1,897186,1013075,0,,,,"07/01/06 00:00:00",9870000,3000,,0,2184748,
1804,"BURLINGTON",0,"Town of Burlington Employees Pension Plan",0,1,0,0,0,0,,0,29,0,153433,144905,0,,,,"07/01/07 00:00:00",2230811,1357656,,0,141687,
1805,"BURLINGTON",0,"Town of Burlington Constables Plan",0,0,0,0,0,0,"Constables",1,2,0,0,0,0,,,,"07/01/07 00:00:00",749916,675885,,0,-131,
1806,"CLINTON",0,"Police Employees' Retirement Plan",0,0,0,1,0,0,,0,35,0,459017,459017,0,,,,"07/01/07 00:00:00",11089686,7529353,,0,211186,
1807,"CLINTON",0,"Board of Education Noncertified Personnel Pension Plan",0,0,0,0,0,1,,0,87,0,277579,300000,0,,,,"07/01/06 00:00:00",3655049,2337627,,0,-48996,
1808,"DEEP RIVER",0,"Town of Deep River Employee's Retirement Plan",0,1,0,0,0,0,,0,32,0,230378,230036,0,,,,"07/01/07 00:00:00",1260386,768390,,0,889715,
1809,"DEEP RIVER",0,"Firefighters' Merit Plan",1,0,0,0,1,0,,0,45,0,23557,45000,0,,,,"07/01/06 00:00:00",395664,270237,,0,-21358,
1810,"DERBY",0,"City of Derby Public Employee Retirement System",0,1,0,0,0,0,,0,154,0,550500,550500,0,,,,"07/01/07 00:00:00",9359566,8281124,,0,454483,
1811,"EAST WINDSOR",0,"Town of East Windsor Pension Plan",0,1,0,0,0,0,,0,194,0,1212499,1091486,0,,,,"07/01/06 00:00:00",12977635,8313911,,0,1865924,
1812,"EASTON",0,"Town of Easton Retirement Plans I and II",0,0,1,0,0,1,,0,188,0,257959,360000,0,,,,"07/01/08 00:00:00",12430130,11594133,,0,-321584,
1813,"FAIRFIELD",0,"Town of Fairfield Town Employees Retirement Plan",0,0,1,0,0,1,,0,1155,0,0,0,0,,,,"07/01/07 00:00:00",135707000,164818000,,0,-1339000,
1814,"FAIRFIELD",0,"Town of Fairfield Police and Fire Retirement Plan",0,0,0,1,1,0,,0,397,0,0,0,0,,,,"07/01/07 00:00:00",136489000,174456000,,0,-2846000,
1869,"WESTBROOK",0,"Westbrook Retirement Plan",0,1,0,0,0,0,,0,111,0,196100,189132,0,,,,"07/01/07 00:00:00",5585365,5324031,,0,16512,
1870,"WESTBROOK",0,"Westbrook Volunteer Firefighters' Pension Fund",1,0,0,0,1,0,,0,76,0,79026,75000,0,,,,"07/01/07 00:00:00",1089161,526511,,0,37011,
1871,"WESTBROOK",0,"Constables Retirement Plan",0,0,0,0,0,0,"Constables",1,9,0,10400,10400,0,,,,"07/01/07 00:00:00",58151,0,,0,10314,
1872,"WILTON",0,"Wilton Employees' Retirement Plan",0,1,0,0,0,0,,0,568,0,2811382,3373682,0,,,,"06/30/08 00:00:00",63924453,56408328,,0,-564527,
1873,"WOODBURY",0,"Town of Woodbury Pension Plan",0,1,0,0,0,0,,0,80,0,203127,301356,0,,,,"07/01/06 00:00:00",4888890,4040141,,0,0,
1874,"WEST HAVEN",0,"City of West Haven Police Pension Fund",0,0,0,1,0,0,,0,239,0,1111822,1111822,0,,,,"01/01/08 00:00:00",112464527,118784141,,0,-64368126,"***"
1875,"WINCHESTER",0,"Town of Winchester Employees' Retirement Plan",0,1,0,0,0,0,,0,94,0,332328,251105,0,,,,"01/01/07 00:00:00",8362280,7049614,,0,420761,
1876,"DURHAM",0,"Retirement Plan For Employees of The Town of Durham",0,1,0,0,0,0,,0,37,0,29811,46256,0,,,,"07/01/07 00:00:00",538002,356866,,0,-13894,
