Record Num,Entity,Type of Plan,Plan Name,Volunteer,All Grps,Gen'l Twn Grp,Police Grp,Fire Grp,NonCrtfd Ed Grp,Other Dscrptn,Other Grp,Number of Members:,Pay-As-You-Go,req'd emplyr contrib,emplyr contrib made,contrib percentage,GASB5 ValDate,GASB5 PBO,GASB5 NetAssets,GASB27 ValDate,GASB27 AAL,GASB27 AssetValue,Comments,Aggregate Method,Plan NPO,footnotes
1377,"SALISBURY",0,"Town of Salisbury Pension Plan",0,1,0,0,0,0,,0,13,0,33904,33904,0,,,,"01/01/05 00:00:00",1228885,1248036,,0,-624,
1378,"SHERMAN",0,"Town of Sherman Pension Plan",0,1,0,0,0,0,,0,32,0,55314,0,0,,,,"07/01/06 00:00:00",723198,645746,,0,-5492,
1379,"SIMSBURY",0,"General Government Retirement Income Plan",0,0,1,0,0,0,,1,205,0,457749,457749,0,,,,"07/01/05 00:00:00",14510879,13109718,,0,0,
1380,"SIMSBURY",0,"Police Retirement Income Plan",0,0,0,1,0,0,,0,55,0,275641,275641,0,,,,"07/01/05 00:00:00",12086785,10998691,,0,0,
1381,"SIMSBURY",0,"Board of Education Retirement Income Plan",0,0,0,0,0,1,,0,282,0,514729,514729,0,,,,"07/01/05 00:00:00",10521372,8812712,,0,-10616,
1382,"SOMERS",0,"Town of Somers Town Plan",0,0,1,0,0,0,,0,32,0,161542,144106,0,,,,"07/01/06 00:00:00",,,,1,115531,
1383,"SOMERS",0,"Town of Somers Board of Education Plan",0,0,0,0,0,1,,0,69,0,145921,145921,0,,,,"07/01/05 00:00:00",,,,1,45786,
1384,"SOMERS",0,"Town of Somers Firefighters' Plan",1,0,0,0,1,0,,0,58,0,13382,11000,0,,,,"06/30/05 00:00:00",,,,1,22351,
1385,"SOUTH WINDSOR",0,"South Windsor Town Plan",0,0,1,1,0,0,,1,181,0,890470,419000,0,,,,"01/01/06 00:00:00",17733386,11417364,,0,886400,
1386,"SOUTH WINDSOR",0,"South Windsor Board of Education Plan",0,0,0,0,0,1,,0,127,0,419238,321299,0,,,,"01/01/06 00:00:00",6813845,5436787,,0,1375116,
1387,"SOUTHBURY",0,"Town of Southbury Retirement Income Plan",0,1,0,0,0,0,,0,156,0,628812,600000,0,,,,"07/01/05 00:00:00",9635186,7022779,,0,-128329,
1388,"SOUTHINGTON",0,"Town of Southington Police Pension Trust Fund",0,0,0,1,0,0,,0,109,0,858000,858000,0,,,,"07/01/03 00:00:00",,,,1,-90000,
1389,"STAFFORD",0,"Town of Stafford Pension Plan",0,0,1,0,0,0,,0,72,0,304743,270000,0,,,,"01/01/05 00:00:00",3098731,1778673,,0,65672,
1390,"STAFFORD",0,"Town of Stafford Water Pollution Control Authority",0,0,0,0,0,0,,1,7,0,27280,27280,0,,,,"01/01/05 00:00:00",319259,203542,,0,-6491,
1391,"STAFFORD",0,"Town of Stafford Board of Education",0,0,0,0,0,1,,0,156,0,330297,330297,0,,,,"01/01/05 00:00:00",3266166,2270413,,0,-24847,
1392,"STAMFORD",0,"Classified Employees Retirement Trust Fund",0,0,1,0,0,1,,0,1536,0,239000,327000,0,,,,"07/01/05 00:00:00",150897000,179188000,,0,-1682000,
1393,"STAMFORD",0,"Police Pension Trust Fund",0,0,0,1,0,0,,0,548,0,1449000,1465000,0,,,,"07/01/05 00:00:00",146015000,156275000,,0,-1828000,
1394,"STAMFORD",0,"Firefighter's Pension Trust Fund",0,0,0,0,1,0,,0,467,0,784000,530000,0,,,,"07/01/05 00:00:00",109365000,118681000,,0,246000,
1395,"STAMFORD",0,"Custodian And Mechanics Retirement Trust Fund",0,0,0,0,0,0,,1,578,0,363000,312000,0,,,,"07/01/05 00:00:00",32553000,37785000,,0,-579000,
1396,"STONINGTON",0,"Town of Stonington Retirement Plan",0,0,1,0,0,1,,0,331,0,453663,464400,0,,,,,,,,0,-24251,
1397,"STRATFORD",0,"Town of Stratford Employees' Retirement Plan",0,1,0,0,0,0,,0,978,0,11651536,4840940,0,,,,"07/01/04 00:00:00",191851000,20649000,,0,83328344,"***"
1398,"SUFFIELD",0,"Town of Suffield Retirement Plan",0,1,0,0,0,0,,0,246,0,580000,580000,0,,,,"07/01/05 00:00:00",16719595,14331924,,0,-80153,
1399,"THOMASTON",0,"Town of Thomaston Retirement Plan",0,1,0,0,0,0,,0,147,0,713064,642000,0,,,,"01/01/05 00:00:00",10954377,7432057,,0,623556,
1400,"THOMPSON",0,"Town of Thompson Board of Education Retirement System",0,0,0,0,0,1,,0,55,0,180577,194120,0,,,,"07/01/06 00:00:00",3861656,2999902,,0,0,
1401,"TORRINGTON",0,"City of Torrington Police And Firemen's Retirement Fund",0,0,0,1,1,0,,0,270,0,2337011,2337011,0,,,,"07/01/04 00:00:00",45124971,27301174,,0,387925,
1402,"TORRINGTON",0,"City of Torrington Municipal Employees' Retirement Fund",0,0,1,0,0,1,,1,255,0,969714,1071682,0,,,,"07/01/04 00:00:00",23826324,18854180,,0,1010064,
1403,"TORRINGTON",0,"City of Torrington Board of Education Employees' Retirement Fund",0,0,0,0,0,0,,0,,1,,,0,,,,,,,,0,,
1404,"TRUMBULL",0,"Town of Trumbull Police Benefit Retirement Plan",0,0,0,1,0,0,,0,110,0,2117040,900000,0,,,,"07/01/04 00:00:00",39271098,27147266,,0,16590803,
1405,"TRUMBULL",0,"Town of Trumbull Retirement Plan",0,1,0,0,0,0,,0,766,0,2908000,1325000,0,,,,"07/01/04 00:00:00",42583140,16971460,,0,20955874,
1406,"VERNON",0,"Police Pension Plan",0,0,0,1,0,0,,0,82,0,933759,933759,0,,,,"01/01/06 00:00:00",21238553,15867683,,0,0,
1407,"VERNON",0,"Town Pension Plan",0,0,1,0,0,1,,1,603,0,1190512,1190512,0,,,,"01/01/06 00:00:00",32510899,19178993,,0,0,
1408,"VERNON",0,"Volunteer Fire Dept. Retirement Plan",1,0,0,0,1,0,,0,159,0,72766,72766,0,,,,"01/01/06 00:00:00",890692,656023,,0,0,
1409,"WALLINGFORD",0,"Town of Wallingford Consolidated Pension Plan",0,1,0,0,0,0,,0,1151,0,1686000,1686000,0,,,,"07/01/05 00:00:00",142169000,134810000,,0,-22000,
1410,"WALLINGFORD",0,"Town of Wallingford Volunteer Firefighters Plan",1,0,0,0,1,0,,0,144,0,12000,12000,0,,,,"07/01/05 00:00:00",805000,867000,,0,-22000,
1411,"WARREN",0,"Town of Warren Pension Plan",0,1,0,0,0,0,,0,11,0,22118,20400,0,,,,"07/01/05 00:00:00",354974,287733,,0,-99196,
1412,"WASHINGTON",0,"Town of Washington Retirement Plan",0,1,0,0,0,0,,0,47,0,126128,156000,0,,,,"01/01/05 00:00:00",,,,1,1409,
1413,"WATERBURY",0,"City of Waterbury Retirement Fund",0,1,0,0,0,0,,0,3898,0,40257000,41998000,0,,,,"07/01/06 00:00:00",515860000,47405000,,0,82863000,
1414,"WATERFORD",0,"Town of Waterford Pension Trust Fund Plan",0,1,0,0,0,0,,0,28,0,17839,17839,0,,,,"07/01/05 00:00:00",1689009,1360097,,0,0,
1415,"WATERTOWN",0,"Town of Watertown-General Town Employees",0,0,1,0,1,1,,0,231,0,257541,257541,0,,,,"01/01/06 00:00:00",,,,1,0,
1416,"WATERTOWN",0,"Town of Watertown-Police Employees",0,0,0,1,0,0,,0,58,0,401147,401147,0,,,,"01/01/06 00:00:00",13682663,12329819,,0,0,
1417,"WEST HARTFORD",0,"Town of West Hartford Pension Fund",0,1,0,0,0,0,,0,1679,0,5641000,5641000,0,,,,"01/01/06 00:00:00",221165000,166423000,,0,-1317000,
1418,"WESTBROOK",0,"Westbrook Retirement Plan",0,1,0,0,0,0,,0,104,0,177500,143182,0,,,,"07/01/05 00:00:00",4075099,4034627,,0,-1353,
1419,"WESTBROOK",0,"Westbrook Volunteer Firefighters' Pension Fund",1,0,0,0,1,0,,0,78,0,69956,34000,0,,,,"07/01/04 00:00:00",954483,411558,,0,34825,
1420,"WESTPORT",0,"Town of Westport Municipal Interim Pension Fund",0,0,1,0,0,1,,1,577,0,167000,244000,0,,,,"07/01/05 00:00:00",33225563,37590990,,0,-170000,
1421,"WESTPORT",0,"Town of Westport - Non Union Pension Plan",0,0,0,0,0,0,,1,136,0,452000,183000,0,,,,"07/01/05 00:00:00",18414013,17364336,,0,405000,
1422,"WESTPORT",0,"Town of Westport Public Works Pension Plan",0,0,0,0,0,0,,1,58,0,0,58000,0,,,,"07/01/05 00:00:00",10573871,10573871,,0,-344000,
1423,"WESTPORT",0,"Town of Westport Fire Pension Fund",0,0,0,0,1,0,,0,105,0,0,38000,0,,,,"07/01/05 00:00:00",40587158,40587158,,0,-516000,
1424,"WESTPORT",0,"Town of Westport - Police Pension Plan",0,0,0,1,0,0,,0,127,0,0,46000,0,,,,"07/01/05 00:00:00",53591748,53591748,,0,-691000,
1425,"WETHERSFIELD",0,"Town of Wethersfield Pension Plan",0,1,0,0,0,0,,0,547,0,782508,745694,0,,,,"07/01/03 00:00:00",54860000,53637000,,0,-93603,
1426,"WILLINGTON",0,"Town of Willington Pension Fund",0,1,0,0,0,0,,0,7,0,15106,21801,0,,,,"07/01/06 00:00:00",,,,1,-30667,
1427,"WILTON",0,"Wilton Employees' Retirement Plan",0,1,0,0,0,0,,0,548,0,1907433,1907433,0,,,,"06/30/06 00:00:00",54532889,44576272,,0,2239,
1428,"WINCHESTER",0,"Town of Winchester Employees' Retirement Plan",0,1,0,0,0,0,,0,98,0,310650,243072,0,,,,"01/01/06 00:00:00",7967164,6699942,,0,239532,
1429,"WINDHAM",0,"Town of Windham Retirement Income Plan-Fire",0,0,0,0,1,0,,0,44,0,218189,218189,0,,,,"07/01/05 00:00:00",8371476,6208423,,0,-29641,
1430,"WINDHAM",0,"Town of Windham Retirement Income Plan-Police",0,0,0,1,0,0,,0,59,0,476291,476291,0,,,,"07/01/05 00:00:00",10843144,7736178,,0,-103257,
1431,"WINDHAM",0,"Town of Windham Retirement Income Plan-Municipal",0,0,1,0,0,0,,0,158,0,498062,498062,0,,,,"01/01/06 00:00:00",8421152,8421152,,0,-46861,
1432,"WINDHAM",0,"Town of Windham Retirement Income Plan-Board of Education",0,0,0,0,0,1,,0,198,0,213181,219576,0,,,,"07/01/05 00:00:00",4483767,4724259,,0,-21993,
1433,"WINDSOR",0,"Town of Windsor Connecticut Retirement Plan",0,1,0,0,0,0,,0,502,0,789843,789843,0,,,,"07/01/05 00:00:00",37665616,42994540,,0,0,
1434,"WOLCOTT",0,"Town of Wolcott Town and Police Plan",0,0,1,1,0,0,,1,144,0,646498,707230,0,,,,"01/01/06 00:00:00",13407571,10441953,,0,142900,
1435,"WOLCOTT",0,"Town of Wolcott Board of Education",0,0,0,0,0,1,,0,192,0,339412,282500,0,,,,"09/01/05 00:00:00",8391938,7689237,,0,174627,
1436,"WOODBURY",0,"Town of Woodbury Pension Plan",0,1,0,0,0,0,,0,80,0,201870,210000,0,,,,"07/01/06 00:00:00",4888890,4040141,,0,0,
1437,"WEST HAVEN",0,"City of West Haven Police Pension Fund",0,0,0,1,0,0,,0,239,0,1103584,1100000,0,,,,"01/01/06 00:00:00",99357450,103670417,,0,-60849903,"***"
1438,"GROTON (CITY OF)",0,"City of Groton Retirement Plan",0,1,0,0,0,0,,0,301,0,2016900,2182796,0,,,,"07/01/05 00:00:00",43786010,33927678,,0,-612727,
1439,"AVON",0,"Retirement Plan For Police Officers of Town of Avon",0,0,0,1,0,0,,0,35,0,476216,476216,0,,,,"01/01/06 00:00:00",14516980,9713517,"Closed to new employees as of 1/1/1997",0,-7837,
1440,"AVON",0,"Retirement Plan For Public Works Employees of Town of Avon",0,0,0,0,0,0,"Public Works Employees",1,19,0,199939,199939,0,,,,"01/01/06 00:00:00",4397134,2351521,"Closed to new employees as of 7/1/1997",0,-716,
1441,"AVON",0,"Retirement Plan For Non-Organized Employees of Town of Avon",0,0,0,0,0,0,"Nonorganized Employees",1,60,0,424493,424493,0,,,,"01/01/06 00:00:00",10593831,7311314,"Closed to new employees as of 1/1/1997",0,-13803,
1442,"AVON",0,"Retirement Plan For Board of Education of Town of Avon",0,0,0,0,0,1,,0,114,0,34088,32000,0,,,,"01/01/06 00:00:00",3105729,2742769,,0,-133840,
1443,"AVON",0,"Retirement Plan For Dispatchers of Town of Avon",0,0,0,0,0,0,"Dispatchers",1,4,0,23501,23501,0,,,,"01/01/06 00:00:00",652940,529549,"Closed to new employees as of 7/1/1997",0,-4827,
